Time_ms,Now_us,Latency_us
0,1755741070846886,70915499
1026,1755741071872758,70915315
2050,1755741072896616,70915224
3075,1755741073921651,70915266
4099,1755741074945797,70915374
5124,1755741075970724,70915326
6149,1755741076995776,70915388
7179,1755741078025888,70916503
8202,1755741079048549,70916165
9228,1755741080074598,70917203
10252,1755741081098688,70915307
11277,1755741082123664,70915276
12305,1755741083151660,70916268
13327,1755741084173771,70915391
14351,1755741085197736,70915357
15376,1755741086223050,70915666
16402,1755741087249070,70915684
17427,1755741088273930,70915505
18452,1755741089299012,70915585
19477,1755741090323688,70915298
20503,1755741091349155,70916742
21525,1755741092371873,70915488
22549,1755741093396111,70915722
23574,1755741094420323,70915861
24597,1755741095443918,70915531
25623,1755741096469481,70916100
26646,1755741097492790,70915398
27671,1755741098517947,70915558
28695,1755741099541960,70915525
29720,1755741100566313,70916875
30745,1755741101591229,70915811
31769,1755741102616127,70915688
32794,1755741103640987,70915550
33820,1755741104666932,70916398
34845,1755741105692077,70915684
35869,1755741106716083,70915701
36894,1755741107741020,70915583
37920,1755741108766322,70915879
38944,1755741109790674,70917283
39969,1755741110815347,70915957
40992,1755741111838212,70915827
42018,1755741112864244,70915863
43042,1755741113888992,70915613
44067,1755741114913528,70916005
45092,1755741115938507,70916063
46116,1755741116962193,70915808
47141,1755741117987540,70916047
48164,1755741119011141,70915705
49189,1755741120035240,70915823
50212,1755741121059045,70915645
51237,1755741122083365,70915976
52261,1755741123107170,70915780
53285,1755741124131278,70915888
54309,1755741125155320,70915909
55333,1755741126179272,70915859
56357,1755741127203373,70915984
57381,1755741128227263,70915878
58405,1755741129251335,70915947
59429,1755741130275400,70916018
60453,1755741131299219,70915801
61477,1755741132323326,70915931
62502,1755741133348467,70916045
63526,1755741134372804,70916361
64551,1755741135397297,70915913
65576,1755741136422549,70916149
66602,1755741137448446,70916052
67626,1755741138472790,70916322
68651,1755741139497542,70917116
69674,1755741140520612,70916133
70701,1755741141547946,70918556
71722,1755741142568749,70916247
72746,1755741143592608,70916191
73772,1755741144618526,70916141
74797,1755741145643733,70916350
75821,1755741146667487,70916097
76847,1755741147693525,70916141
77871,1755741148717737,70916339
78897,1755741149744061,70918641
79919,1755741150765568,70916184
80943,1755741151789799,70916351
81967,1755741152813591,70916205
82992,1755741153838650,70917263
84016,1755741154862852,70916421
85041,1755741155887685,70916295
86066,1755741156912803,70916351
87090,1755741157936767,70916381
88115,1755741158961532,70916150
89144,1755741159990203,70918821
