Time_ms,Now_us,Latency_us
0,1755738681091679,70886455
1024,1755738682115333,70886349
2048,1755738683139157,70886130
3073,1755738684164385,70886390
4097,1755738685188351,70886355
5121,1755738686212367,70886411
6146,1755738687237189,70886194
7170,1755738688261170,70886217
8193,1755738689285103,70886150
9218,1755738690310125,70886172
10243,1755738691334691,70886565
11267,1755738692359133,70886155
12292,1755738693383185,70886229
13316,1755738694407279,70886311
14342,1755738695433431,70888404
15365,1755738696456302,70886335
16389,1755738697481146,70886195
17414,1755738698505320,70886135
18439,1755738699531143,70886179
19464,1755738700555431,70886451
20489,1755738701580329,70886346
21513,1755738702604326,70886308
22536,1755738703628081,70886120
23563,1755738704654336,70886325
24589,1755738705680329,70886366
25613,1755738706704656,70886702
26637,1755738707728214,70886259
27661,1755738708752693,70886526
28687,1755738709778760,70887788
29710,1755738710801294,70886323
30735,1755738711826528,70886502
31759,1755738712850552,70886543
32784,1755738713875918,70886964
33809,1755738714900505,70886544
34835,1755738715926572,70886559
35860,1755738716951440,70886486
36884,1755738717975483,70886501
37909,1755738719000845,70886809
38933,1755738720024411,70886449
39958,1755738721049507,70886549
40984,1755738722075434,70886445
42010,1755738723101625,70886680
43034,1755738724125405,70886389
44059,1755738725150551,70886542
45085,1755738726176684,70886706
46109,1755738727200463,70886492
47133,1755738728224498,70886543
48158,1755738729249896,70886850
49182,1755738730273502,70886515
50207,1755738731298644,70886686
51232,1755738732323839,70886767
52256,1755738733347629,70886673
53282,1755738734373562,70886602
54306,1755738735397958,70886970
55331,1755738736422864,70886708
56361,1755738737452637,70887535
57385,1755738738476535,70886580
58409,1755738739500730,70886763
59434,1755738740525972,70886963
60458,1755738741550047,70886968
61482,1755738742573762,70886801
62507,1755738743598830,70886807
63531,1755738744622964,70886950
64556,1755738745647952,70886979
65580,1755738746671749,70886789
66604,1755738747695778,70886761
67628,1755738748719804,70886788
68653,1755738749745052,70887034
69677,1755738750769077,70887119
70702,1755738751793934,70886874
71726,1755738752818048,70887016
72750,1755738753842040,70887040
73775,1755738754866322,70887176
74798,1755738755890073,70887119
75823,1755738756914411,70887181
76848,1755738757939392,70887342
77872,1755738758963614,70887545
78896,1755738759987950,70886983
79920,1755738761011911,70886958
80946,1755738762037573,70887607
81969,1755738763061068,70887119
82994,1755738764085202,70887241
84017,1755738765108945,70886982
85042,1755738766134042,70887093
86066,1755738767157963,70887002
87092,1755738768183962,70887009
88119,1755738769210696,70888747
89141,1755738770232241,70887221
