Time_ms,Now_us,Latency_us
0,1755739479279730,71078092
842,1755739480121776,70896216
1866,1755739481145382,70895827
2890,1755739482169293,70895734
3915,1755739483194533,70895832
4939,1755739484218655,70896102
5963,1755739485242441,70895873
6988,1755739486267693,70896071
8013,1755739487292742,70896105
9040,1755739488319726,70897150
10063,1755739489342512,70895947
11087,1755739490366651,70896067
12113,1755739491392561,70896979
13136,1755739492415633,70895997
14161,1755739493440526,70895917
15187,1755739494466711,70896103
16213,1755739495492728,70896148
17240,1755739496519665,70896112
18266,1755739497544916,70896329
19289,1755739498568741,70896154
20313,1755739499592650,70896104
21339,1755739500618543,70895983
22364,1755739501643817,70896234
23388,1755739502667714,70896141
24412,1755739503691821,70896206
25436,1755739504715767,70896215
26462,1755739505740899,70896304
27489,1755739506768821,70896198
28514,1755739507793782,70896226
29543,1755739508822213,70896514
30566,1755739509845851,70896236
31590,1755739510869665,70896104
32615,1755739511894753,70896196
33642,1755739512921123,70897567
34666,1755739513945694,70896932
35690,1755739514969830,70896272
36714,1755739515993809,70896195
37739,1755739517018833,70896274
38765,1755739518044009,70896362
39789,1755739519068190,70896574
40815,1755739520093963,70896336
41840,1755739521118908,70896352
42865,1755739522144051,70896497
43889,1755739523167888,70896326
44916,1755739524194900,70898299
45939,1755739525218173,70896606
46963,1755739526241979,70896425
47988,1755739527267359,70896745
49012,1755739528291088,70896338
50036,1755739529314961,70896403
51060,1755739530339077,70896485
52084,1755739531362925,70896363
53110,1755739532389202,70896586
54134,1755739533413237,70896605
55160,1755739534439278,70896716
56184,1755739535463767,70897197
57209,1755739536488008,70897452
58232,1755739537511244,70896674
59256,1755739538534938,70896376
60281,1755739539559873,70896305
61305,1755739540584017,70896454
62329,1755739541608079,70896510
63354,1755739542633118,70896560
64380,1755739543659288,70896718
65404,1755739544683511,70896862
66428,1755739545707788,70897206
67455,1755739546734210,70896517
68480,1755739547759243,70896606
69505,1755739548784049,70897447
70529,1755739549808557,70896932
71553,1755739550832305,70896695
72578,1755739551857254,70896698
73603,1755739552882293,70896730
74628,1755739553907431,70896793
75654,1755739554933245,70896684
76678,1755739555957659,70897024
77705,1755739556984610,70898042
78730,1755739558009359,70896804
79754,1755739559033675,70897071
80779,1755739560058412,70896852
81804,1755739561083604,70897018
82829,1755739562108493,70896875
83855,1755739563134273,70896630
84878,1755739564157415,70896852
85902,1755739565181498,70896848
86926,1755739566205815,70897167
87952,1755739567231466,70896845
88977,1755739568256697,70897077
90003,1755739569282561,70896988
