Time_ms,Now_us,Latency_us
0,1755741287173638,70918146
1026,1755741288199513,70918039
2050,1755741289223296,70917874
3076,1755741290249344,70917906
4100,1755741291273330,70917907
5125,1755741292298419,70917996
6152,1755741293325675,70920204
7173,1755741294346434,70917975
8197,1755741295370355,70917918
9221,1755741296394378,70917901
10245,1755741297418269,70917848
11269,1755741298442649,70918201
12293,1755741299466497,70918072
13322,1755741300495151,70918716
14346,1755741301519546,70918128
15370,1755741302543610,70918186
16394,1755741303567706,70918143
17419,1755741304592524,70918095
18446,1755741305618818,70918395
19470,1755741306643675,70918247
20496,1755741307669500,70918079
21523,1755741308695812,70918302
22549,1755741309721803,70918379
23574,1755741310746749,70918285
24598,1755741311771567,70918150
25623,1755741312795831,70918399
26646,1755741313819554,70918111
27671,1755741314844715,70918268
28696,1755741315869689,70918246
29720,1755741316893668,70918204
30747,1755741317919879,70918384
31773,1755741318945756,70918327
32796,1755741319969629,70918206
33820,1755741320993621,70918199
34849,1755741322021991,70920483
35873,1755741323045748,70918263
36897,1755741324069756,70918337
37921,1755741325093779,70918314
38945,1755741326117862,70918413
39969,1755741327141833,70918373
40993,1755741328166049,70918528
42017,1755741329189997,70918564
43041,1755741330213814,70918393
44066,1755741331238930,70918492
45089,1755741332262722,70918295
46114,1755741333286773,70918350
47140,1755741334312758,70918336
48166,1755741335339642,70919163
49190,1755741336363586,70919161
50214,1755741337386884,70918320
51239,1755741338411931,70918508
52263,1755741339435895,70918469
53290,1755741340463192,70918609
54316,1755741341489046,70918617
55340,1755741342512768,70918348
56365,1755741343538571,70919090
57388,1755741344560968,70918483
58413,1755741345586252,70918781
59437,1755741346609951,70918512
60461,1755741347634527,70919059
61486,1755741348659119,70918688
62510,1755741349683010,70918544
63537,1755741350709794,70919314
64561,1755741351734453,70918970
65585,1755741352758109,70918688
66611,1755741353784120,70919596
67634,1755741354807181,70918681
68660,1755741355833026,70918604
69684,1755741356857118,70918702
70708,1755741357881241,70918731
71732,1755741358905239,70918743
72756,1755741359929275,70918840
73780,1755741360953531,70919044
74804,1755741361977412,70918911
75828,1755741363001735,70919130
76852,1755741364025083,70918662
77876,1755741365049336,70918904
78900,1755741366073118,70918694
79924,1755741367097267,70918835
80953,1755741368125922,70921484
81976,1755741369149270,70918824
83000,1755741370173234,70918760
84025,1755741371198385,70918822
85049,1755741372222215,70918794
86074,1755741373247270,70918847
87099,1755741374272232,70918722
88123,1755741375296363,70918939
89147,1755741376320623,70919120
