Time_ms,Now_us,Latency_us
0,1755738572949304,71093166
815,1755738573765118,70885035
1839,1755738574788888,70884790
2863,1755738575812901,70884742
3890,1755738576839834,70884824
4915,1755738577864734,70884733
5940,1755738578889733,70884728
6968,1755738579917331,70885324
7991,1755738580941043,70884936
9015,1755738581964943,70884852
10042,1755738582991319,70886043
11064,1755738584013743,70884733
12091,1755738585040276,70885262
13116,1755738586065232,70885219
14139,1755738587088863,70884778
15163,1755738588112884,70884808
16189,1755738589138512,70885402
17213,1755738590162931,70884845
18237,1755738591186909,70884900
19262,1755738592211123,70885010
20285,1755738593234955,70884940
21309,1755738594259027,70884965
22333,1755738595283044,70884941
23357,1755738596307022,70884951
24384,1755738597333121,70886004
25408,1755738598357248,70885169
26432,1755738599381127,70884992
27455,1755738600405114,70885042
28482,1755738601432041,70884984
29509,1755738602458317,70885305
30534,1755738603483190,70885130
31558,1755738604508057,70884986
32583,1755738605532528,70885515
33607,1755738606557056,70885029
34636,1755738607585445,70885254
35660,1755738608609181,70885139
36684,1755738609633352,70885339
37708,1755738610657311,70885312
38733,1755738611682235,70885220
39757,1755738612706611,70885523
40781,1755738613730236,70885188
41805,1755738614754875,70885632
42829,1755738615778191,70885186
43853,1755738616802194,70885189
44877,1755738617826491,70885384
45902,1755738618851355,70885354
46927,1755738619876172,70885176
47952,1755738620901560,70885556
48976,1755738621925494,70885377
50000,1755738622949311,70885194
51026,1755738623975500,70885350
52050,1755738624999362,70885316
53075,1755738626024305,70885291
54100,1755738627049497,70885477
55124,1755738628073234,70885210
56151,1755738629100511,70885477
57176,1755738630125815,70885703
58200,1755738631149619,70885497
59224,1755738632173431,70885429
60249,1755738633198426,70885423
61273,1755738634222556,70885554
62299,1755738635248495,70885483
63323,1755738636272648,70885641
64348,1755738637297314,70886312
65371,1755738638320785,70885773
66397,1755738639346547,70885537
67422,1755738640371565,70885562
68447,1755738641396771,70885588
69471,1755738642420863,70885850
70495,1755738643444538,70885523
71519,1755738644468784,70885731
72544,1755738645493753,70885649
73568,1755738646517761,70885758
74592,1755738647541646,70885632
75616,1755738648565670,70885669
76640,1755738649589934,70885933
77667,1755738650616839,70885832
78692,1755738651641621,70885580
79716,1755738652665630,70885619
80740,1755738653689774,70885784
81766,1755738654715877,70885879
82790,1755738655739829,70885817
83815,1755738656764720,70885688
84842,1755738657792001,70885988
85867,1755738658816807,70885807
86892,1755738659841576,70886562
87916,1755738660866107,70886101
88940,1755738661889799,70885751
89965,1755738662915051,70886007
