Time_ms,UE_ID,Mean_Throughput,Std_Throughput
0,1,0.30329962962962964,0.7828645413307045
0,2,0.36904,0.8167502609121101
0,3,0.4550792307692308,1.1607268950565814
0,4,0.28678037037037035,0.785067559471459
0,6,0.16000192307692307,0.06548045400082261
0,7,0.25415607142857144,0.24640908332132155
0,8,0.23950714285714286,0.2809161993516947
0,9,0.18314357142857143,0.22415151051967946
0,10,0.2431110714285714,0.2336945401720308
0,11,0.32626206896551724,0.7597937292937721
0,12,0.17888785714285715,0.07117771109408763
100,1,0.36157814814814815,0.9808266749417086
100,2,0.4492337037037037,0.9922703268075078
100,3,0.5407792307692307,1.4188669344319638
100,4,0.3749662962962963,1.000165259002993
100,6,0.3468640740740741,0.9990716926352539
100,7,0.4185358620689655,0.9789553877494594
100,8,0.436156551724138,0.9690434972371904
100,9,0.4258620689655172,0.9731946604037776
100,10,0.41616620689655176,0.939059757304438
100,11,0.39698137931034483,0.9427648494633982
100,12,0.1648257142857143,0.10173498548939529
200,1,0.18004777777777778,0.09430983264396842
200,2,0.2517466666666667,0.2951894399820615
200,3,0.2061076923076923,0.1071244155296266
200,4,0.19920925925925928,0.07980790263192689
200,6,0.19096185185185185,0.08960312335889589
200,7,0.3223458620689655,0.34848239959160515
200,8,0.26945827586206894,0.3039450666540745
200,9,0.2425944827586207,0.2665091886996207
200,10,0.23626896551724139,0.24309908165697183
200,11,0.13431275862068964,0.07484861712132944
200,12,0.20840642857142858,0.06957447040702203
300,1,0.2102226923076923,0.09458066845006721
300,2,0.28883884615384614,0.24529525437442812
300,3,0.19489750000000003,0.09165824380173439
300,4,0.1613457692307692,0.07674776521426938
300,6,0.17842076923076922,0.0800184841607526
300,7,0.24157,0.24942562461546489
300,8,0.2381792857142857,0.1950769416282367
300,9,0.2798625,0.26051324535353215
300,10,0.2632957142857143,0.30790614131977595
300,11,0.21604357142857142,0.15229574078366917
300,12,0.18380357142857143,0.0821258358680931
400,1,0.17253115384615383,0.09430565804136773
400,2,0.20881076923076922,0.21529890784531308
400,3,0.15912666666666667,0.05287596366340129
400,4,0.18825653846153845,0.10685227506954854
400,6,0.1614026923076923,0.08054815218527077
400,7,0.3010078571428571,0.33796390834434703
400,8,0.2694378571428571,0.28023616949197405
400,9,0.2826075,0.26854186732860363
400,10,0.266855,0.3558574660304735
400,11,0.1978792857142857,0.13628305755760203
400,12,0.17691285714285712,0.07105420200085301
500,1,0.1726703846153846,0.07510109519738148
500,2,0.31752559999999996,0.3844247780350966
500,3,0.15982333333333335,0.07200221717966662
500,4,0.1763723076923077,0.10297842136322317
500,6,0.178498,0.07126608473413797
500,7,0.2127446153846154,0.2053798506812344
500,8,0.27412192307692307,0.3312185045557598
500,9,0.30913538461538465,0.28201785091345927
500,10,0.28734615384615386,0.3160393293762904
500,11,0.21508285714285713,0.16607838704475134
500,12,0.19992714285714283,0.08741809137072885
600,1,0.17597307692307693,0.07736137706991679
600,2,0.247772,0.2653198434280155
600,3,0.18589083333333334,0.07383155859588073
600,4,0.19229615384615384,0.11785947419115436
600,6,0.17840653846153845,0.09058121067604727
600,7,0.29803407407407406,0.36137090815882333
600,8,0.2781985185185185,0.2590904112126424
600,9,0.22999074074074072,0.27585180307724777
600,10,0.26826814814814814,0.3310202404575777
600,11,0.19059035714285713,0.13780595843920979
600,12,0.16710714285714287,0.07158799936265332
700,1,0.182698125,0.10283977344839235
700,2,0.28167263157894734,0.2755702581283261
700,3,0.17736428571428572,0.08571963132934075
700,4,0.140970625,0.08495778163054479
700,6,0.20696285714285714,0.09042172411223184
700,7,0.2471473076923077,0.22537852058362068
700,8,0.24177576923076924,0.2628847105203812
700,9,0.26228653846153843,0.2644993679681267
700,10,0.19445461538461536,0.1755021066364907
700,11,0.21929444444444443,0.19243860794067233
700,12,0.2509166666666667,0.10340513732402273
800,1,0.17852571428571426,0.09692079287781076
800,2,0.23134142857142856,0.27945170299891664
800,3,0.17608071428571428,0.0957881112314921
800,4,0.20548035714285715,0.08150635264867363
800,6,0.16490416666666666,0.0954051269662657
800,7,0.24203423076923075,0.2220274777980973
800,8,0.2610296153846154,0.26338083455681843
800,9,0.24965500000000002,0.2637381420007353
800,10,0.3197753846153846,0.28164604988859
800,11,0.200872,0.1449997424349674
800,12,0.13797428571428572,0.08792192994262105
900,1,0.21781,0.08365186778916167
900,2,0.33304,0.4787178836948028
900,3,0.133344,0.0481897139439528
900,4,0.15253,0.054590435482361255
900,6,0.18932176470588236,0.08036640025807537
900,7,0.22122166666666668,0.20536004944687644
900,8,0.2316516666666667,0.2562032794309559
900,9,0.27387222222222224,0.28119016413547604
900,10,0.19986833333333334,0.19859769574665856
900,11,0.17093133333333332,0.06738450774331978
900,12,0.22617555555555555,0.09701899635008486
1000,1,0.1545992307692308,0.0798504692997143
1000,2,0.25780192307692307,0.2849934817923979
1000,3,0.1583653846153846,0.09359334534885344
1000,4,0.181218,0.07971240681349423
1000,5,0.0,
1000,6,0.15718307692307693,0.09126319563851493
1000,7,0.3199422222222222,0.4026324655251633
1000,8,0.28243666666666667,0.25226865947605576
1000,9,0.25626037037037036,0.2265760395961769
1000,10,0.2861411111111111,0.29373326690584356
1000,11,0.17635296296296296,0.09007918024693672
