Time_ms,Now_us,Latency_us
0,1755815452085481,71856988
1055,1755815453140684,71855671
2081,1755815454166545,71855533
3105,1755815455190546,71855511
4132,1755815456217198,71855234
5157,1755815457242701,71855710
6210,1755815458295548,71855258
7283,1755815459369092,71856057
8341,1755815460426450,71855438
9436,1755815461521628,71855668
10477,1755815462562674,71855677
11510,1755815463595810,71856809
12548,1755815464633878,71855650
13595,1755815465680832,71855815
14640,1755815466725895,71855456
15687,1755815467772950,71855658
16736,1755815468821238,71856274
17772,1755815469857839,71855839
18812,1755815470897962,71855953
19863,1755815471948608,71856595
20922,1755815473007608,71856292
21961,1755815474046275,71856257
23001,1755815475086846,71855829
24042,1755815476127657,71855624
25095,1755815477180570,71860611
26144,1755815478230078,71855984
27218,1755815479303786,71855764
28288,1755815480373198,71856016
29354,1755815481439110,71859920
30430,1755815482516040,71856065
31503,1755815483589038,71855977
32559,1755815484644164,71856158
33613,1755815485698484,71855522
34683,1755815486768806,71869802
35716,1755815487801135,71856085
36773,1755815488858153,71856128
37823,1755815489908500,71856527
38857,1755815490942491,71856280
39902,1755815491987711,71855736
40967,1755815493052567,71856520
42016,1755815494101316,71856265
43070,1755815495155543,71856524
44127,1755815496212242,71856224
45181,1755815497266624,71856646
46233,1755815498318764,71855790
47296,1755815499382035,71856048
48354,1755815500439320,71856205
49407,1755815501492962,71855984
50463,1755815502548889,71855902
51537,1755815503622944,71855981
52630,1755815504716030,71856978
53694,1755815505779121,71856091
54753,1755815506838656,71856625
55826,1755815507912042,71856069
56885,1755815508970745,71856714
57939,1755815510025057,71856058
58983,1755815511068237,71856221
60025,1755815512110166,71856050
61075,1755815513160737,71856524
62122,1755815514207250,71857258
63168,1755815515253167,71856202
64246,1755815516331892,71855916
65316,1755815517401896,71856802
66385,1755815518470942,71855972
67458,1755815519543656,71859498
68532,1755815520617201,71856020
69589,1755815521674738,71856493
70653,1755815522738454,71857420
71728,1755815523813493,71856519
72784,1755815524869428,71857315
73852,1755815525937544,71856449
74923,1755815527009013,71856755
75983,1755815528068471,71856370
77048,1755815529133218,71856256
78122,1755815530207409,71857298
79184,1755815531269202,71856224
80254,1755815532339363,71856326
81322,1755815533407861,71856861
82390,1755815534475827,71856828
83456,1755815535541714,71856669
84533,1755815536618533,71856505
85611,1755815537696680,71856675
86671,1755815538756852,71856836
87739,1755815539825069,71858073
88807,1755815540892705,71856681
89877,1755815541962219,71856240
