Time_ms,Now_us,Latency_us
0,1755816721520024,71872529
1067,1755816722587415,71871901
2128,1755816723647623,71872110
3176,1755816724696187,71871773
4222,1755816725742164,71872728
5270,1755816726789973,71872542
6326,1755816727846217,71871832
7390,1755816728910141,71871775
8453,1755816729973205,71871776
9501,1755816731021280,71871894
10586,1755816732105841,71872025
11678,1755816733197833,71872446
12757,1755816734277603,71872081
13807,1755816735327103,71871712
14859,1755816736378809,71872397
15901,1755816737421501,71872112
16956,1755816738476354,71871983
18015,1755816739535472,71874092
19084,1755816740603989,71872605
20163,1755816741683607,71877181
21227,1755816742747351,71872988
22307,1755816743827170,71871806
23368,1755816744888028,71872659
24432,1755816745952584,71874868
25508,1755816747028288,71875803
26567,1755816748087587,71872224
27646,1755816749165613,71872625
28699,1755816750219361,71872778
29733,1755816751252690,71872238
30761,1755816752281162,71872747
31790,1755816753309797,71873251
32827,1755816754346776,71872062
33870,1755816755390170,71872765
34909,1755816756428789,71872388
35970,1755816757490188,71872775
37022,1755816758541907,71875440
38085,1755816759604719,71872354
39153,1755816760672633,71873173
40218,1755816761737987,71873576
41292,1755816762811973,71872483
42358,1755816763878025,71872529
43420,1755816764940108,71875763
44492,1755816766012078,71880667
45566,1755816767085823,71872403
46626,1755816768145992,71874522
47675,1755816769194909,71872539
48737,1755816770257483,71876059
49808,1755816771327789,71873431
50915,1755816772434991,71880633
51966,1755816773485640,71874176
53030,1755816774549949,71872386
54110,1755816775629926,71874539
55173,1755816776692764,71873402
56223,1755816777742658,71874282
57260,1755816778779822,71875403
58323,1755816779843308,71874904
59399,1755816780919098,71872719
60470,1755816781990157,71873748
61517,1755816783037128,71872761
62561,1755816784081225,71872856
63608,1755816785127784,71872416
64658,1755816786178557,71872980
65701,1755816787220766,71872406
66770,1755816788289942,71873529
67828,1755816789348540,71873044
68937,1755816790456715,71875502
70019,1755816791538620,71873193
71071,1755816792591336,71872923
72128,1755816793648506,71876107
73190,1755816794710065,71872649
74248,1755816795767762,71873337
75313,1755816796832931,71873517
76362,1755816797881730,71874275
77404,1755816798924490,71875058
78478,1755816799998174,71872735
79557,1755816801077365,71880318
80612,1755816802132462,71873043
81678,1755816803198119,71872706
82746,1755816804265635,71873198
83812,1755816805331902,71873493
84886,1755816806406563,71874327
85948,1755816807468252,71872858
86976,1755816808496285,71872911
88006,1755816809526533,71875140
89079,1755816810599126,71872693
