Time_ms,Now_us,Latency_us
0,1755815560374741,71857625
1061,1755815561435690,71856786
2118,1755815562492716,71856831
3173,1755815563547706,71857821
4229,1755815564603897,71856968
5282,1755815565656836,71856907
6331,1755815566706072,71857098
7383,1755815567757936,71857047
8434,1755815568809208,71857333
9490,1755815569864711,71857498
10544,1755815570919555,71856690
11604,1755815571978748,71856817
12659,1755815573033738,71856824
13720,1755815574094774,71857550
14790,1755815575164993,71856902
15824,1755815576199047,71857112
16854,1755815577228628,71857521
17880,1755815578254757,71856874
18909,1755815579284172,71857703
19935,1755815580309888,71856958
20964,1755815581338983,71857102
21998,1755815582372923,71857001
23025,1755815583400026,71858082
24060,1755815584434642,71862773
25122,1755815585496925,71856971
26186,1755815586561430,71857471
27268,1755815587643340,71857473
28329,1755815588703788,71859797
29388,1755815589763311,71857382
30431,1755815590806106,71858228
31457,1755815591832513,71857586
32482,1755815592857198,71857283
33512,1755815593886954,71857079
34538,1755815594913054,71857135
35579,1755815595954046,71857181
36622,1755815596997098,71857227
37673,1755815598048081,71857185
38731,1755815599106589,71857597
39774,1755815600149375,71857435
40831,1755815601206112,71857241
41872,1755815602246898,71858969
42929,1755815603304112,71857222
43986,1755815604360986,71857103
45037,1755815605412281,71857402
46103,1755815606478029,71857160
47164,1755815607539133,71858186
48214,1755815608589340,71857459
49287,1755815609662597,71857544
50319,1755815610694003,71857104
51351,1755815611726565,71857541
52382,1755815612756857,71857934
53417,1755815613792057,71857186
54445,1755815614820294,71857320
55480,1755815615854830,71857888
56508,1755815616882728,71857796
57534,1755815617909486,71857602
58567,1755815618942265,71857396
59598,1755815619973097,71857995
60626,1755815621001572,71857664
61663,1755815622038292,71860306
62692,1755815623067043,71858993
63738,1755815624113416,71857542
64787,1755815625162381,71857479
65842,1755815626217356,71857488
66884,1755815627258944,71857996
67944,1755815628319515,71858588
69005,1755815629379635,71859750
70070,1755815630445562,71857674
71156,1755815631531492,71857579
72207,1755815632582553,71857672
73267,1755815633641815,71857876
74331,1755815634706522,71858145
75390,1755815635765547,71857656
76459,1755815636833808,71857885
77528,1755815637903570,71858540
78593,1755815638967950,71858002
79633,1755815640007746,71858792
80659,1755815641033671,71857731
81743,1755815642117928,71857931
82818,1755815643192774,71857840
83893,1755815644267862,71857963
84968,1755815645343495,71857620
86037,1755815646412337,71858463
87077,1755815647451794,71857803
88103,1755815648477760,71857846
89131,1755815649505842,71857966
