Time_ms,Now_us,Latency_us
0,1755815235276906,71852818
1040,1755815236316993,71852809
2085,1755815237361855,71852734
3141,1755815238417700,71853488
4181,1755815239458546,71852525
5228,1755815240505145,71854687
6274,1755815241551460,71853307
7345,1755815242621633,71853471
8404,1755815243680975,71852882
9469,1755815244746461,71853394
10532,1755815245808775,71852750
11589,1755815246865798,71852709
12640,1755815247916953,71852896
13715,1755815248992558,71853189
14782,1755815250059283,71853068
15839,1755815251116113,71854023
16906,1755815252183440,71853385
17966,1755815253243284,71853139
19031,1755815254308589,71853563
20087,1755815255363774,71852722
21144,1755815256421249,71853207
22192,1755815257469070,71853014
23255,1755815258532192,71853097
24320,1755815259597217,71853091
25379,1755815260656310,71853162
26428,1755815261704772,71852761
27474,1755815262750868,71852717
28521,1755815263798120,71853094
29580,1755815264857077,71853061
30631,1755815265908027,71852878
31684,1755815266961124,71853025
32740,1755815268017120,71853101
33797,1755815269073975,71852953
34853,1755815270129772,71853757
35911,1755815271187896,71853639
36967,1755815272244225,71853216
38033,1755815273310442,71853434
39106,1755815274383125,71854007
40144,1755815275421188,71853170
41187,1755815276464013,71852977
42217,1755815277493787,71853676
43249,1755815278526207,71854080
44282,1755815279558932,71853820
45314,1755815280591621,71853546
46344,1755815281621032,71852972
47372,1755815282649293,71854180
48400,1755815283677253,71853172
49425,1755815284702132,71853119
50451,1755815285727688,71853663
51478,1755815286755339,71853278
52504,1755815287780878,71853777
53529,1755815288806213,71853175
54557,1755815289833771,71853699
55585,1755815290862506,71853415
56611,1755815291888470,71853349
57637,1755815292914187,71853169
58668,1755815293944825,71853728
59692,1755815294968754,71853582
60716,1755815295993507,71853403
61746,1755815297022664,71853519
62771,1755815298048410,71853304
63801,1755815299078265,71853211
64832,1755815300109314,71853298
65858,1755815301135528,71854412
66884,1755815302161543,71854477
67908,1755815303185503,71853377
68953,1755815304230076,71854063
70009,1755815305285859,71853834
71080,1755815306357430,71853367
72150,1755815307426671,71853548
73203,1755815308479655,71853630
74250,1755815309527521,71853483
75298,1755815310574820,71853649
76342,1755815311619431,71855174
77380,1755815312657158,71854131
78426,1755815313703567,71854503
79471,1755815314747649,71854624
80512,1755815315789597,71853519
81553,1755815316829760,71853622
82608,1755815317884652,71853625
83649,1755815318925926,71853654
84681,1755815319958614,71853589
85710,1755815320987256,71854183
86737,1755815322013784,71853677
87762,1755815323039535,71853511
88791,1755815324068235,71854167
89820,1755815325096645,71854546
