Time_ms,Now_us,Latency_us
0,1755815978657650,71862304
1079,1755815979737060,71862368
2136,1755815980793613,71862275
3195,1755815981853015,71862609
4261,1755815982918571,71863187
5315,1755815983973129,71862758
6364,1755815985021882,71862345
7426,1755815986083876,71862529
8507,1755815987165177,71862773
9584,1755815988241832,71862483
10656,1755815989313876,71864183
11717,1755815990375426,71862088
12787,1755815991445109,71863541
13848,1755815992506012,71862471
14908,1755815993566082,71862685
15977,1755815994634582,71862251
17032,1755815995689877,71862539
18111,1755815996768539,71862142
19178,1755815997835991,71862640
20251,1755815998909127,71862375
21318,1755815999975550,71862210
22383,1755816001040773,71862613
23445,1755816002103007,71862608
24507,1755816003164620,71863146
25571,1755816004228880,71863510
26640,1755816005297528,71863189
27729,1755816006386563,71862222
28772,1755816007429984,71866582
29810,1755816008467975,71863400
30845,1755816009502984,71862617
31880,1755816010538296,71862923
32928,1755816011585684,71863291
33998,1755816012656115,71862680
35072,1755816013729967,71862628
36137,1755816014794654,71863254
37193,1755816015850954,71862584
38251,1755816016909032,71862661
39318,1755816017975875,71862540
40377,1755816019034927,71862485
41438,1755816020096062,71862670
42494,1755816021152179,71862829
43542,1755816022200261,71862891
44603,1755816023260550,71863212
45664,1755816024322173,71862676
46715,1755816025372683,71863345
47756,1755816026414145,71862711
48809,1755816027467014,71862589
49868,1755816028526180,71862821
50936,1755816029594127,71862742
51990,1755816030647754,71863411
53042,1755816031700422,71863068
54089,1755816032747096,71862736
55136,1755816033794236,71862854
56182,1755816034840014,71863634
57226,1755816035883514,71863139
58282,1755816036939717,71864195
59324,1755816037982288,71862940
60376,1755816039034121,71862737
61450,1755816040108241,71862883
62524,1755816041181923,71864545
63589,1755816042247454,71862979
64655,1755816043312826,71863433
65716,1755816044373948,71863588
66772,1755816045430280,71862852
67825,1755816046483400,71862994
68906,1755816047564140,71862812
69968,1755816048625608,71863200
71030,1755816049688442,71864047
72083,1755816050740567,71863210
73147,1755816051805163,71863797
74209,1755816052867113,71862771
75262,1755816053919972,71863577
76308,1755816054966312,71862910
77371,1755816056029277,71862873
78439,1755816057096661,71863319
79506,1755816058164281,71863845
80561,1755816059219335,71862937
81617,1755816060275347,71863008
82675,1755816061332734,71863353
83726,1755816062383978,71863500
84787,1755816063444693,71863317
85844,1755816064502345,71862948
86909,1755816065566793,71865405
87978,1755816066635956,71864561
89039,1755816067697348,71863008
