Time_ms,Now_us,Latency_us
0,1755817233419434,71879154
1036,1755817234455726,71878444
2076,1755817235495325,71878965
3116,1755817236535118,71880638
4166,1755817237585020,71879431
5229,1755817238647855,71878586
6300,1755817239719020,71878694
7367,1755817240785927,71879471
8426,1755817241845592,71879318
9509,1755817242928133,71882487
10572,1755817243990733,71878452
11637,1755817245055833,71878469
12708,1755817246126860,71878509
13768,1755817247186957,71878665
14823,1755817248242210,71878838
15880,1755817249298878,71878507
16920,1755817250338900,71878620
17983,1755817251401761,71878489
19046,1755817252465148,71878788
20123,1755817253542255,71878948
21157,1755817254576140,71878757
22199,1755817255617969,71878691
23239,1755817256658206,71879894
24273,1755817257691968,71878665
25311,1755817258730466,71879190
26350,1755817259769220,71878912
27389,1755817260807800,71879291
28418,1755817261836829,71878522
29484,1755817262903105,71878771
30556,1755817263974989,71878707
31613,1755817265031902,71879158
32678,1755817266097472,71879138
33728,1755817267146807,71878533
34787,1755817268206269,71878863
35855,1755817269274336,71878980
36922,1755817270341532,71879105
37978,1755817271397199,71878912
39015,1755817272434419,71879082
40073,1755817273491762,71879332
41128,1755817274547304,71879026
42179,1755817275598363,71879887
43223,1755817276641964,71879638
44272,1755817277691505,71879228
45309,1755817278727784,71879445
46341,1755817279760335,71879051
47377,1755817280796249,71878959
48435,1755817281854584,71879161
49498,1755817282917638,71880185
50557,1755817283976537,71879213
51613,1755817285031884,71881439
52653,1755817286072255,71878929
53704,1755817287123496,71879159
54756,1755817288175271,71878991
55809,1755817289228220,71879898
58638,1755817292057455,73664095
58917,1755817292335979,72957617
59185,1755817292604718,72229456
59994,1755817293412826,71879501
61042,1755817294461602,71879304
62080,1755817295499499,71879171
63117,1755817296536318,71879811
64149,1755817297568037,71879679
65177,1755817298596124,71880828
66203,1755817299621804,71879355
67234,1755817300653091,71879668
68264,1755817301683326,71879048
69318,1755817302737335,71879998
70373,1755817303792577,71881245
71418,1755817304837138,71880456
72463,1755817305882608,71879323
