Time_ms,Now_us,Latency_us
0,1755816504810713,71869498
1047,1755816505858191,71868946
2089,1755816506900143,71868874
3133,1755816507943733,71869227
4177,1755816508987940,71868734
5221,1755816510031634,71869404
6266,1755816511077256,71869024
7323,1755816512134343,71869143
8390,1755816513200641,71869387
9465,1755816514276095,71868882
10532,1755816515343488,71869229
11595,1755816516406438,71869141
12656,1755816517467083,71868878
13734,1755816518545147,71868918
14814,1755816519624812,71869611
15894,1755816520704540,71869303
16943,1755816521753708,71869503
17991,1755816522802402,71869142
19030,1755816523840545,71869166
20080,1755816524891114,71868884
21127,1755816525938326,71870016
22167,1755816526977568,71869309
23201,1755816528011778,71869543
24240,1755816529050606,71869347
25279,1755816530090446,71870203
26317,1755816531127506,71869213
27362,1755816532173438,71869231
28408,1755816533219066,71869781
29461,1755816534271710,71870050
30506,1755816535317037,71870742
31556,1755816536366960,71869756
32600,1755816537410875,71869643
33658,1755816538468923,71870622
34721,1755816539531681,71869381
35776,1755816540586759,71869428
36826,1755816541637135,71869714
37865,1755816542676101,71869850
38912,1755816543722975,71869757
39950,1755816544760613,71871356
40991,1755816545801983,71869621
42026,1755816546836551,71869355
43064,1755816547874958,71869703
44106,1755816548916634,71869336
45147,1755816549958238,71869992
46211,1755816551022232,71869887
47258,1755816552068905,71869636
48324,1755816553135451,71869245
49378,1755816554188612,71870389
50431,1755816555241855,71869592
51473,1755816556283943,71869715
52529,1755816557339750,71869484
53586,1755816558397270,71870979
54658,1755816559469101,71869882
55725,1755816560536277,71870073
56800,1755816561611286,71870593
57862,1755816562672753,71869542
58923,1755816563734022,71869737
59968,1755816564779289,71869891
61016,1755816565826947,71869677
62072,1755816566883296,71870009
63146,1755816567957269,71869904
64220,1755816569031152,71870605
65303,1755816570114055,71869784
66367,1755816571178130,71869891
67396,1755816572206509,71870282
68469,1755816573279844,71869630
69561,1755816574372157,71869857
70641,1755816575452062,71870468
71698,1755816576509221,71869970
72740,1755816577550875,71869643
73771,1755816578582016,71869792
74816,1755816579626741,71870543
75871,1755816580682113,71869912
76933,1755816581744197,71870872
77990,1755816582801092,71869853
79044,1755816583855252,71870046
80104,1755816584915231,71870021
81163,1755816585973513,71870301
82228,1755816587039160,71869933
83282,1755816588093097,71869892
84330,1755816589141337,71870104
85373,1755816590184354,71870152
86420,1755816591230610,71870344
87476,1755816592286590,71870362
88537,1755816593348449,71870190
89601,1755816594412075,71869871
