Time_ms,Now_us,Latency_us
0,1755815126901642,71852234
1040,1755815127941898,71851334
2105,1755815129006446,71851048
3177,1755815130078548,71851133
4227,1755815131128616,71851243
5256,1755815132157583,71851239
6287,1755815133188614,71851191
7317,1755815134218486,71851144
8343,1755815135244705,71851380
9369,1755815136270648,71851205
10396,1755815137297648,71851252
11425,1755815138326440,71851102
12471,1755815139372525,71851885
13536,1755815140437465,71851109
14612,1755815141513982,71852600
15677,1755815142579037,71851612
16725,1755815143626611,71851272
17781,1755815144683270,71851883
18830,1755815145732174,71851672
19892,1755815146794114,71851661
20983,1755815147884893,71851502
22038,1755815148940102,71851762
23097,1755815149998825,71851471
24144,1755815151045820,71851472
25196,1755815152097452,71852069
26240,1755815153142363,71851904
27267,1755815154168597,71852207
28324,1755815155225911,71852531
29377,1755815156278716,71851390
30441,1755815157342827,71851970
31539,1755815158440590,71885133
32582,1755815159484354,71852936
33646,1755815160548016,71851688
34705,1755815161607112,71851560
35777,1755815162678830,71852161
36841,1755815163742646,71852160
37901,1755815164803173,71851777
38959,1755815165860826,71851504
40025,1755815166927095,71851683
41088,1755815167990117,71851790
42163,1755815169064808,71851948
43241,1755815170143305,71851920
44302,1755815171204093,71851762
45365,1755815172266994,71851651
46442,1755815173344365,71852031
47516,1755815174417918,71851810
48596,1755815175498355,71852970
49688,1755815176589530,71851982
50769,1755815177671033,71851711
51832,1755815178734230,71851663
52908,1755815179810045,71852717
53990,1755815180892212,71851873
55045,1755815181947205,71852835
56089,1755815182991324,71851883
57128,1755815184030065,71851736
58173,1755815185074520,71852179
59225,1755815186126598,71852192
60288,1755815187189429,71852015
61360,1755815188261577,71852210
62433,1755815189334646,71852227
63497,1755815190399023,71851652
64546,1755815191447565,71852175
65603,1755815192504578,71852059
66667,1755815193568510,71852126
67718,1755815194620345,71852015
68768,1755815195670306,71851892
69806,1755815196708251,71851917
70848,1755815197750337,71851949
71889,1755815198790628,71854239
72922,1755815199824351,71852954
73963,1755815200864724,71852331
74997,1755815201898515,71853160
76031,1755815202932535,71852194
77068,1755815203969425,71852090
78099,1755815205000907,71852336
79134,1755815206035451,71852092
80173,1755815207074672,71852262
81219,1755815208120559,71853069
82251,1755815209153011,71852541
83286,1755815210187704,71852376
84343,1755815211244755,71852404
85402,1755815212303766,71852409
86457,1755815213359349,71852028
87523,1755815214425004,71852603
88562,1755815215463709,71852294
89600,1755815216501876,71852319
