Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,1.19629,0.03135
0,5,1,0.59815,0.01567
0,6,1,1.19629,0.03135
3,1,1,0.71867,0.01883
3,2,1,1.55713,0.04081
103,1,1,1.31146,0.03437
103,2,1,0.71534,0.01875
110,3,1,1.31043,0.03434
110,5,1,1.41963,0.03720
110,6,1,0.87362,0.02289
213,1,1,1.09273,0.02864
213,2,1,1.09273,0.02864
220,3,1,0.87195,0.02285
220,5,1,1.30793,0.03427
220,6,1,0.98095,0.02571
320,3,1,1.19497,0.03131
320,5,1,0.59749,0.01566
320,6,1,1.43396,0.03758
323,1,1,1.52418,0.03994
323,2,1,1.63305,0.04279
421,3,1,1.19052,0.03120
421,5,1,0.83336,0.02184
421,6,1,0.59526,0.01560
433,1,1,0.87267,0.02287
433,2,1,0.76358,0.02001
530,3,1,1.31668,0.03450
530,5,1,1.64585,0.04313
530,6,1,1.64585,0.04313
543,1,1,0.65408,0.01714
543,2,1,1.09013,0.02857
640,3,1,0.32703,0.00857
640,5,1,0.98108,0.02571
640,6,1,0.65405,0.01714
643,1,1,1.07328,0.02813
643,2,1,1.19253,0.03125
750,3,1,0.00000,0.00000
750,5,1,0.76392,0.02002
750,6,1,1.30957,0.03432
753,1,1,1.31264,0.03440
753,2,1,1.20326,0.03153
850,3,1,1.91443,0.05017
850,5,1,1.55548,0.04076
850,6,1,0.83757,0.02195
853,1,1,1.07836,0.02826
853,2,1,0.47927,0.01256
953,1,1,0.95870,0.02512
953,2,1,0.00000,0.00000
960,3,1,1.08909,0.02854
960,5,1,0.54454,0.01427
960,6,1,1.74254,0.04566
1063,1,1,1.30850,0.03429
1063,2,1,2.18083,0.05715
1070,3,1,1.52579,0.03998
1070,5,1,1.63478,0.04284
1070,6,1,0.32696,0.00857
1173,1,1,0.98003,0.02568
1173,2,1,1.30670,0.03424
1180,3,1,0.76315,0.02000
1180,5,1,0.65412,0.01714
1180,6,1,1.19923,0.03143
1280,3,1,1.43265,0.03754
1280,5,1,1.67143,0.04380
1280,6,1,1.19388,0.03129
1283,1,1,0.86483,0.02266
1283,2,1,0.64862,0.01700
1390,3,1,0.87559,0.02295
1390,5,1,0.00000,0.00000
1390,6,1,1.64173,0.04302
1392,1,1,1.31953,0.03458
1392,2,1,0.65977,0.01729
1490,3,1,1.55103,0.04065
1490,5,1,2.02827,0.05315
1490,6,1,0.11931,0.00313
1493,1,1,0.71789,0.01881
1493,2,1,1.43578,0.03763
1594,1,1,1.06439,0.02789
1594,2,1,0.94613,0.02479
1600,3,1,0.76446,0.02003
1600,5,1,0.00000,0.00000
1600,6,1,1.85655,0.04865
1703,1,1,1.10147,0.02886
1703,2,1,1.43191,0.03752
1710,3,1,1.08916,0.02854
1710,5,1,1.85157,0.04852
1710,6,1,0.00000,0.00000
1803,1,1,1.19597,0.03134
1803,2,1,0.95678,0.02507
1811,3,1,0.94957,0.02488
1811,5,1,0.11870,0.00311
1811,6,1,2.13652,0.05599
1913,1,1,1.20221,0.03150
1913,2,1,0.98363,0.02578
1920,3,1,1.20878,0.03168
1920,5,1,1.86812,0.04895
1920,6,1,0.00000,0.00000
2023,1,1,0.97956,0.02567
2023,2,1,1.30607,0.03423
2030,3,1,0.54571,0.01430
2030,5,1,1.30971,0.03432
2030,6,1,1.85543,0.04862
2124,1,1,1.30573,0.03422
2124,2,1,1.06833,0.02800
2130,3,1,0.00000,0.00000
2130,5,1,0.59888,0.01569
2130,6,1,0.00000,0.00000
2230,3,1,2.75525,0.07220
2230,5,1,2.03649,0.05337
2230,6,1,2.03649,0.05337
2233,1,1,0.87729,0.02299
2233,2,1,1.09661,0.02874
2330,3,1,0.35937,0.00942
2330,5,1,0.00000,0.00000
2330,6,1,1.55725,0.04081
2343,1,1,0.87336,0.02289
2343,2,1,0.00000,0.00000
2430,3,1,1.19695,0.03137
2430,5,1,2.03482,0.05332
2430,6,1,0.47878,0.01255
2453,1,1,1.30713,0.03425
2453,2,1,1.96070,0.05138
2540,3,1,0.43695,0.01145
2540,5,1,0.00000,0.00000
2540,6,1,1.31086,0.03435
2563,1,1,0.76312,0.02000
2563,2,1,1.19920,0.03143
2640,3,1,1.91388,0.05015
2640,5,1,2.15312,0.05642
2640,6,1,0.71771,0.01881
2663,1,1,1.07787,0.02825
2663,2,1,0.00000,0.00000
