Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,0.83736,0.02194
0,4,1,1.31585,0.03448
0,5,1,0.00000,0.00000
100,3,1,1.31762,0.03453
100,4,1,0.59892,0.01569
100,5,1,2.63524,0.06906
210,3,1,0.76238,0.01998
210,4,1,1.19802,0.03139
210,5,1,0.21782,0.00571
310,3,1,0.95727,0.02509
310,4,1,0.83762,0.02195
310,5,1,0.83762,0.02195
410,3,1,0.83877,0.02198
410,4,1,0.83877,0.02198
410,5,1,0.71895,0.01884
520,3,1,0.10916,0.00286
520,4,1,0.43663,0.01144
520,5,1,1.09158,0.02861
620,3,1,2.15402,0.05645
620,4,1,0.00000,0.00000
620,5,1,1.19668,0.03136
730,3,1,1.09037,0.02857
730,4,1,2.28977,0.06000
730,5,1,1.19940,0.03143
840,3,1,0.98019,0.02569
840,4,1,0.65346,0.01712
840,5,1,1.41583,0.03710
940,3,1,1.19829,0.03140
940,4,1,1.79744,0.04710
940,5,1,0.59915,0.01570
1049,3,1,1.09249,0.02863
1049,4,1,0.76475,0.02004
1049,5,1,0.98324,0.02577
1150,3,1,0.83583,0.02190
1150,4,1,0.83583,0.02190
1150,5,1,1.91047,0.05006
1259,3,1,1.09156,0.02860
1259,4,1,1.30987,0.03433
1259,5,1,0.65493,0.01716
1360,3,1,1.07775,0.02824
1360,4,1,1.19750,0.03138
1360,5,1,0.00000,0.00000
1469,3,1,1.42098,0.03724
1469,4,1,1.63959,0.04297
1469,5,1,2.18612,0.05729
1569,3,1,1.19669,0.03136
1569,4,1,0.59834,0.01568
1569,5,1,1.43603,0.03763
1669,3,1,0.59888,0.01569
1669,4,1,1.67687,0.04394
1669,5,1,0.35933,0.00942
1770,3,1,0.95508,0.02503
1770,4,1,0.00000,0.00000
1770,5,1,1.19385,0.03129
1879,3,1,1.42076,0.03723
1879,4,1,1.53005,0.04010
1879,5,1,0.98360,0.02578
1979,3,1,1.19829,0.03140
1979,4,1,1.19829,0.03140
1979,5,1,1.19829,0.03140
2080,3,1,0.11947,0.00313
2080,4,1,0.71682,0.01878
2080,5,1,0.71682,0.01878
2190,3,1,0.00000,0.00000
2190,4,1,0.00000,0.00000
2190,5,1,1.09124,0.02860
2290,3,1,2.03659,0.05337
2290,4,1,2.27619,0.05965
2290,5,1,1.79699,0.04709
2399,3,1,1.42010,0.03721
2399,4,1,1.31086,0.03435
2399,5,1,0.76467,0.02004
2499,3,1,1.79738,0.04710
2499,4,1,1.55773,0.04082
2499,5,1,1.67756,0.04396
2600,3,1,1.07642,0.02821
2600,4,1,0.71761,0.01881
2600,5,1,0.95682,0.02507
2700,3,1,0.83760,0.02195
2700,4,1,0.95726,0.02509
2700,5,1,1.31623,0.03449
2809,3,1,1.09275,0.02864
2809,4,1,0.98348,0.02577
2809,5,1,0.32783,0.00859
2919,3,1,1.63476,0.04284
2919,4,1,1.41679,0.03713
2919,5,1,1.30781,0.03427
3019,3,1,0.23955,0.00628
3019,4,1,0.71864,0.01883
3019,5,1,1.31752,0.03453
3120,3,1,0.23913,0.00627
3120,4,1,0.59784,0.01567
3120,5,1,1.31524,0.03447
3229,3,1,2.61783,0.06860
3229,4,1,1.30892,0.03430
3229,5,1,1.09076,0.02858
3340,3,1,0.10872,0.00285
3340,4,1,0.00000,0.00000
3340,5,1,0.21744,0.00570
3449,3,1,1.52794,0.04004
3449,4,1,1.63708,0.04290
3449,5,1,1.63708,0.04290
3551,3,1,1.06706,0.02796
3551,4,1,1.18562,0.03107
3551,5,1,1.06706,0.02796
3660,3,1,0.87933,0.02304
3660,4,1,1.42892,0.03745
3660,5,1,1.09917,0.02880
3760,3,1,1.19714,0.03137
3760,4,1,1.07743,0.02823
3760,5,1,1.07743,0.02823
3870,3,1,0.76140,0.01995
3870,4,1,0.43509,0.01140
3870,5,1,1.19649,0.03135
3980,3,1,0.76459,0.02004
3980,4,1,1.31073,0.03435
3980,5,1,0.87382,0.02290
4080,3,1,1.31712,0.03452
4080,4,1,1.19738,0.03138
4080,5,1,1.07764,0.02824
4189,3,1,1.41896,0.03718
4189,4,1,0.87321,0.02288
4189,5,1,1.09151,0.02860
4300,3,1,1.08773,0.02850
4300,4,1,1.52283,0.03991
4300,5,1,0.65264,0.01710
4409,3,1,1.30964,0.03432
4409,4,1,0.43655,0.01144
4409,5,1,0.87310,0.02288
4510,3,1,0.83264,0.02182
4510,4,1,1.18949,0.03117
4510,5,1,0.11895,0.00312
4620,3,1,1.31426,0.03444
4620,4,1,1.64283,0.04305
4620,5,1,2.62853,0.06888
4720,3,1,0.59866,0.01569
4720,4,1,0.00000,0.00000
4720,5,1,0.95785,0.02510
4830,3,1,1.09132,0.02860
4830,4,1,1.09132,0.02860
4830,5,1,1.20045,0.03146
4930,3,1,1.07771,0.02824
4930,4,1,0.59873,0.01569
4930,5,1,0.11975,0.00314
5039,3,1,0.54544,0.01429
5039,4,1,2.39992,0.06289
5039,5,1,1.74540,0.04574
5140,3,1,0.59893,0.01570
5140,4,1,0.59893,0.01570
5140,5,1,0.83850,0.02197
5240,3,1,0.23946,0.00628
5240,4,1,0.83813,0.02196
5240,5,1,1.07759,0.02824
5349,3,1,2.72683,0.07146
5349,4,1,1.30888,0.03430
5349,5,1,1.19981,0.03144
5450,3,1,1.31164,0.03437
5450,4,1,1.55012,0.04062
5450,5,1,1.43088,0.03750
5559,3,1,0.98469,0.02580
5559,4,1,1.31292,0.03441
5559,5,1,0.21882,0.00573
5660,3,1,1.43649,0.03764
5660,4,1,0.59854,0.01568
5660,5,1,1.55619,0.04078
5760,3,1,0.71867,0.01883
5760,4,1,0.11978,0.00314
5760,5,1,1.43735,0.03767
5870,3,1,1.30599,0.03422
5870,4,1,1.95899,0.05134
5870,5,1,1.19716,0.03137
5980,3,1,0.86931,0.02278
5980,4,1,0.97798,0.02563
5980,5,1,1.19530,0.03132
6090,3,1,1.09329,0.02865
6090,4,1,1.20262,0.03152
6090,5,1,0.10933,0.00287
6190,3,1,1.07449,0.02816
6190,4,1,1.07449,0.02816
6190,5,1,1.31326,0.03441
6300,3,1,1.09280,0.02864
6300,4,1,0.65568,0.01718
6300,5,1,1.09280,0.02864
6410,3,1,0.76385,0.02002
6410,4,1,0.98210,0.02574
6410,5,1,1.09122,0.02860
6520,3,1,1.51849,0.03979
6520,4,1,1.51849,0.03979
6520,5,1,1.08463,0.02842
6630,3,1,0.54688,0.01433
6630,4,1,1.31250,0.03439
6630,5,1,1.31250,0.03439
6730,3,1,0.59804,0.01567
6730,4,1,0.23922,0.00627
6730,5,1,0.95686,0.02508
6840,3,1,2.07491,0.05437
6840,4,1,0.76444,0.02003
6840,5,1,1.20126,0.03148
6940,3,1,0.95707,0.02508
6940,4,1,2.63195,0.06897
6940,5,1,0.11963,0.00314
7050,3,1,1.08958,0.02855
7050,4,1,0.43583,0.01142
7050,5,1,1.96125,0.05140
7160,3,1,0.10908,0.00286
7160,4,1,1.52717,0.04002
7160,5,1,0.76358,0.02001
7270,3,1,1.19863,0.03141
7270,4,1,0.32690,0.00857
7270,5,1,0.98070,0.02570
7370,3,1,0.71246,0.01867
7370,4,1,1.54367,0.04045
7370,5,1,0.94995,0.02489
7480,3,1,2.08271,0.05458
7480,4,1,1.31539,0.03447
7480,5,1,1.86347,0.04883
7580,3,1,0.23929,0.00627
7580,4,1,0.71788,0.01881
7580,5,1,0.35894,0.00941
7681,3,1,1.54857,0.04058
7681,4,1,0.83384,0.02185
7681,5,1,1.42945,0.03746
7790,3,1,0.87858,0.02302
7790,4,1,1.09823,0.02878
7790,5,1,0.10982,0.00288
7890,3,1,1.19821,0.03140
7890,4,1,1.43785,0.03768
7890,5,1,1.91713,0.05024
7990,3,1,1.31741,0.03452
7990,4,1,0.83835,0.02197
7990,5,1,0.71859,0.01883
8100,3,1,0.54585,0.01430
8100,4,1,1.09171,0.02861
8100,5,1,1.74673,0.04577
8200,3,1,1.67617,0.04392
8200,4,1,1.19726,0.03137
8200,5,1,0.00000,0.00000
8300,3,1,0.47565,0.01246
8300,4,1,1.42695,0.03739
8300,5,1,1.54586,0.04051
8410,3,1,1.42596,0.03737
