Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,0.83090,0.02177
0,4,1,1.30571,0.03422
0,5,1,0.94960,0.02488
111,3,1,1.50493,0.03944
111,4,1,0.85996,0.02254
111,5,1,1.28994,0.03380
219,3,1,1.22986,0.03223
219,4,1,1.22986,0.03223
219,5,1,0.33542,0.00879
320,3,1,0.82993,0.02175
320,4,1,1.06705,0.02796
320,5,1,1.42273,0.03728
430,3,1,1.30784,0.03427
430,4,1,0.65392,0.01714
430,5,1,1.41683,0.03713
539,3,1,0.21845,0.00572
539,4,1,0.54614,0.01431
539,5,1,0.32768,0.00859
649,3,1,1.64439,0.04309
649,4,1,1.75402,0.04596
649,5,1,1.53477,0.04022
750,3,1,1.06290,0.02785
750,4,1,0.70860,0.01857
750,5,1,1.18100,0.03095
859,3,1,1.10565,0.02897
859,4,1,1.43734,0.03767
859,5,1,0.55282,0.01449
959,3,1,0.00000,0.00000
959,4,1,0.95664,0.02507
959,5,1,1.43497,0.03760
1059,3,1,2.14598,0.05624
1059,4,1,1.19221,0.03124
1059,5,1,0.95377,0.02499
1160,3,1,1.31415,0.03444
1160,4,1,1.19468,0.03131
1160,5,1,0.83628,0.02192
1268,3,1,0.66035,0.01730
1268,4,1,0.99052,0.02596
1268,5,1,1.54081,0.04038
1369,3,1,0.83535,0.02189
1369,4,1,0.47734,0.01251
1369,5,1,0.83535,0.02189
1478,3,1,0.98580,0.02583
1478,4,1,1.42393,0.03731
1478,5,1,1.31440,0.03444
1578,3,1,0.83788,0.02196
1578,4,1,0.83788,0.02196
1578,5,1,0.71819,0.01882
1678,3,1,1.43669,0.03765
1678,4,1,1.43669,0.03765
1678,5,1,1.19724,0.03137
1779,3,1,0.83351,0.02184
1779,4,1,1.19073,0.03120
1779,5,1,1.19073,0.03120
1889,3,1,0.00000,0.00000
1889,4,1,0.54772,0.01435
1889,5,1,0.98590,0.02584
1999,3,1,1.95981,0.05136
1999,4,1,1.19766,0.03139
1999,5,1,0.76215,0.01997
2109,3,1,1.41632,0.03712
2109,4,1,1.19842,0.03141
2109,5,1,0.87158,0.02284
2219,3,1,1.30365,0.03416
2219,4,1,1.08637,0.02847
2219,5,1,0.97774,0.02562
2328,3,1,0.65718,0.01722
2328,4,1,1.20483,0.03157
2328,5,1,1.86201,0.04879
2428,3,1,1.07846,0.02826
2428,4,1,0.95863,0.02512
2428,5,1,0.35949,0.00942
2528,3,1,1.19768,0.03139
2528,4,1,0.83838,0.02197
2528,5,1,1.19768,0.03139
2629,3,1,1.07683,0.02822
2629,4,1,0.71788,0.01881
2629,5,1,1.19647,0.03135
2739,3,1,0.54456,0.01427
2739,4,1,1.19803,0.03139
2739,5,1,1.41585,0.03710
2849,3,1,1.85053,0.04849
2849,4,1,0.00000,0.00000
2849,5,1,0.97969,0.02567
2958,3,1,1.09339,0.02865
2958,4,1,1.85876,0.04871
2958,5,1,1.20273,0.03152
3058,3,1,0.95714,0.02508
3058,4,1,1.31607,0.03449
3058,5,1,0.83750,0.02195
3159,3,1,0.95686,0.02508
3159,4,1,0.47843,0.01254
3159,5,1,0.47843,0.01254
3259,3,1,0.95837,0.02511
3259,4,1,1.79694,0.04709
3259,5,1,1.55734,0.04081
3359,3,1,1.55755,0.04082
3359,4,1,0.95849,0.02512
3359,5,1,0.23962,0.00628
3469,3,1,0.87274,0.02287
3469,4,1,1.41820,0.03716
3469,5,1,1.85457,0.04860
3578,3,1,1.31092,0.03435
3578,4,1,0.87395,0.02290
3578,5,1,0.76470,0.02004
3679,3,1,0.47804,0.01253
3679,4,1,0.71706,0.01879
3679,5,1,0.00000,0.00000
3788,3,1,1.41811,0.03716
3788,4,1,1.30902,0.03430
3788,5,1,2.18171,0.05717
3889,3,1,0.95771,0.02510
3889,4,1,1.55629,0.04078
3889,5,1,1.07743,0.02823
3999,3,1,1.08580,0.02845
3999,4,1,0.43432,0.01138
3999,5,1,1.08580,0.02845
4109,3,1,0.76431,0.02003
4109,4,1,0.76431,0.02003
4109,5,1,0.87349,0.02289
4209,3,1,1.55728,0.04081
4209,4,1,1.79686,0.04709
4209,5,1,0.83854,0.02197
4318,3,1,0.10918,0.00286
4318,4,1,0.32755,0.00858
4318,5,1,1.31019,0.03433
4419,3,1,2.03577,0.05335
4419,4,1,1.55677,0.04080
4419,5,1,1.07776,0.02824
4519,3,1,0.11975,0.00314
4519,4,1,1.43706,0.03766
4519,5,1,0.00000,0.00000
4628,3,1,1.96280,0.05144
4628,4,1,0.54522,0.01429
4628,5,1,1.85376,0.04858
4729,3,1,0.00000,0.00000
4729,4,1,1.19584,0.03134
4729,5,1,0.83709,0.02194
4838,3,1,1.52845,0.04005
4838,4,1,0.76422,0.02003
4838,5,1,0.76422,0.02003
4939,3,1,0.83481,0.02188
4939,4,1,0.59629,0.01563
4939,5,1,0.83481,0.02188
5048,3,1,0.76613,0.02008
5048,4,1,1.31336,0.03442
5048,5,1,1.20392,0.03155
5149,3,1,1.67662,0.04394
5149,4,1,1.91614,0.05021
5149,5,1,1.55686,0.04080
5249,3,1,1.55538,0.04076
5249,4,1,0.71787,0.01881
5249,5,1,1.07680,0.02822
5359,3,1,1.08955,0.02855
5359,4,1,1.08955,0.02855
5359,5,1,1.30746,0.03426
5459,3,1,0.11978,0.00314
5459,4,1,0.71871,0.01883
5459,5,1,1.19785,0.03139
5569,3,1,1.09133,0.02860
5569,4,1,1.85526,0.04862
5569,5,1,0.21827,0.00572
5669,3,1,1.55663,0.04079
5669,4,1,0.23948,0.00628
5669,5,1,1.43689,0.03765
5779,3,1,1.41438,0.03706
5779,4,1,1.41438,0.03706
5779,5,1,1.52317,0.03992
5888,3,1,0.54658,0.01432
5888,4,1,0.98385,0.02578
5888,5,1,0.76521,0.02005
