Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,1.07793,0.02825
0,4,1,1.31748,0.03453
0,5,1,1.31748,0.03453
110,3,1,1.08983,0.02856
110,4,1,0.76288,0.01999
110,5,1,1.63475,0.04284
219,3,1,0.98290,0.02576
219,4,1,1.41975,0.03721
219,5,1,0.32763,0.00859
319,3,1,1.07821,0.02826
319,4,1,0.83861,0.02198
319,5,1,1.31782,0.03453
429,3,1,0.65369,0.01713
429,4,1,0.76264,0.01999
429,5,1,1.08948,0.02855
529,3,1,1.55483,0.04074
529,4,1,1.43522,0.03761
529,5,1,1.67443,0.04388
629,3,1,0.83888,0.02198
629,4,1,0.83888,0.02198
629,5,1,0.47936,0.01256
729,3,1,0.47924,0.01256
729,4,1,1.19810,0.03140
729,5,1,1.19810,0.03140
830,3,1,0.95827,0.02511
830,4,1,0.47913,0.01256
830,5,1,1.31762,0.03453
939,3,1,1.63543,0.04286
939,4,1,1.30834,0.03429
939,5,1,1.09029,0.02857
1039,3,1,1.43768,0.03767
1039,4,1,1.43768,0.03767
1039,5,1,0.83865,0.02198
1149,3,1,0.98107,0.02571
1149,4,1,1.19909,0.03142
1149,5,1,0.65405,0.01714
1259,3,1,0.87369,0.02290
1259,4,1,0.10921,0.00286
1259,5,1,1.31054,0.03434
1359,3,1,1.19459,0.03130
1359,4,1,0.83621,0.02191
1359,5,1,0.83621,0.02191
1469,3,1,1.30871,0.03430
1469,4,1,1.74495,0.04573
1469,5,1,1.30871,0.03430
1569,3,1,0.23943,0.00627
1569,4,1,1.43660,0.03765
1569,5,1,0.95773,0.02510
1670,3,1,0.59873,0.01569
1670,4,1,0.83822,0.02197
1670,5,1,1.19745,0.03138
1779,3,1,1.74403,0.04570
1779,4,1,1.41703,0.03713
1779,5,1,0.54501,0.01428
1880,3,1,1.31631,0.03449
1880,4,1,0.59832,0.01568
1880,5,1,1.19664,0.03136
1980,3,1,1.19786,0.03139
1980,4,1,1.19786,0.03139
1980,5,1,1.79679,0.04709
2089,3,1,0.76458,0.02004
2089,4,1,1.31071,0.03435
2089,5,1,0.98303,0.02576
2200,3,1,1.19392,0.03129
2200,4,1,0.75977,0.01991
2200,5,1,1.08538,0.02844
2309,3,1,0.87586,0.02295
2309,4,1,1.31378,0.03443
2309,5,1,0.98534,0.02582
2409,3,1,1.43532,0.03761
2409,4,1,0.00000,0.00000
2409,5,1,1.19610,0.03134
2519,3,1,1.52891,0.04007
2519,4,1,1.96574,0.05151
2519,5,1,1.09208,0.02862
2619,3,1,0.00000,0.00000
2619,4,1,1.19836,0.03140
2619,5,1,1.19836,0.03140
2720,3,1,1.19307,0.03126
2720,4,1,0.71584,0.01876
2720,5,1,0.59653,0.01563
2829,3,1,1.52960,0.04008
2829,4,1,0.87406,0.02291
2829,5,1,0.98332,0.02577
2939,3,1,0.76468,0.02004
2939,4,1,0.00000,0.00000
2939,5,1,1.31087,0.03435
3040,3,1,1.31218,0.03439
3040,4,1,2.50507,0.06565
3040,5,1,1.55076,0.04064
3140,3,1,1.07646,0.02821
3140,4,1,1.07646,0.02821
3140,5,1,0.00000,0.00000
3250,3,1,0.98044,0.02569
3250,4,1,0.32681,0.00856
3250,5,1,2.06981,0.05424
3359,3,1,1.20206,0.03150
3359,4,1,1.31134,0.03436
3359,5,1,0.00000,0.00000
3469,3,1,0.97980,0.02568
3469,4,1,0.97980,0.02568
3469,5,1,1.85073,0.04850
3570,3,1,1.43588,0.03763
3570,4,1,2.03417,0.05331
3570,5,1,1.07691,0.02822
3679,3,1,0.21836,0.00572
3679,4,1,0.76426,0.02003
3679,5,1,1.09180,0.02861
3780,3,1,1.18757,0.03112
3780,4,1,0.00000,0.00000
3780,5,1,0.95006,0.02490
3890,3,1,1.42171,0.03726
3890,4,1,0.76553,0.02006
3890,5,1,1.09362,0.02866
3999,3,1,0.10935,0.00287
3999,4,1,1.74957,0.04585
3999,5,1,0.98413,0.02579
4110,3,1,2.28538,0.05989
4110,4,1,1.52359,0.03993
4110,5,1,0.87062,0.02282
4210,3,1,0.23842,0.00625
4210,4,1,0.59605,0.01562
4210,5,1,0.83447,0.02187
4320,3,1,1.64203,0.04303
4320,4,1,1.53256,0.04016
4320,5,1,1.20416,0.03156
4420,3,1,1.31824,0.03455
4420,4,1,1.55792,0.04083
4420,5,1,0.00000,0.00000
4520,3,1,0.95844,0.02512
4520,4,1,0.00000,0.00000
4520,5,1,1.91688,0.05023
4630,3,1,0.98122,0.02571
4630,4,1,1.96245,0.05143
4630,5,1,0.98122,0.02571
4740,3,1,1.19860,0.03141
4740,4,1,0.32689,0.00857
4740,5,1,1.63445,0.04283
4850,3,1,0.76013,0.01992
4850,4,1,1.30308,0.03415
4850,5,1,0.32577,0.00854
4959,3,1,1.42190,0.03726
4959,4,1,0.65626,0.01720
4959,5,1,1.20315,0.03153
5069,3,1,0.87199,0.02285
5069,4,1,1.41699,0.03713
5069,5,1,1.41699,0.03713
5170,3,1,1.43449,0.03759
5170,4,1,0.83679,0.02193
5170,5,1,0.95633,0.02506
5270,3,1,0.59853,0.01568
5270,4,1,0.71824,0.01882
5270,5,1,1.19706,0.03137
5379,3,1,0.00000,0.00000
5379,4,1,1.64065,0.04299
5379,5,1,1.09377,0.02866
5479,3,1,1.43720,0.03766
5479,4,1,0.83837,0.02197
5479,5,1,1.07790,0.02825
5579,3,1,1.79539,0.04705
5579,4,1,1.67570,0.04391
5579,5,1,0.83785,0.02196
5680,3,1,1.19565,0.03133
5680,4,1,0.95652,0.02507
5680,5,1,0.35870,0.00940
5790,3,1,0.43652,0.01144
5790,4,1,0.98216,0.02574
5790,5,1,1.85519,0.04862
5899,3,1,1.52583,0.03999
5899,4,1,1.30786,0.03427
5899,5,1,1.19887,0.03142
6010,3,1,0.97898,0.02565
6010,4,1,0.43510,0.01140
6010,5,1,0.87020,0.02280
6110,3,1,1.43696,0.03766
6110,4,1,1.31721,0.03452
6110,5,1,1.19747,0.03138
6210,3,1,0.71572,0.01876
6210,4,1,0.59643,0.01563
6210,5,1,0.47715,0.01250
6320,3,1,0.65671,0.01721
6320,4,1,0.43780,0.01147
6320,5,1,1.09451,0.02868
6429,3,1,1.41926,0.03719
6429,4,1,2.29265,0.06008
6429,5,1,0.87339,0.02289
6530,3,1,0.71862,0.01883
6530,4,1,0.83839,0.02197
6530,5,1,1.79656,0.04708
6630,3,1,0.71485,0.01873
6630,4,1,0.59571,0.01561
6630,5,1,1.07228,0.02810
6739,3,1,1.64412,0.04308
6739,4,1,0.98647,0.02585
6739,5,1,1.09608,0.02872
6840,3,1,1.19615,0.03135
6840,4,1,2.03346,0.05329
6840,5,1,0.59808,0.01567
6949,3,1,0.21841,0.00572
6949,4,1,0.43681,0.01145
6949,5,1,0.54601,0.01431
7050,3,1,1.31602,0.03449
7050,4,1,0.83746,0.02195
7050,5,1,1.55529,0.04076
7159,3,1,1.52923,0.04007
7159,4,1,1.42000,0.03721
7159,5,1,1.42000,0.03721
7260,3,1,0.95558,0.02504
7260,4,1,1.67226,0.04382
7260,5,1,1.31392,0.03443
7369,3,1,1.09039,0.02857
7369,4,1,0.21808,0.00571
7369,5,1,0.43615,0.01143
7470,3,1,0.95242,0.02496
7470,4,1,1.30958,0.03432
7470,5,1,1.42864,0.03744
7579,3,1,0.65855,0.01726
7579,4,1,1.42686,0.03739
7579,5,1,0.98783,0.02589
7679,3,1,1.79683,0.04709
7679,4,1,0.83852,0.02197
7679,5,1,1.43746,0.03767
7780,3,1,0.95725,0.02509
7780,4,1,0.95725,0.02509
7780,5,1,0.47862,0.01254
7890,3,1,0.97949,0.02567
7890,4,1,0.97949,0.02567
7890,5,1,0.97949,0.02567
8000,3,1,1.09075,0.02858
8000,4,1,0.00000,0.00000
8000,5,1,1.41798,0.03716
8110,3,1,1.08864,0.02853
8110,4,1,1.95956,0.05135
8110,5,1,0.76205,0.01997
8220,3,1,1.08957,0.02855
8220,4,1,0.87166,0.02284
8220,5,1,0.98062,0.02570
8329,3,1,1.19958,0.03144
8329,4,1,1.09053,0.02858
8329,5,1,1.30863,0.03429
8440,3,1,1.19658,0.03136
8440,4,1,1.52292,0.03991
8440,5,1,1.30536,0.03421
8549,3,1,0.87381,0.02290
8549,4,1,0.76459,0.02004
8549,5,1,1.41994,0.03721
