Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,2.18543,0.05727
0,4,1,0.00000,0.00000
0,5,1,1.42053,0.03723
110,3,1,0.86896,0.02277
110,4,1,1.73793,0.04554
110,5,1,0.86896,0.02277
219,3,1,1.09491,0.02869
219,4,1,0.87593,0.02295
219,5,1,0.98542,0.02582
320,3,1,0.35868,0.00940
320,4,1,1.67384,0.04386
320,5,1,0.71736,0.01880
429,3,1,1.42060,0.03723
429,4,1,0.00000,0.00000
429,5,1,1.52988,0.04009
529,3,1,0.00000,0.00000
529,4,1,0.11967,0.00314
529,5,1,0.59833,0.01568
639,3,1,1.30779,0.03427
639,4,1,2.94252,0.07711
639,5,1,0.76287,0.01999
749,3,1,1.85447,0.04860
749,4,1,0.98178,0.02573
749,5,1,1.52721,0.04002
850,3,1,0.71574,0.01876
850,4,1,1.31219,0.03439
850,5,1,1.43148,0.03751
959,3,1,1.31116,0.03436
959,4,1,0.98337,0.02577
959,5,1,0.76484,0.02004
1059,3,1,1.43772,0.03768
1059,4,1,0.00000,0.00000
1059,5,1,1.07829,0.02826
1159,3,1,0.35943,0.00942
1159,4,1,1.79717,0.04710
1159,5,1,1.43773,0.03768
1260,3,1,1.19603,0.03134
1260,4,1,0.95683,0.02507
1260,5,1,0.83722,0.02194
1370,3,1,1.41432,0.03706
1370,4,1,1.08794,0.02851
1370,5,1,0.97915,0.02566
1479,3,1,1.31275,0.03440
1479,4,1,0.43758,0.01147
1479,5,1,1.09396,0.02867
1580,3,1,0.47770,0.01252
1580,4,1,1.79138,0.04694
1580,5,1,0.59713,0.01565
1690,3,1,0.97941,0.02567
1690,4,1,0.97941,0.02567
1690,5,1,2.06763,0.05418
1800,3,1,1.30904,0.03430
1800,4,1,1.19995,0.03145
1800,5,1,0.76360,0.02001
1909,3,1,0.76470,0.02004
1909,4,1,1.09242,0.02863
1909,5,1,1.09242,0.02863
2010,3,1,1.07667,0.02821
2010,4,1,0.83741,0.02194
2010,5,1,0.11963,0.00313
2110,3,1,1.19806,0.03140
2110,4,1,0.95845,0.02512
2110,5,1,1.91690,0.05023
2220,3,1,1.51832,0.03979
2220,4,1,1.08452,0.02842
2220,5,1,0.21690,0.00568
2329,3,1,0.10954,0.00287
2329,4,1,1.09536,0.02870
2329,5,1,1.64304,0.04306
2439,3,1,1.41857,0.03717
2439,4,1,1.41857,0.03717
2439,5,1,0.54561,0.01430
2550,3,1,1.52050,0.03985
2550,4,1,0.76025,0.01992
2550,5,1,1.95492,0.05123
2659,3,1,1.31054,0.03434
2659,4,1,1.20133,0.03148
2659,5,1,0.87369,0.02290
2760,3,1,0.71740,0.01880
2760,4,1,0.83696,0.02193
2760,5,1,0.71740,0.01880
2860,3,1,0.95852,0.02512
2860,4,1,1.55759,0.04082
2860,5,1,1.19815,0.03140
2970,3,1,1.19918,0.03143
2970,4,1,0.21803,0.00571
2970,5,1,1.30820,0.03428
3070,3,1,1.07791,0.02825
3070,4,1,0.00000,0.00000
3070,5,1,1.31745,0.03452
3179,3,1,1.20157,0.03149
3179,4,1,1.96620,0.05153
3179,5,1,0.98310,0.02576
3289,3,1,0.87125,0.02283
3289,4,1,1.85140,0.04852
3289,5,1,0.65344,0.01712
3390,3,1,0.83741,0.02194
3390,4,1,0.83741,0.02194
3390,5,1,1.55520,0.04075
3490,3,1,1.07733,0.02823
3490,4,1,1.43644,0.03764
3490,5,1,0.71822,0.01882
3590,3,1,0.95822,0.02511
3590,4,1,0.59889,0.01569
