Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,3,1,1.67289,0.04384
0,4,1,0.47797,0.01253
0,5,1,1.55340,0.04071
110,3,1,0.65442,0.01715
110,4,1,0.54535,0.01429
110,5,1,1.09069,0.02858
210,3,1,1.07290,0.02812
210,4,1,1.43053,0.03749
210,5,1,1.07290,0.02812
320,3,1,1.74885,0.04583
320,4,1,1.96746,0.05156
320,5,1,1.20233,0.03151
430,3,1,0.87290,0.02287
430,4,1,1.09112,0.02859
430,5,1,0.00000,0.00000
540,3,1,0.98181,0.02573
540,4,1,0.98181,0.02573
540,5,1,1.09090,0.02859
640,3,1,1.19737,0.03138
640,4,1,0.95790,0.02510
640,5,1,1.91579,0.05020
740,3,1,0.95694,0.02508
740,4,1,1.07656,0.02821
740,5,1,1.19618,0.03135
841,3,1,0.00000,0.00000
841,4,1,0.71364,0.01870
841,5,1,0.47576,0.01247
950,3,1,1.64809,0.04319
950,4,1,0.87898,0.02303
950,5,1,1.53821,0.04031
1050,3,1,1.19643,0.03135
1050,4,1,1.43571,0.03762
1050,5,1,1.19643,0.03135
1150,3,1,0.47921,0.01256
1150,4,1,0.71882,0.01884
1150,5,1,0.11980,0.00314
1260,3,1,0.76170,0.01996
1260,4,1,1.63222,0.04277
1260,5,1,1.08815,0.02852
1370,3,1,1.74753,0.04579
1370,4,1,0.10922,0.00286
1370,5,1,0.76454,0.02004
1480,3,1,0.43629,0.01143
1480,4,1,1.63607,0.04287
1480,5,1,1.85421,0.04859
1580,3,1,0.95715,0.02508
1580,4,1,1.07679,0.02822
1580,5,1,1.07679,0.02822
1690,3,1,1.85248,0.04854
1690,4,1,0.76278,0.01999
1690,5,1,0.54485,0.01428
1790,3,1,0.83741,0.02194
1790,4,1,1.07667,0.02821
1790,5,1,0.71778,0.01881
1900,3,1,0.76337,0.02000
1900,4,1,1.09053,0.02858
1900,5,1,1.09053,0.02858
2000,3,1,1.19218,0.03124
2000,4,1,0.59609,0.01562
2000,5,1,2.02670,0.05311
2110,3,1,1.20764,0.03165
2110,4,1,1.97614,0.05179
2110,5,1,0.76850,0.02014
2210,3,1,1.07632,0.02821
2210,4,1,0.59796,0.01567
2210,5,1,1.55469,0.04074
2310,3,1,0.83823,0.02197
2310,4,1,1.19747,0.03138
2310,5,1,0.95797,0.02510
2410,3,1,1.31198,0.03438
2410,4,1,1.31198,0.03438
2410,5,1,0.47708,0.01250
2520,3,1,0.87456,0.02292
2520,4,1,0.76524,0.02005
2520,5,1,1.20252,0.03151
2620,3,1,2.03427,0.05331
2620,4,1,0.83764,0.02195
2620,5,1,1.55562,0.04077
2721,3,1,0.23758,0.00623
2721,4,1,1.66306,0.04358
2721,5,1,1.06911,0.02802
2830,3,1,1.10327,0.02891
2830,4,1,1.32392,0.03469
2830,5,1,0.77229,0.02024
2940,3,1,0.43547,0.01141
2940,4,1,0.32660,0.00856
2940,5,1,1.08866,0.02853
3040,3,1,2.03275,0.05327
3040,4,1,0.59787,0.01567
3040,5,1,1.07616,0.02820
