Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,54141,63.50,20.778
0,14002,53.50,17.506
0,55839,63.50,20.778
0,47098,63.50,20.778
0,1171,55.00,17.997
0,59499,53.50,17.506
0,8279,53.50,17.506
0,12524,56.50,18.487
1,14608,61.50,20.123
1,54487,49.50,16.197
1,2959,34.00,11.126
1,14350,63.50,20.778
1,37624,51.50,16.851
1,18432,49.50,16.197
1,55143,56.50,18.487
1,55862,46.00,15.052
1,62817,51.00,16.688
1,5257,47.00,15.379
1003,14608,63.50,20.778
1003,54487,61.50,20.123
1003,2959,34.00,11.126
1003,14350,63.50,20.778
1003,37624,51.50,16.851
1003,18432,63.50,20.778
1003,55143,63.50,20.778
1003,55862,58.00,18.978
1003,62817,60.50,19.796
1003,5257,58.50,19.142
1010,54141,63.50,20.778
1010,14002,59.00,19.305
1010,55839,60.00,19.633
1010,47098,63.50,20.778
1010,1171,55.00,17.997
1010,59499,53.50,17.506
1010,8279,53.50,17.506
1010,12524,56.50,18.487
2011,14608,63.50,20.778
2011,54487,61.50,20.123
2011,2959,34.00,11.126
2011,14350,63.50,20.778
2011,37624,51.50,16.851
2011,18432,63.50,20.778
2011,55143,63.50,20.778
2011,55862,58.00,18.978
2011,62817,60.50,19.796
2011,5257,58.50,19.142
2019,54141,63.50,20.778
2019,14002,59.00,19.305
2019,55839,60.00,19.633
2019,47098,63.50,20.778
2019,1171,55.00,17.997
2019,59499,53.50,17.506
2019,8279,53.50,17.506
2019,12524,56.50,18.487
3011,14608,63.50,20.778
3011,54487,63.50,20.778
3011,2959,34.00,11.126
3011,14350,63.50,20.778
3011,37624,63.50,20.778
3011,18432,63.50,20.778
3011,55143,63.50,20.778
3011,55862,63.50,20.778
3011,62817,60.50,19.796
3011,5257,58.50,19.142
3019,54141,63.50,20.778
3019,14002,53.00,17.342
3019,55839,56.00,18.324
3019,47098,51.00,16.688
3019,1171,55.00,17.997
3019,59499,53.50,17.506
3019,8279,53.50,17.506
3019,12524,56.50,18.487
4021,14608,63.50,20.778
4021,54487,63.50,20.778
4021,2959,34.00,11.126
4021,14350,63.50,20.778
4021,37624,63.50,20.778
4021,18432,63.50,20.778
4021,55143,63.50,20.778
4021,55862,63.50,20.778
4021,62817,60.50,19.796
4021,5257,58.50,19.142
4029,54141,63.50,20.778
4029,14002,53.00,17.342
4029,55839,56.00,18.324
4029,47098,51.00,16.688
4029,1171,55.00,17.997
4029,59499,53.50,17.506
4029,8279,53.50,17.506
4029,12524,56.50,18.487
5022,14608,63.50,20.778
5022,54487,63.50,20.778
5022,2959,34.00,11.126
5022,14350,63.50,20.778
5022,37624,63.50,20.778
5022,18432,63.50,20.778
5022,55143,63.50,20.778
5022,55862,63.50,20.778
5022,62817,60.50,19.796
5022,5257,58.50,19.142
5039,54141,63.50,20.778
5039,14002,53.00,17.342
5039,55839,56.00,18.324
5039,47098,51.00,16.688
5039,1171,55.00,17.997
5039,59499,53.50,17.506
5039,8279,53.50,17.506
5039,12524,56.50,18.487
6022,14608,63.50,20.778
6022,54487,63.50,20.778
6022,2959,34.00,11.126
6022,14350,63.50,20.778
6022,37624,63.50,20.778
6022,18432,63.50,20.778
6022,55143,63.50,20.778
6022,55862,63.50,20.778
6022,62817,60.50,19.796
6022,5257,58.50,19.142
6040,54141,63.50,20.778
6040,14002,53.00,17.342
6040,55839,56.00,18.324
6040,47098,51.00,16.688
6040,1171,55.00,17.997
6040,59499,53.50,17.506
6040,8279,53.50,17.506
6040,12524,56.50,18.487
7031,14608,63.50,20.778
7031,54487,63.50,20.778
7031,2959,34.00,11.126
7031,14350,63.50,20.778
7031,37624,63.50,20.778
7031,18432,63.50,20.778
7031,55143,63.50,20.778
7031,55862,63.50,20.778
7031,62817,60.50,19.796
7031,5257,58.50,19.142
7049,54141,63.50,20.778
7049,14002,53.00,17.342
7049,55839,56.00,18.324
7049,47098,51.00,16.688
7049,1171,55.00,17.997
7049,59499,53.50,17.506
7049,8279,53.50,17.506
7049,12524,56.50,18.487
8032,14608,63.50,20.778
