Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,54141,63.50,20.778
0,14002,59.00,19.305
0,55839,60.00,19.633
0,47098,51.50,16.851
0,1171,55.00,17.997
0,59499,53.50,17.506
0,8279,53.50,17.506
0,12524,56.50,18.487
3,14608,63.50,20.778
3,54487,63.50,20.778
3,2959,34.00,11.126
3,14350,56.00,18.324
3,37624,63.50,20.778
3,18432,63.50,20.778
3,55143,63.50,20.778
3,55862,47.00,15.379
3,62817,51.00,16.688
3,5257,53.50,17.506
1003,54141,63.50,20.778
1003,14002,53.50,17.506
1003,55839,56.50,18.487
1003,47098,51.50,16.851
1003,1171,55.00,17.997
1003,59499,53.50,17.506
1003,8279,53.50,17.506
1003,12524,56.50,18.487
1003,14608,63.50,20.778
1003,54487,63.50,20.778
1003,2959,34.00,11.126
1003,14350,56.00,18.324
1003,37624,63.50,20.778
1003,18432,63.50,20.778
1003,55143,63.50,20.778
1003,55862,47.00,15.379
1003,62817,51.00,16.688
1003,5257,53.50,17.506
2003,14608,63.50,20.778
2003,54487,63.50,20.778
2003,2959,34.00,11.126
2003,14350,56.00,18.324
2003,37624,63.50,20.778
2003,18432,63.50,20.778
2003,55143,63.50,20.778
2003,55862,47.00,15.379
2003,62817,51.00,16.688
2003,5257,53.50,17.506
2010,54141,63.50,20.778
2010,14002,53.50,17.506
2010,55839,56.50,18.487
2010,47098,51.50,16.851
2010,1171,55.00,17.997
2010,59499,53.50,17.506
2010,8279,53.50,17.506
2010,12524,56.50,18.487
3013,14608,63.50,20.778
3013,54487,55.50,18.160
3013,2959,34.00,11.126
3013,14350,63.50,20.778
3013,37624,54.00,17.669
3013,18432,63.50,20.778
3013,55143,63.50,20.778
3013,55862,43.00,14.070
3013,62817,51.00,16.688
3013,5257,47.00,15.379
3013,54141,63.50,20.778
3013,14002,53.50,17.506
3013,55839,56.50,18.487
3013,47098,51.50,16.851
3013,1171,55.00,17.997
3013,59499,53.50,17.506
3013,8279,53.50,17.506
3013,12524,56.50,18.487
4020,54141,63.50,20.778
4020,14002,53.50,17.506
4020,55839,56.50,18.487
4020,47098,51.50,16.851
4020,1171,55.00,17.997
4020,59499,53.50,17.506
4020,8279,53.50,17.506
4020,12524,56.50,18.487
4022,14608,61.50,20.123
4022,54487,49.50,16.197
4022,2959,34.00,11.126
4022,14350,63.50,20.778
4022,37624,53.00,17.342
4022,18432,63.50,20.778
4022,55143,62.00,20.287
4022,55862,42.50,13.907
4022,62817,47.00,15.379
4022,5257,47.00,15.379
5021,54141,63.50,20.778
5021,14002,53.50,17.506
5021,55839,56.50,18.487
5021,47098,51.50,16.851
5021,1171,55.00,17.997
5021,59499,53.50,17.506
5021,8279,53.50,17.506
5021,12524,56.50,18.487
5022,14608,63.50,20.778
5022,54487,54.50,17.833
5022,2959,34.00,11.126
5022,14350,56.00,18.324
