Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,54141,63.50,20.778
0,14002,59.00,19.305
0,55839,60.00,19.633
0,47098,55.50,18.160
0,59499,53.50,17.506
0,12524,56.50,18.487
3,14608,63.50,20.778
3,54487,63.50,20.778
3,2959,34.00,11.126
3,14350,63.50,20.778
3,37624,63.50,20.778
3,18432,63.50,20.778
3,55143,63.50,20.778
3,55862,63.50,20.778
3,62817,52.00,17.015
3,5257,63.50,20.778
1000,54141,63.50,20.778
1000,14002,53.00,17.342
1000,55839,56.00,18.324
1000,47098,51.00,16.688
1000,59499,53.50,17.506
1000,12524,56.50,18.487
1013,14608,63.50,20.778
1013,54487,63.50,20.778
1013,2959,34.00,11.126
1013,14350,63.50,20.778
1013,37624,63.50,20.778
1013,18432,63.50,20.778
1013,55143,63.50,20.778
1013,55862,63.50,20.778
1013,62817,52.00,17.015
1013,5257,63.50,20.778
2010,54141,63.50,20.778
2010,14002,53.00,17.342
2010,55839,56.00,18.324
2010,47098,51.00,16.688
2010,59499,53.50,17.506
2010,12524,56.50,18.487
2023,14608,63.50,20.778
2023,54487,63.50,20.778
2023,2959,34.00,11.126
2023,14350,63.50,20.778
2023,37624,63.50,20.778
2023,18432,63.50,20.778
2023,55143,63.50,20.778
2023,55862,63.50,20.778
2023,62817,52.00,17.015
2023,5257,63.50,20.778
3020,54141,63.50,20.778
3020,14002,53.00,17.342
3020,55839,56.00,18.324
3020,47098,51.00,16.688
3020,59499,53.50,17.506
3020,12524,56.50,18.487
3033,14608,63.50,20.778
3033,54487,63.50,20.778
3033,2959,34.00,11.126
3033,14350,63.50,20.778
3033,37624,63.50,20.778
3033,18432,63.50,20.778
3033,55143,63.50,20.778
3033,55862,63.50,20.778
3033,62817,52.00,17.015
3033,5257,63.50,20.778
4020,54141,63.50,20.778
4020,14002,53.00,17.342
4020,55839,63.50,20.778
4020,47098,51.00,16.688
4020,59499,63.50,20.778
4020,12524,56.50,18.487
4033,14608,63.50,20.778
4033,54487,63.50,20.778
4033,2959,34.00,11.126
4033,14350,63.50,20.778
4033,37624,63.50,20.778
4033,18432,63.50,20.778
4033,55143,63.50,20.778
4033,55862,63.50,20.778
4033,62817,52.00,17.015
4033,5257,63.50,20.778
5021,54141,63.50,20.778
5021,14002,53.00,17.342
5021,55839,63.50,20.778
5021,47098,51.00,16.688
5021,59499,63.50,20.778
5021,12524,56.50,18.487
5033,14608,63.50,20.778
5033,54487,63.50,20.778
5033,2959,34.00,11.126
5033,14350,63.50,20.778
5033,37624,63.50,20.778
5033,18432,63.50,20.778
5033,55143,63.50,20.778
5033,55862,63.50,20.778
5033,62817,52.00,17.015
5033,5257,63.50,20.778
6031,54141,63.50,20.778
6031,14002,53.00,17.342
6031,55839,63.50,20.778
6031,47098,51.00,16.688
6031,59499,63.50,20.778
6031,12524,56.50,18.487
