Stream_ID,Time_Start,Time_End,KBytes,Kbps,Latency_ms,Lost,Total
4,1.0,2.0,66.0,541.0,21.868,0,46
1,1.0,2.0,76.1,623.0,15.227,0,53
8,1.0,2.0,64.6,529.0,15.637,0,45
3,1.0,2.0,84.7,694.0,14.583,0,59
2,1.0,2.0,84.7,694.0,15.547,0,59
5,1.0,2.0,84.7,694.0,14.583,0,59
7,1.0,2.0,86.1,706.0,13.843,0,60
6,1.0,2.0,84.7,694.0,15.268,0,59
9,1.0,2.0,86.1,706.0,14.167,0,60
10,1.0,2.0,84.7,694.0,14.553,0,59
2,2.0,3.0,74.6,612.0,13.936,0,52
1,2.0,3.0,74.6,612.0,14.209,0,52
9,2.0,3.0,76.1,623.0,15.366,0,53
5,2.0,3.0,83.3,682.0,12.279,0,58
3,2.0,3.0,87.6,717.0,12.038,0,61
4,2.0,3.0,81.8,670.0,15.271,0,57
8,2.0,3.0,84.7,694.0,15.089,0,59
7,2.0,3.0,84.7,694.0,12.805,0,59
10,2.0,3.0,84.7,694.0,12.722,0,59
6,2.0,3.0,77.5,635.0,14.008,0,54
1,3.0,4.0,73.2,600.0,15.617,0,51
2,3.0,4.0,74.6,612.0,15.015,0,52
3,3.0,4.0,73.2,600.0,16.502,0,51
4,3.0,4.0,76.1,623.0,17.246,0,53
5,3.0,4.0,73.2,600.0,16.519,0,51
7,3.0,4.0,74.6,612.0,16.451,0,52
6,3.0,4.0,73.2,600.0,14.771,0,51
8,3.0,4.0,74.6,612.0,13.789,0,52
9,3.0,4.0,81.8,670.0,16.759,0,57
10,3.0,4.0,74.6,612.0,17.343,0,52
1,4.0,5.0,73.2,600.0,14.346,0,51
2,4.0,5.0,76.1,623.0,15.283,0,53
6,4.0,5.0,74.6,612.0,15.577,0,52
4,4.0,5.0,70.3,576.0,16.745,0,49
3,4.0,5.0,73.2,600.0,16.918,0,51
8,4.0,5.0,74.6,612.0,15.395,0,52
5,4.0,5.0,74.6,612.0,16.62,0,52
7,4.0,5.0,73.2,600.0,16.381,0,51
9,4.0,5.0,76.1,623.0,16.887,0,53
10,4.0,5.0,71.8,588.0,16.974,0,50
6,5.0,6.0,76.1,623.0,21.435,0,53
7,5.0,6.0,68.9,564.0,21.214,0,48
2,5.0,6.0,84.7,694.0,15.03,0,59
1,5.0,6.0,84.7,694.0,15.006,0,59
10,5.0,6.0,64.6,529.0,15.326,0,45
3,5.0,6.0,76.1,623.0,15.731,0,53
4,5.0,6.0,84.7,694.0,15.522,0,59
5,5.0,6.0,73.2,600.0,15.456,0,51
8,5.0,6.0,84.7,694.0,14.239,0,59
9,5.0,6.0,73.2,600.0,15.324,0,51
5,6.0,7.0,74.6,612.0,14.012,0,52
3,6.0,7.0,73.2,600.0,13.563,0,51
1,6.0,7.0,76.1,623.0,15.749,0,53
2,6.0,7.0,73.2,600.0,15.133,0,51
7,6.0,7.0,79.0,647.0,14.191,0,55
4,6.0,7.0,76.1,623.0,15.844,0,53
9,6.0,7.0,76.1,623.0,13.323,0,53
6,6.0,7.0,81.8,670.0,15.465,0,57
10,6.0,7.0,84.7,694.0,13.85,0,59
