Time_ms,UE_ID,UL_SNR_dB,UL_SE_bit_per_s_Hz
0,32893,63.50,20.778
1,16233,63.50,20.778
9,32893,63.50,20.778
11,16233,63.50,20.778
19,32893,63.50,20.778
21,16233,63.50,20.778
30,32893,63.50,20.778
31,16233,63.50,20.778
40,32893,63.50,20.778
41,16233,63.50,20.778
49,32893,63.50,20.778
51,16233,63.50,20.778
60,32893,63.50,20.778
61,16233,63.50,20.778
69,32893,63.50,20.778
72,16233,63.50,20.778
79,32893,63.50,20.778
81,16233,63.50,20.778
90,32893,63.50,20.778
91,16233,63.50,20.778
100,32893,63.50,20.778
101,16233,63.50,20.778
110,32893,63.50,20.778
111,16233,63.50,20.778
119,32893,63.50,20.778
122,16233,63.50,20.778
130,32893,63.50,20.778
131,16233,63.50,20.778
140,32893,63.50,20.778
141,16233,63.50,20.778
150,32893,63.50,20.778
151,16233,63.50,20.778
160,32893,63.50,20.778
161,16233,63.50,20.778
170,32893,63.50,20.778
171,16233,63.50,20.778
180,32893,63.50,20.778
181,16233,63.50,20.778
189,32893,63.50,20.778
191,16233,63.50,20.778
199,32893,63.50,20.778
201,16233,63.50,20.778
210,32893,63.50,20.778
212,16233,63.50,20.778
219,32893,63.50,20.778
221,16233,63.50,20.778
230,32893,63.50,20.778
231,16233,63.50,20.778
240,32893,63.50,20.778
241,16233,63.50,20.778
250,32893,63.50,20.778
251,16233,63.50,20.778
259,32893,63.50,20.778
261,16233,63.50,20.778
270,32893,63.50,20.778
271,16233,63.50,20.778
279,32893,63.50,20.778
281,16233,63.50,20.778
289,32893,63.50,20.778
291,16233,63.50,20.778
300,32893,63.50,20.778
302,16233,63.50,20.778
309,32893,63.50,20.778
311,16233,63.50,20.778
319,32893,63.50,20.778
321,16233,63.50,20.778
330,32893,63.50,20.778
331,16233,63.50,20.778
339,32893,63.50,20.778
342,16233,63.50,20.778
350,32893,63.50,20.778
351,16233,63.50,20.778
360,32893,63.50,20.778
362,16233,63.50,20.778
370,32893,63.50,20.778
372,16233,63.50,20.778
379,32893,63.50,20.778
382,16233,63.50,20.778
389,32893,63.50,20.778
393,16233,63.50,20.778
399,32893,63.50,20.778
401,16233,63.50,20.778
410,32893,63.50,20.778
411,16233,63.50,20.778
420,32893,63.50,20.778
421,16233,63.50,20.778
429,32893,63.50,20.778
431,16233,63.50,20.778
439,32893,63.50,20.778
441,16233,63.50,20.778
450,32893,63.50,20.778
451,16233,63.50,20.778
460,32893,63.50,20.778
461,16233,63.50,20.778
470,32893,63.50,20.778
471,16233,63.50,20.778
480,32893,63.50,20.778
482,16233,63.50,20.778
490,32893,63.50,20.778
491,16233,63.50,20.778
499,32893,63.50,20.778
501,16233,63.50,20.778
509,32893,63.50,20.778
511,16233,63.50,20.778
520,32893,63.50,20.778
521,16233,63.50,20.778
529,32893,63.50,20.778
531,16233,63.50,20.778
540,32893,63.50,20.778
541,16233,63.50,20.778
549,32893,63.50,20.778
552,16233,63.50,20.778
560,32893,63.50,20.778
561,16233,63.50,20.778
569,32893,63.50,20.778
571,16233,63.50,20.778
580,32893,63.50,20.778
581,16233,63.50,20.778
590,32893,63.50,20.778
592,16233,63.50,20.778
599,32893,63.50,20.778
601,16233,63.50,20.778
609,32893,63.50,20.778
611,16233,63.50,20.778
619,32893,63.50,20.778
621,16233,63.50,20.778
629,32893,63.50,20.778
631,16233,63.50,20.778
640,32893,63.50,20.778
641,16233,63.50,20.778
