Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,1.07773,0.02824
0,2,1,0.95798,0.02510
0,4,1,0.00000,0.00000
0,8,1,0.71849,0.01883
0,9,1,0.71849,0.01883
7,3,1,0.98007,0.02568
7,5,1,0.76228,0.01998
7,6,1,0.00000,0.00000
7,7,1,0.98007,0.02568
7,10,1,0.76228,0.01998
109,1,1,0.65523,0.01717
109,2,1,0.76444,0.02003
109,4,1,0.87364,0.02289
109,8,1,0.87364,0.02289
109,9,1,0.00000,0.00000
117,3,1,0.65448,0.01715
117,5,1,0.87263,0.02287
117,6,1,0.98171,0.02573
117,7,1,0.65448,0.01715
117,10,1,0.00000,0.00000
210,1,1,0.00000,0.00000
210,2,1,0.00000,0.00000
210,4,1,0.71250,0.01867
210,8,1,0.00000,0.00000
210,9,1,1.06875,0.02801
227,3,1,0.00000,0.00000
227,5,1,0.76475,0.02004
227,6,1,0.65550,0.01718
227,7,1,0.87399,0.02290
227,10,1,0.87399,0.02290
320,1,1,0.97994,0.02568
320,2,1,0.87106,0.02283
320,4,1,0.00000,0.00000
320,8,1,0.76217,0.01997
320,9,1,0.65329,0.01712
336,3,1,0.98449,0.02580
336,5,1,0.87510,0.02293
336,6,1,0.98449,0.02580
336,7,1,0.76572,0.02007
336,10,1,0.65633,0.01720
429,1,1,0.65931,0.01728
429,2,1,0.65931,0.01728
429,4,1,0.87908,0.02304
429,8,1,0.87908,0.02304
429,9,1,0.00000,0.00000
437,3,1,0.71440,0.01872
437,5,1,0.00000,0.00000
437,6,1,0.71440,0.01872
437,7,1,0.00000,0.00000
437,10,1,1.07159,0.02808
530,1,1,0.23924,0.00627
530,2,1,0.00000,0.00000
530,4,1,0.83736,0.02194
530,8,1,0.00000,0.00000
530,9,1,1.07660,0.02821
547,3,1,0.98111,0.02571
547,5,1,0.65407,0.01714
547,6,1,0.00000,0.00000
547,7,1,0.87209,0.02285
547,10,1,0.65407,0.01714
640,1,1,1.41669,0.03713
640,2,1,0.87181,0.02285
640,4,1,0.76283,0.01999
640,8,1,0.76283,0.01999
640,9,1,0.65386,0.01713
657,3,1,0.65473,0.01716
657,5,1,0.98210,0.02574
657,6,1,0.98210,0.02574
657,7,1,0.76385,0.02002
657,10,1,0.00000,0.00000
749,1,1,0.00000,0.00000
749,2,1,0.76381,0.02002
749,4,1,0.32735,0.00858
749,8,1,0.87292,0.02288
749,9,1,0.98204,0.02573
757,3,1,0.00000,0.00000
757,5,1,0.71786,0.01881
757,6,1,0.59821,0.01568
757,7,1,0.95714,0.02508
757,10,1,1.07678,0.02822
849,1,1,0.95847,0.02512
849,2,1,0.23962,0.00628
849,4,1,0.35943,0.00942
849,8,1,0.83866,0.02198
849,9,1,0.00000,0.00000
858,3,1,1.06623,0.02794
858,5,1,0.00000,0.00000
858,6,1,1.06623,0.02794
858,7,1,0.82929,0.02173
858,10,1,0.71082,0.01863
950,1,1,0.83543,0.02189
950,2,1,0.71608,0.01877
950,4,1,1.07412,0.02815
950,8,1,0.00000,0.00000
950,9,1,0.71608,0.01877
967,3,1,0.55257,0.01448
967,5,1,0.99463,0.02606
967,6,1,0.00000,0.00000
967,7,1,0.00000,0.00000
967,10,1,0.22103,0.00579
1059,1,1,0.10948,0.00287
1059,2,1,0.76635,0.02008
1059,4,1,0.65687,0.01721
1059,8,1,0.87583,0.02295
1059,9,1,0.87583,0.02295
1067,3,1,0.23874,0.00626
1067,5,1,0.71621,0.01877
1067,6,1,0.83558,0.02190
1067,7,1,0.95495,0.02502
1067,10,1,0.83558,0.02190
1160,1,1,0.83629,0.02192
1160,2,1,0.95576,0.02505
1160,4,1,0.00000,0.00000
1160,8,1,0.71682,0.01878
1160,9,1,0.83629,0.02192
1177,3,1,0.76125,0.01995
1177,5,1,0.76125,0.01995
1177,6,1,0.10875,0.00285
1177,7,1,0.76125,0.01995
1177,10,1,0.65250,0.01710
1270,1,1,0.76263,0.01998
1270,2,1,0.76263,0.01998
1270,4,1,0.98052,0.02569
1270,8,1,0.87157,0.02284
1270,9,1,0.00000,0.00000
1288,3,1,0.65013,0.01704
1288,5,1,0.21671,0.00568
1288,6,1,1.51696,0.03975
1288,7,1,0.00000,0.00000
1288,10,1,0.97519,0.02556
1370,1,1,0.11915,0.00312
1370,2,1,0.00000,0.00000
1370,4,1,0.59576,0.01561
1370,8,1,0.00000,0.00000
1370,9,1,0.95321,0.02498
1397,3,1,0.98947,0.02593
1397,5,1,0.65965,0.01729
1397,6,1,0.00000,0.00000
1397,7,1,0.76959,0.02017
1397,10,1,0.65965,0.01729
1479,1,1,1.53773,0.04030
1479,2,1,0.87871,0.02303
1479,4,1,0.98854,0.02591
1479,8,1,0.76887,0.02015
1479,9,1,0.76887,0.02015
1507,3,1,0.65487,0.01716
1507,5,1,0.98230,0.02574
1507,6,1,0.87316,0.02288
1507,7,1,0.76401,0.02002
1507,10,1,0.00000,0.00000
1579,1,1,0.00000,0.00000
1579,2,1,0.71839,0.01883
1579,4,1,0.71839,0.01883
1579,8,1,0.95785,0.02510
1579,9,1,0.95785,0.02510
1607,3,1,0.00000,0.00000
1607,5,1,0.71781,0.01881
1607,6,1,0.95707,0.02508
1607,7,1,0.83744,0.02195
1607,10,1,0.95707,0.02508
1680,1,1,0.95650,0.02507
1680,2,1,0.00000,0.00000
1680,4,1,0.00000,0.00000
1680,8,1,0.83694,0.02193
1680,9,1,0.00000,0.00000
1717,3,1,0.97980,0.02568
1717,5,1,0.00000,0.00000
1717,6,1,0.76206,0.01997
1717,7,1,0.87093,0.02282
1717,10,1,0.76206,0.01997
1780,1,1,0.71781,0.01881
1780,2,1,1.07671,0.02822
1780,4,1,1.07671,0.02822
1780,8,1,0.00000,0.00000
1780,9,1,0.83744,0.02195
1827,3,1,0.65333,0.01712
1827,5,1,0.87111,0.02283
1827,6,1,0.00000,0.00000
1827,7,1,0.65333,0.01712
1827,10,1,0.87111,0.02283
1889,1,1,0.00000,0.00000
1889,2,1,0.65639,0.01720
1889,4,1,0.65639,0.01720
1889,8,1,0.87519,0.02293
1889,9,1,0.87519,0.02293
1937,3,1,0.97962,0.02567
1937,5,1,0.76193,0.01997
1937,6,1,0.87077,0.02282
1937,7,1,0.00000,0.00000
1937,10,1,0.76193,0.01997
1990,1,1,0.95614,0.02506
1990,2,1,1.07566,0.02819
1990,4,1,0.00000,0.00000
1990,8,1,0.83662,0.02192
1990,9,1,0.71710,0.01879
2047,3,1,0.65501,0.01716
2047,5,1,0.87334,0.02289
2047,6,1,0.76417,0.02003
2047,7,1,0.87334,0.02289
2047,10,1,0.00000,0.00000
2100,1,1,0.76299,0.01999
2100,2,1,0.65399,0.01714
2100,4,1,0.98098,0.02571
2100,8,1,0.87198,0.02285
2100,9,1,0.00000,0.00000
2157,3,1,0.00000,0.00000
2157,5,1,0.76193,0.01997
2157,6,1,0.87078,0.02282
2157,7,1,0.76193,0.01997
2157,10,1,0.87078,0.02282
2210,1,1,0.86628,0.02270
2210,2,1,0.00000,0.00000
2210,4,1,0.64971,0.01703
2210,8,1,0.64971,0.01703
2210,9,1,0.86628,0.02270
2268,3,1,0.86208,0.02259
2268,5,1,0.00000,0.00000
2268,6,1,0.64656,0.01694
2268,7,1,0.86208,0.02259
2268,10,1,0.75432,0.01977
2320,1,1,0.00000,0.00000
2320,2,1,0.98230,0.02574
2320,4,1,0.00000,0.00000
2320,8,1,0.00000,0.00000
2320,9,1,0.76401,0.02002
2377,3,1,0.77143,0.02022
2377,5,1,0.88164,0.02310
2377,6,1,0.00000,0.00000
2377,7,1,0.77143,0.02022
2377,10,1,0.88164,0.02310
2429,1,1,0.76766,0.02012
2429,2,1,0.65799,0.01724
2429,4,1,0.98699,0.02586
2429,8,1,0.87732,0.02299
2429,9,1,0.00000,0.00000
2477,3,1,0.95582,0.02505
2477,5,1,0.83635,0.02192
2477,6,1,0.95582,0.02505
2477,7,1,0.00000,0.00000
2477,10,1,0.71687,0.01879
2530,1,1,0.95601,0.02505
2530,2,1,0.00000,0.00000
2530,4,1,0.71701,0.01879
2530,8,1,0.83651,0.02192
2530,9,1,0.95601,0.02505
2587,3,1,0.76478,0.02004
2587,5,1,0.87403,0.02290
2587,6,1,0.76478,0.02004
2587,7,1,0.87403,0.02290
2587,10,1,0.00000,0.00000
2630,1,1,0.00000,0.00000
2630,2,1,1.07845,0.02826
2630,4,1,0.95862,0.02512
2630,8,1,0.00000,0.00000
2630,9,1,0.83880,0.02198
2688,3,1,0.00000,0.00000
2688,5,1,0.71378,0.01870
2688,6,1,0.95171,0.02494
2688,7,1,0.83274,0.02182
2688,10,1,0.95171,0.02494
2730,1,1,0.83722,0.02194
2730,2,1,0.71762,0.01881
2730,4,1,0.00000,0.00000
2730,8,1,0.95683,0.02507
2730,9,1,0.95683,0.02507
2797,3,1,0.87442,0.02291
2797,5,1,0.00000,0.00000
2797,6,1,0.00000,0.00000
2797,7,1,0.87442,0.02291
2797,10,1,0.76512,0.02005
2840,1,1,0.87118,0.02283
2840,2,1,0.87118,0.02283
2840,4,1,0.76229,0.01998
2840,8,1,0.76229,0.01998
2840,9,1,0.76229,0.01998
2907,3,1,0.76351,0.02001
2907,5,1,0.87259,0.02287
2907,6,1,0.76351,0.02001
2907,7,1,0.00000,0.00000
2907,10,1,0.87259,0.02287
2950,1,1,0.65332,0.01712
2950,2,1,0.76220,0.01997
2950,4,1,0.87109,0.02283
2950,8,1,0.87109,0.02283
2950,9,1,0.00000,0.00000
3017,3,1,0.10858,0.00285
3017,5,1,0.76003,0.01992
3017,6,1,0.86861,0.02276
3017,7,1,0.65146,0.01707
3017,10,1,0.00000,0.00000
3060,1,1,0.87306,0.02288
3060,2,1,0.00000,0.00000
3060,4,1,0.76392,0.02002
3060,8,1,0.76392,0.02002
3060,9,1,0.87306,0.02288
3127,3,1,0.76840,0.02014
3127,5,1,0.00000,0.00000
3127,6,1,0.76840,0.02014
3127,7,1,0.87817,0.02301
3127,10,1,0.76840,0.02014
3170,1,1,0.76072,0.01994
3170,2,1,0.86940,0.02278
3170,4,1,0.86940,0.02278
3170,8,1,0.00000,0.00000
