Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.71864,0.01883
100,1,1,1.43735,0.03767
210,1,1,0.86942,0.02278
319,1,1,1.31311,0.03441
420,1,1,1.19151,0.03122
530,1,1,0.87439,0.02291
640,1,1,1.30675,0.03424
749,1,1,0.54594,0.01431
850,1,1,1.43344,0.03756
959,1,1,1.31081,0.03435
1070,1,1,0.65275,0.01711
1170,1,1,1.43733,0.03767
1273,1,1,0.69327,0.01817
1379,1,1,1.46906,0.03850
1489,1,1,0.87161,0.02284
1589,1,1,1.19771,0.03139
1699,1,1,0.65379,0.01713
1800,1,1,1.55627,0.04078
1900,1,1,0.71708,0.01879
2010,1,1,1.20108,0.03147
2110,1,1,0.71767,0.01881
2220,1,1,1.20095,0.03147
2330,1,1,1.30724,0.03426
2430,1,1,0.71615,0.01877
2540,1,1,1.31016,0.03433
2640,1,1,1.31792,0.03454
2750,1,1,0.76344,0.02001
2850,1,1,0.95753,0.02509
2950,1,1,1.43674,0.03765
3060,1,1,0.65476,0.01716
3160,1,1,1.67048,0.04378
3270,1,1,0.65678,0.01721
3370,1,1,0.71793,0.01881
3470,1,1,1.55667,0.04079
3580,1,1,1.30809,0.03428
3690,1,1,0.98261,0.02575
3800,1,1,0.98013,0.02568
3900,1,1,0.95792,0.02510
4009,1,1,1.09134,0.02860
4109,1,1,1.07845,0.02826
4210,1,1,1.07178,0.02809
4319,1,1,1.31554,0.03447
4429,1,1,0.65326,0.01712
4530,1,1,1.43758,0.03767
4630,1,1,0.71898,0.01884
4739,1,1,1.19932,0.03143
4850,1,1,1.30642,0.03424
4950,1,1,0.71723,0.01880
5060,1,1,1.19771,0.03139
5160,1,1,0.95754,0.02509
5270,1,1,1.08911,0.02854
5380,1,1,1.41531,0.03709
5491,1,1,0.97515,0.02555
5599,1,1,1.10270,0.02890
5700,1,1,0.71778,0.01881
5800,1,1,1.43799,0.03768
5910,1,1,0.65307,0.01711
6019,1,1,1.30944,0.03431
6130,1,1,0.97730,0.02561
6240,1,1,0.87392,0.02290
6340,1,1,1.31621,0.03449
6450,1,1,1.30894,0.03430
6550,1,1,0.71867,0.01883
6650,1,1,1.42984,0.03747
6759,1,1,0.65821,0.01725
6869,1,1,1.52435,0.03995
6970,1,1,0.71773,0.01881
7080,1,1,0.65445,0.01715
7180,1,1,1.67343,0.04385
7290,1,1,1.19493,0.03131
7400,1,1,1.09503,0.02870
7509,1,1,0.76319,0.02000
7610,1,1,0.71735,0.01880
7720,1,1,1.30861,0.03429
7820,1,1,1.19332,0.03127
7930,1,1,1.31268,0.03440
8030,1,1,0.83587,0.02190
8140,1,1,0.87449,0.02292
8250,1,1,1.41179,0.03700
8359,1,1,0.76563,0.02006
8460,1,1,1.43633,0.03764
8560,1,1,0.71790,0.01881
8660,1,1,1.31795,0.03454
8770,1,1,0.65156,0.01707
8880,1,1,1.53044,0.04011
8980,1,1,0.71825,0.01882
9089,1,1,1.20588,0.03160
9190,1,1,1.30866,0.03429
9300,1,1,0.65524,0.01717
9400,1,1,1.31684,0.03451
9510,1,1,0.65163,0.01708
9620,1,1,1.52934,0.04008
9730,1,1,0.65404,0.01714
9840,1,1,1.30757,0.03427
9950,1,1,1.19902,0.03142
10050,1,1,1.31824,0.03455
10150,1,1,0.83863,0.02198
10250,1,1,0.71711,0.01879
10351,1,1,1.54723,0.04055
10460,1,1,1.20517,0.03158
10570,1,1,0.54546,0.01429
10670,1,1,1.43649,0.03764
10780,1,1,1.20200,0.03150
10880,1,1,0.71824,0.01882
10990,1,1,1.09047,0.02858
11100,1,1,1.30925,0.03431
11200,1,1,0.59747,0.01566
11310,1,1,1.30781,0.03427
11410,1,1,1.31633,0.03450
11520,1,1,0.76443,0.02003
11630,1,1,1.19712,0.03137
11740,1,1,1.19793,0.03139
11850,1,1,0.76194,0.01997
11960,1,1,1.20000,0.03145
12060,1,1,0.83852,0.02197
12170,1,1,1.30793,0.03427
12280,1,1,1.30737,0.03426
12390,1,1,0.65504,0.01717
12490,1,1,1.43683,0.03765
12590,1,1,0.71710,0.01879
12699,1,1,1.31269,0.03440
12809,1,1,1.19823,0.03140
12910,1,1,0.83410,0.02186
13020,1,1,1.19851,0.03141
13121,1,1,0.71516,0.01874
13230,1,1,1.31850,0.03455
13330,1,1,0.71876,0.01884
13430,1,1,1.43472,0.03760
13530,1,1,1.07656,0.02821
13639,1,1,1.09599,0.02872
13740,1,1,0.95685,0.02507
13842,1,1,1.05823,0.02773
13950,1,1,0.88345,0.02315
14060,1,1,0.87283,0.02287
14170,1,1,1.41701,0.03713
14270,1,1,1.31782,0.03453
14380,1,1,0.65268,0.01710
14490,1,1,1.20250,0.03151
14590,1,1,0.71793,0.01881
14690,1,1,0.95832,0.02511
14799,1,1,1.75149,0.04590
14900,1,1,0.71695,0.01879
15010,1,1,0.87294,0.02288
15110,1,1,1.31146,0.03437
15220,1,1,1.30801,0.03428
15330,1,1,0.76556,0.02006
15430,1,1,1.55049,0.04063
15540,1,1,0.65642,0.01720
15650,1,1,1.29731,0.03400
15760,1,1,0.87825,0.02301
15860,1,1,1.43436,0.03759
15960,1,1,0.71778,0.01881
16070,1,1,1.30957,0.03432
16170,1,1,0.71819,0.01882
16270,1,1,0.71766,0.01881
16380,1,1,1.52850,0.04006
16480,1,1,0.95775,0.02510
16590,1,1,1.30577,0.03422
16700,1,1,0.98532,0.02582
16800,1,1,1.07481,0.02817
16910,1,1,1.09142,0.02860
17020,1,1,0.98238,0.02574
17120,1,1,1.07617,0.02820
17230,1,1,0.65372,0.01713
17330,1,1,1.67536,0.04390
17440,1,1,1.20113,0.03148
17540,1,1,0.83625,0.02191
17650,1,1,1.09174,0.02861
17750,1,1,1.07665,0.02821
17850,1,1,0.95580,0.02505
17960,1,1,1.20275,0.03152
18060,1,1,1.19471,0.03131
18170,1,1,0.76356,0.02001
18280,1,1,1.20113,0.03148
18390,1,1,1.08684,0.02848
18500,1,1,1.20097,0.03147
18600,1,1,0.83771,0.02195
18710,1,1,1.20031,0.03145
18810,1,1,0.95819,0.02511
18910,1,1,0.71781,0.01881
19020,1,1,1.31072,0.03435
19120,1,1,0.71748,0.01880
19220,1,1,1.67662,0.04394
19330,1,1,0.76317,0.02000
19430,1,1,1.19754,0.03138
19540,1,1,1.30875,0.03430
19650,1,1,0.65317,0.01712
19760,1,1,1.19725,0.03137
19870,1,1,1.30780,0.03427
19980,1,1,0.65511,0.01717
20080,1,1,1.55702,0.04080
20180,1,1,0.71814,0.01882
20280,1,1,1.43723,0.03766
20390,1,1,0.65595,0.01719
20501,1,1,1.29646,0.03397
20610,1,1,1.20017,0.03145
20720,1,1,0.87486,0.02293
20821,1,1,0.83326,0.02184
20930,1,1,1.20447,0.03156
21030,1,1,1.43746,0.03767
21140,1,1,0.54481,0.01428
21250,1,1,1.19970,0.03144
21360,1,1,1.20266,0.03152
21460,1,1,1.31314,0.03441
21570,1,1,0.65367,0.01713
21670,1,1,1.43686,0.03765
21780,1,1,1.20244,0.03151
21880,1,1,0.83506,0.02188
21990,1,1,1.19884,0.03142
22090,1,1,1.07465,0.02816
22191,1,1,0.95755,0.02509
22300,1,1,0.87858,0.02302
22400,1,1,1.31426,0.03444
22500,1,1,0.71854,0.01883
22610,1,1,1.30731,0.03426
22720,1,1,0.65455,0.01715
22830,1,1,1.41520,0.03709
22940,1,1,0.87368,0.02290
23040,1,1,1.43657,0.03765
23140,1,1,0.71761,0.01881
23250,1,1,1.08943,0.02855
23360,1,1,1.31097,0.03435
23470,1,1,0.86919,0.02278
23580,1,1,1.20174,0.03149
23681,1,1,1.18757,0.03112
23790,1,1,1.20369,0.03154
23900,1,1,0.54610,0.01431
24010,1,1,1.19292,0.03126
24120,1,1,1.31431,0.03444
24220,1,1,1.07179,0.02809
24330,1,1,0.98583,0.02583
24430,1,1,1.19453,0.03130
24540,1,1,0.65467,0.01716
24650,1,1,1.19856,0.03141
24750,1,1,1.43666,0.03765
24860,1,1,0.65335,0.01712
24970,1,1,1.31132,0.03436
25080,1,1,0.76299,0.01999
25180,1,1,1.31654,0.03450
25290,1,1,1.41598,0.03711
25400,1,1,0.76301,0.02000
25510,1,1,1.30961,0.03432
25610,1,1,0.83540,0.02189
25710,1,1,1.07786,0.02825
25820,1,1,1.31115,0.03436
25930,1,1,1.09124,0.02860
26030,1,1,0.83530,0.02189
26130,1,1,0.83880,0.02198
26240,1,1,1.20029,0.03145
26340,1,1,1.07730,0.02823
26450,1,1,0.98181,0.02573
26550,1,1,1.43084,0.03750
26660,1,1,0.65735,0.01723
26760,1,1,1.43487,0.03760
26860,1,1,0.59915,0.01570
26970,1,1,1.30541,0.03421
27080,1,1,0.76366,0.02001
27190,1,1,1.52683,0.04001
27300,1,1,0.97998,0.02568
27400,1,1,1.31257,0.03440
27510,1,1,0.65659,0.01721
27620,1,1,1.41779,0.03715
27720,1,1,0.71680,0.01878
27820,1,1,1.31661,0.03450
27930,1,1,0.65749,0.01723
28030,1,1,1.55498,0.04075
28130,1,1,0.71897,0.01884
28230,1,1,1.43796,0.03768
28340,1,1,1.19702,0.03137
28450,1,1,0.76207,0.01997
28560,1,1,1.20071,0.03147
28660,1,1,0.71785,0.01881
28760,1,1,1.31594,0.03448
28870,1,1,1.30977,0.03432
28970,1,1,0.83782,0.02196
29080,1,1,0.65490,0.01716
29180,1,1,1.55470,0.04074
29290,1,1,0.65398,0.01714
29400,1,1,1.30886,0.03430
29510,1,1,1.19938,0.03143
29620,1,1,1.19923,0.03143
29720,1,1,0.83756,0.02195
29820,1,1,1.43375,0.03757
29930,1,1,0.76397,0.02002
30030,1,1,1.19683,0.03136
30140,1,1,1.19889,0.03142
