Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.71491,0.01873
110,1,1,1.31270,0.03440
210,1,1,1.31558,0.03448
320,1,1,0.65479,0.01716
420,1,1,1.31548,0.03447
530,1,1,1.09058,0.02858
630,1,1,1.19478,0.03131
740,1,1,0.87526,0.02294
850,1,1,1.19671,0.03136
960,1,1,0.76493,0.02005
1060,1,1,1.31269,0.03440
1170,1,1,1.19928,0.03143
1280,1,1,0.98125,0.02571
1390,1,1,1.19705,0.03137
1500,1,1,0.65427,0.01715
1600,1,1,1.31602,0.03449
1710,1,1,1.30551,0.03421
1820,1,1,0.65423,0.01714
1930,1,1,1.19803,0.03139
2040,1,1,1.19938,0.03143
2150,1,1,1.09210,0.02862
2250,1,1,0.83660,0.02192
2350,1,1,1.43719,0.03766
2460,1,1,0.54551,0.01430
2560,1,1,1.43531,0.03761
2661,1,1,0.71678,0.01878
2770,1,1,1.31320,0.03441
2880,1,1,1.09191,0.02861
2980,1,1,1.31794,0.03454
3080,1,1,1.07386,0.02814
3190,1,1,0.76333,0.02000
3300,1,1,1.19812,0.03140
3400,1,1,1.31657,0.03450
3510,1,1,0.98312,0.02576
3610,1,1,0.59823,0.01568
3720,1,1,1.19875,0.03141
3830,1,1,1.19573,0.03133
3940,1,1,1.30829,0.03428
4050,1,1,0.87341,0.02289
4160,1,1,1.20221,0.03150
4270,1,1,0.76124,0.01995
4370,1,1,0.71822,0.01882
4480,1,1,1.52956,0.04008
4580,1,1,0.71793,0.01881
4690,1,1,1.30151,0.03411
4791,1,1,1.43314,0.03756
4900,1,1,0.65887,0.01727
5010,1,1,1.19582,0.03134
5110,1,1,1.43497,0.03760
5220,1,1,0.65433,0.01715
5320,1,1,0.95845,0.02512
5430,1,1,1.30596,0.03422
5530,1,1,0.71823,0.01882
5640,1,1,1.31240,0.03439
5750,1,1,1.30367,0.03416
5860,1,1,0.65581,0.01719
5960,1,1,1.43794,0.03768
6060,1,1,0.71792,0.01881
6170,1,1,1.31032,0.03434
6270,1,1,1.19246,0.03125
6370,1,1,0.95867,0.02512
6480,1,1,0.98443,0.02580
6580,1,1,1.19666,0.03136
6680,1,1,0.95787,0.02510
6791,1,1,0.97634,0.02559
6900,1,1,1.31286,0.03440
7010,1,1,0.65329,0.01712
7120,1,1,1.30529,0.03421
7230,1,1,1.09211,0.02862
7330,1,1,1.19730,0.03138
7440,1,1,1.09162,0.02861
7540,1,1,0.95757,0.02509
7650,1,1,1.08667,0.02848
7760,1,1,1.20155,0.03149
7860,1,1,0.71755,0.01880
7970,1,1,1.20139,0.03148
8070,1,1,1.19565,0.03133
8180,1,1,0.76417,0.02003
8290,1,1,1.19789,0.03139
8400,1,1,1.30754,0.03426
8510,1,1,0.65378,0.01713
8610,1,1,1.31698,0.03451
8710,1,1,1.31506,0.03446
8820,1,1,1.08964,0.02855
8930,1,1,0.76242,0.01998
9040,1,1,1.31001,0.03433
9140,1,1,0.71850,0.01883
9250,1,1,1.31160,0.03437
9350,1,1,1.19551,0.03133
9460,1,1,0.76356,0.02001
9561,1,1,1.31274,0.03440
9670,1,1,0.98198,0.02573
9780,1,1,1.31029,0.03434
9880,1,1,0.71767,0.01881
9990,1,1,1.30931,0.03431
10090,1,1,0.59732,0.01565
10200,1,1,1.31128,0.03436
10300,1,1,1.31375,0.03443
10410,1,1,0.65451,0.01715
10510,1,1,0.95850,0.02512
10611,1,1,1.31573,0.03448
10720,1,1,1.30982,0.03432
10830,1,1,0.65310,0.01711
10940,1,1,1.41741,0.03714
11050,1,1,1.09095,0.02859
11160,1,1,0.98106,0.02571
11260,1,1,1.19684,0.03136
11370,1,1,0.65352,0.01713
11480,1,1,1.30758,0.03427
11590,1,1,0.65331,0.01712
11690,1,1,1.55683,0.04080
11790,1,1,1.31729,0.03452
11890,1,1,0.59906,0.01570
11990,1,1,1.43801,0.03768
12101,1,1,0.86948,0.02279
12210,1,1,1.20208,0.03150
12320,1,1,0.65328,0.01712
12430,1,1,1.41966,0.03720
12530,1,1,1.31641,0.03450
12641,1,1,0.75539,0.01980
12750,1,1,1.32062,0.03461
12850,1,1,0.71880,0.01884
12960,1,1,0.87154,0.02284
13061,1,1,1.43511,0.03761
13161,1,1,0.71773,0.01881
13270,1,1,1.31007,0.03433
13381,1,1,1.30634,0.03423
13490,1,1,0.65541,0.01718
13590,1,1,1.31770,0.03453
13700,1,1,1.19936,0.03143
13800,1,1,0.59812,0.01567
13910,1,1,1.41553,0.03709
14011,1,1,1.31734,0.03452
14121,1,1,0.65265,0.01710
14230,1,1,1.31118,0.03436
14340,1,1,1.30850,0.03429
14440,1,1,0.83816,0.02196
14550,1,1,0.87497,0.02293
14651,1,1,1.42984,0.03747
14760,1,1,0.65574,0.01718
14860,1,1,1.31566,0.03448
14970,1,1,1.08989,0.02856
15080,1,1,0.87217,0.02286
15180,1,1,1.43613,0.03763
15281,1,1,0.83787,0.02196
15390,1,1,1.30793,0.03427
15500,1,1,0.65479,0.01716
15610,1,1,1.30862,0.03429
15710,1,1,0.71796,0.01881
15811,1,1,1.42823,0.03743
15920,1,1,0.65864,0.01726
16020,1,1,1.43765,0.03767
16130,1,1,0.76092,0.01994
16240,1,1,1.20033,0.03146
16340,1,1,1.31682,0.03451
16450,1,1,1.30743,0.03426
16560,1,1,0.54501,0.01428
16661,1,1,1.43351,0.03757
16770,1,1,0.76397,0.02002
16871,1,1,1.31758,0.03453
16980,1,1,1.30875,0.03430
17090,1,1,0.65379,0.01713
17191,1,1,1.31633,0.03450
17301,1,1,1.19848,0.03141
17410,1,1,0.65595,0.01719
17510,1,1,1.43409,0.03758
17620,1,1,1.19844,0.03141
17730,1,1,0.54644,0.01432
17830,1,1,1.31474,0.03445
17940,1,1,1.08916,0.02854
18040,1,1,1.31781,0.03453
18150,1,1,0.54482,0.01428
18260,1,1,1.30839,0.03429
18370,1,1,1.08871,0.02853
18480,1,1,1.09083,0.02859
18590,1,1,1.19687,0.03136
18700,1,1,0.76231,0.01998
18800,1,1,1.43779,0.03768
18910,1,1,1.20025,0.03145
19020,1,1,0.76290,0.01999
19130,1,1,1.30725,0.03426
19240,1,1,0.65381,0.01713
19340,1,1,1.19619,0.03135
19441,1,1,1.31545,0.03447
19550,1,1,0.98289,0.02576
19660,1,1,0.87186,0.02285
19770,1,1,1.20091,0.03147
19873,1,1,0.92960,0.02436
19980,1,1,1.34217,0.03517
20090,1,1,0.87376,0.02290
20190,1,1,1.43355,0.03757
20300,1,1,0.76482,0.02004
20400,1,1,1.31752,0.03453
20500,1,1,0.83846,0.02197
20600,1,1,0.71688,0.01879
20710,1,1,1.30863,0.03429
20820,1,1,1.19831,0.03140
20930,1,1,0.98195,0.02573
21040,1,1,1.30771,0.03427
21141,1,1,0.95358,0.02499
21250,1,1,0.65502,0.01717
21360,1,1,1.31181,0.03438
21460,1,1,1.43664,0.03765
21560,1,1,0.83692,0.02193
21670,1,1,1.30765,0.03427
21780,1,1,0.65485,0.01716
21880,1,1,1.43804,0.03768
21980,1,1,0.83784,0.02196
22081,1,1,0.71723,0.01880
22190,1,1,1.64080,0.04300
22291,1,1,0.71613,0.01877
22400,1,1,1.31056,0.03434
22501,1,1,0.95626,0.02506
22601,1,1,0.71882,0.01884
22710,1,1,1.31214,0.03439
22810,1,1,1.31598,0.03449
22910,1,1,0.95791,0.02510
23011,1,1,1.19480,0.03131
23120,1,1,0.87502,0.02293
23230,1,1,0.87040,0.02281
23331,1,1,1.43618,0.03764
23440,1,1,0.65560,0.01718
23540,1,1,1.43542,0.03762
23650,1,1,0.76301,0.01999
23760,1,1,1.19779,0.03139
23860,1,1,1.43763,0.03767
23970,1,1,0.65381,0.01713
24070,1,1,1.43775,0.03768
24180,1,1,0.87223,0.02286
24290,1,1,0.87194,0.02285
24390,1,1,1.43637,0.03764
24500,1,1,1.19968,0.03144
24601,1,1,0.83747,0.02195
24710,1,1,0.76429,0.02003
24811,1,1,1.43392,0.03758
24920,1,1,1.09077,0.02858
25030,1,1,0.98260,0.02575
25130,1,1,1.31695,0.03451
25230,1,1,0.71858,0.01883
25340,1,1,1.30619,0.03423
25441,1,1,0.71836,0.01882
25541,1,1,1.43715,0.03766
25651,1,1,0.65377,0.01713
25760,1,1,1.31108,0.03436
25860,1,1,1.19755,0.03138
25961,1,1,0.71789,0.01881
26070,1,1,1.30902,0.03430
26171,1,1,0.71805,0.01882
26271,1,1,1.43578,0.03763
26380,1,1,1.20246,0.03151
26490,1,1,0.87002,0.02280
26600,1,1,1.08996,0.02856
26711,1,1,1.19733,0.03138
26820,1,1,1.20099,0.03147
26920,1,1,0.71900,0.01884
27030,1,1,1.30942,0.03431
27130,1,1,0.71682,0.01878
27231,1,1,1.31604,0.03449
27331,1,1,1.07816,0.02825
27440,1,1,1.09243,0.02863
27540,1,1,0.71854,0.01883
27650,1,1,1.30904,0.03430
27760,1,1,1.19663,0.03136
27870,1,1,0.65547,0.01718
27970,1,1,1.43680,0.03765
28070,1,1,0.71899,0.01884
28180,1,1,1.30621,0.03423
28281,1,1,0.71747,0.01880
