Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.71708,0.01879
109,1,1,1.20031,0.03145
210,1,1,1.31093,0.03435
320,1,1,0.98484,0.02581
430,1,1,0.54463,0.01427
539,1,1,1.52636,0.04000
640,1,1,0.59880,0.01569
740,1,1,1.43792,0.03768
849,1,1,1.08982,0.02856
950,1,1,1.19597,0.03134
1060,1,1,1.09006,0.02857
1170,1,1,0.98028,0.02569
1279,1,1,0.87380,0.02290
1379,1,1,1.43667,0.03765
1480,1,1,0.71799,0.01882
1590,1,1,1.08996,0.02856
1690,1,1,1.31678,0.03451
1799,1,1,0.87339,0.02289
1900,1,1,1.19719,0.03137
2000,1,1,1.18846,0.03114
2109,1,1,0.65969,0.01729
2209,1,1,1.19730,0.03138
2319,1,1,1.30769,0.03427
2430,1,1,0.97989,0.02568
2530,1,1,1.07797,0.02825
2640,1,1,1.19851,0.03141
2749,1,1,0.65488,0.01716
2850,1,1,1.43451,0.03759
2959,1,1,0.65445,0.01715
3070,1,1,1.30676,0.03424
3170,1,1,0.71867,0.01883
3270,1,1,1.43696,0.03766
3379,1,1,0.76443,0.02003
3489,1,1,1.41638,0.03712
3590,1,1,0.95496,0.02503
3700,1,1,1.20127,0.03148
3809,1,1,0.65438,0.01715
3910,1,1,1.67456,0.04388
4019,1,1,0.65681,0.01721
4120,1,1,1.43141,0.03751
4230,1,1,0.76224,0.01997
4330,1,1,1.43779,0.03768
4440,1,1,0.98130,0.02572
4540,1,1,1.19651,0.03136
4650,1,1,0.76179,0.01996
4760,1,1,1.30994,0.03433
4860,1,1,0.71546,0.01875
4970,1,1,1.31280,0.03440
5080,1,1,1.08992,0.02856
5180,1,1,0.83719,0.02194
5289,1,1,1.31212,0.03438
5399,1,1,0.65339,0.01712
5500,1,1,1.43621,0.03764
5609,1,1,1.30937,0.03431
5720,1,1,0.65262,0.01710
5829,1,1,1.30989,0.03433
5929,1,1,0.71858,0.01883
6040,1,1,1.30624,0.03423
6140,1,1,1.31511,0.03446
6250,1,1,0.98030,0.02569
6360,1,1,0.76293,0.01999
6470,1,1,1.52212,0.03989
6580,1,1,0.76488,0.02004
6680,1,1,1.31775,0.03453
6790,1,1,0.76289,0.01999
6900,1,1,1.08874,0.02853
7009,1,1,1.20088,0.03147
7110,1,1,0.71591,0.01876
7210,1,1,1.43766,0.03767
7320,1,1,0.76397,0.02002
7420,1,1,1.43646,0.03764
7530,1,1,0.87183,0.02285
7640,1,1,1.20006,0.03145
7740,1,1,0.83832,0.02197
7840,1,1,1.31472,0.03445
7950,1,1,1.30914,0.03431
8060,1,1,0.65490,0.01716
8170,1,1,1.30679,0.03424
8280,1,1,0.76249,0.01998
8389,1,1,1.30989,0.03433
8490,1,1,1.07398,0.02814
8599,1,1,1.09430,0.02868
8699,1,1,1.07819,0.02825
8810,1,1,0.97845,0.02564
8910,1,1,0.71809,0.01882
9019,1,1,1.42137,0.03725
9120,1,1,1.07651,0.02821
9230,1,1,0.76112,0.01995
9330,1,1,1.31707,0.03451
9440,1,1,1.30894,0.03430
9540,1,1,0.95844,0.02512
9650,1,1,0.65429,0.01715
9760,1,1,1.30846,0.03429
9860,1,1,0.95830,0.02511
9960,1,1,1.43710,0.03766
10070,1,1,0.76292,0.01999
10170,1,1,1.31746,0.03452
10280,1,1,1.20071,0.03147
10380,1,1,0.83762,0.02195
10490,1,1,1.30331,0.03415
10600,1,1,0.65625,0.01720
10700,1,1,1.43710,0.03766
10810,1,1,0.65330,0.01712
10910,1,1,1.42987,0.03747
11020,1,1,1.31256,0.03440
11130,1,1,0.65393,0.01714
11240,1,1,1.30764,0.03427
11350,1,1,0.65352,0.01713
11460,1,1,1.52758,0.04003
11570,1,1,0.65279,0.01711
11680,1,1,1.30849,0.03429
11790,1,1,1.30554,0.03421
11900,1,1,0.65579,0.01719
12000,1,1,1.43510,0.03761
12110,1,1,0.76413,0.02002
12220,1,1,1.19750,0.03138
12320,1,1,1.07678,0.02822
12420,1,1,1.07831,0.02826
12520,1,1,1.19759,0.03138
12630,1,1,0.98094,0.02571
12740,1,1,0.98060,0.02570
12840,1,1,1.19749,0.03138
12950,1,1,0.98004,0.02568
13050,1,1,1.19259,0.03125
13160,1,1,1.20725,0.03164
13260,1,1,1.07847,0.02826
13360,1,1,0.71713,0.01879
13470,1,1,1.20047,0.03146
13570,1,1,0.83767,0.02195
13679,1,1,1.31178,0.03438
13780,1,1,1.07511,0.02817
13880,1,1,0.95469,0.02502
13990,1,1,1.20361,0.03154
14090,1,1,1.07797,0.02825
14199,1,1,1.09250,0.02863
14309,1,1,1.09032,0.02857
14410,1,1,1.19664,0.03136
14510,1,1,0.83810,0.02196
14620,1,1,1.19638,0.03135
14730,1,1,1.09086,0.02859
14840,1,1,0.87163,0.02284
14950,1,1,1.08953,0.02855
15060,1,1,0.98137,0.02572
15160,1,1,1.31716,0.03452
15260,1,1,0.83853,0.02197
15369,1,1,1.09178,0.02861
15470,1,1,0.95554,0.02504
15570,1,1,1.19704,0.03137
15680,1,1,1.19987,0.03144
15780,1,1,0.71881,0.01884
15890,1,1,1.30694,0.03425
16000,1,1,1.19926,0.03143
16109,1,1,0.65519,0.01717
16210,1,1,1.55580,0.04077
16310,1,1,0.71701,0.01879
16420,1,1,1.19864,0.03141
16520,1,1,1.07830,0.02826
16630,1,1,0.98270,0.02575
16731,1,1,1.18211,0.03098
16840,1,1,0.99121,0.02598
16940,1,1,1.31522,0.03447
17050,1,1,0.76564,0.02006
17150,1,1,1.43664,0.03765
17250,1,1,0.83714,0.02194
17360,1,1,0.98030,0.02569
17470,1,1,1.31133,0.03436
17570,1,1,0.71687,0.01879
17670,1,1,1.43725,0.03766
17770,1,1,0.71874,0.01883
17880,1,1,1.30877,0.03430
17980,1,1,0.83870,0.02198
18090,1,1,1.19815,0.03140
18200,1,1,1.30754,0.03426
18310,1,1,0.54605,0.01431
18410,1,1,1.43620,0.03764
18520,1,1,1.19901,0.03142
18630,1,1,0.87125,0.02283
18740,1,1,1.19651,0.03136
18850,1,1,0.76462,0.02004
18950,1,1,1.43508,0.03761
19050,1,1,0.71863,0.01883
19160,1,1,1.30880,0.03430
19270,1,1,1.19910,0.03142
19380,1,1,0.76359,0.02001
19480,1,1,1.43732,0.03767
19580,1,1,0.71849,0.01883
19690,1,1,0.76283,0.01999
19800,1,1,1.30650,0.03424
19900,1,1,1.43736,0.03767
20010,1,1,0.65364,0.01713
20110,1,1,1.43608,0.03763
20220,1,1,1.09235,0.02863
20320,1,1,1.07619,0.02820
20430,1,1,0.65554,0.01718
20530,1,1,1.43405,0.03758
20640,1,1,1.19715,0.03137
20750,1,1,0.87457,0.02292
20859,1,1,0.65474,0.01716
20960,1,1,1.55368,0.04071
21070,1,1,1.30851,0.03429
21180,1,1,0.65252,0.01710
21290,1,1,1.19867,0.03141
21400,1,1,1.30702,0.03425
21510,1,1,0.65418,0.01714
21620,1,1,1.19770,0.03139
21730,1,1,1.30737,0.03426
21840,1,1,0.76251,0.01998
21940,1,1,1.43624,0.03764
22050,1,1,0.65468,0.01716
22160,1,1,1.09012,0.02857
22270,1,1,1.30940,0.03431
22370,1,1,0.71874,0.01883
22480,1,1,1.30476,0.03419
22580,1,1,1.31692,0.03451
22689,1,1,0.65625,0.01720
22790,1,1,0.95772,0.02510
22890,1,1,1.55113,0.04065
23000,1,1,0.76273,0.01999
23110,1,1,1.31118,0.03436
23210,1,1,0.71805,0.01882
23310,1,1,1.31569,0.03448
23420,1,1,0.65544,0.01718
23520,1,1,1.55709,0.04080
23620,1,1,1.07719,0.02823
23730,1,1,1.09015,0.02857
23840,1,1,1.09013,0.02857
23950,1,1,0.98133,0.02572
24050,1,1,0.95594,0.02505
24160,1,1,1.30411,0.03417
24270,1,1,0.87542,0.02294
24370,1,1,1.43447,0.03759
24480,1,1,0.76445,0.02003
24580,1,1,1.43799,0.03768
24690,1,1,0.65460,0.01715
24790,1,1,0.95440,0.02501
24900,1,1,1.31347,0.03442
25000,1,1,1.31540,0.03447
25110,1,1,0.65455,0.01715
25220,1,1,1.52543,0.03997
25320,1,1,0.71744,0.01880
25430,1,1,0.76135,0.01995
25540,1,1,1.52852,0.04006
25640,1,1,0.71803,0.01882
25750,1,1,1.30814,0.03428
25850,1,1,0.83807,0.02196
25960,1,1,1.09008,0.02857
26070,1,1,1.30615,0.03423
26180,1,1,0.65423,0.01714
26280,1,1,1.31741,0.03452
26380,1,1,1.43713,0.03766
26490,1,1,0.87215,0.02286
26600,1,1,1.30679,0.03424
26700,1,1,0.59865,0.01569
26810,1,1,1.30825,0.03428
26920,1,1,0.87189,0.02285
27030,1,1,1.41656,0.03712
27130,1,1,0.71841,0.01883
27240,1,1,1.30669,0.03424
27350,1,1,0.76411,0.02002
27450,1,1,1.43478,0.03760
27550,1,1,0.71903,0.01884
27650,1,1,1.43776,0.03768
27760,1,1,1.09384,0.02866
27860,1,1,0.83865,0.02198
27970,1,1,0.65296,0.01711
28080,1,1,1.41813,0.03716
28180,1,1,1.07717,0.02823
28280,1,1,1.43805,0.03768
28390,1,1,0.65267,0.01710
28490,1,1,1.43749,0.03767
28590,1,1,0.71892,0.01884
28700,1,1,1.30788,0.03427
28810,1,1,0.87285,0.02287
28910,1,1,1.43706,0.03766
29020,1,1,0.87166,0.02284
29130,1,1,0.98167,0.02573
29240,1,1,1.30623,0.03423
29350,1,1,0.65402,0.01714
29460,1,1,1.30899,0.03430
29560,1,1,0.71872,0.01883
29670,1,1,1.30613,0.03423
29780,1,1,1.19994,0.03144
29880,1,1,0.71895,0.01884
29980,1,1,0.95731,0.02509
30090,1,1,1.30993,0.03433
30190,1,1,1.43352,0.03757
30290,1,1,0.71835,0.01882
30400,1,1,1.30957,0.03432
30500,1,1,0.71403,0.01871
30610,1,1,1.09552,0.02871
30720,1,1,1.19647,0.03135
30830,1,1,1.09060,0.02858
30930,1,1,1.07771,0.02824
31040,1,1,0.98185,0.02573
31140,1,1,1.19735,0.03138
31240,1,1,1.19780,0.03139
31350,1,1,0.65436,0.01715
31450,1,1,1.31808,0.03454
31550,1,1,0.71820,0.01882
31660,1,1,1.31032,0.03434
31760,1,1,1.31585,0.03448
31860,1,1,0.95603,0.02505
31970,1,1,1.20474,0.03157
32080,1,1,1.08902,0.02854
32180,1,1,1.07830,0.02826
32280,1,1,0.71865,0.01883
32390,1,1,1.19899,0.03142
32490,1,1,1.19582,0.03134
32600,1,1,0.65518,0.01717
32700,1,1,1.43454,0.03759
32800,1,1,0.71792,0.01881
32910,1,1,1.31257,0.03440
33010,1,1,1.19234,0.03125
33120,1,1,0.76362,0.02001
33220,1,1,1.55472,0.04074
33330,1,1,0.76546,0.02006
33430,1,1,1.19496,0.03131
33530,1,1,1.07838,0.02826
33640,1,1,1.09024,0.02857
33750,1,1,1.19873,0.03141
33850,1,1,1.07839,0.02826
33950,1,1,1.07816,0.02825
34050,1,1,0.95628,0.02506
34160,1,1,1.20242,0.03151
34260,1,1,0.71600,0.01876
34370,1,1,1.09328,0.02865
34470,1,1,1.31282,0.03440
34580,1,1,0.76495,0.02005
34690,1,1,1.20105,0.03147
34800,1,1,1.19721,0.03137
34910,1,1,0.76031,0.01992
35020,1,1,1.20104,0.03147
35120,1,1,1.19791,0.03139
35230,1,1,0.65357,0.01713
35340,1,1,1.41870,0.03718
35440,1,1,1.31495,0.03446
35550,1,1,0.76251,0.01998
35660,1,1,1.09053,0.02858
35770,1,1,1.30681,0.03425
35870,1,1,0.71856,0.01883
35970,1,1,0.83865,0.02198
36080,1,1,1.20124,0.03148
36180,1,1,1.43524,0.03761
36280,1,1,0.95824,0.02511
36390,1,1,1.09138,0.02860
36490,1,1,1.19390,0.03129
36600,1,1,0.98335,0.02577
36710,1,1,0.65253,0.01710
36820,1,1,1.63780,0.04292
36930,1,1,0.65515,0.01717
37030,1,1,1.07624,0.02820
37140,1,1,1.41740,0.03714
37250,1,1,0.76385,0.02002
37350,1,1,1.43643,0.03764
37450,1,1,0.83660,0.02192
37550,1,1,0.71815,0.01882
37660,1,1,1.41879,0.03718
37770,1,1,0.87389,0.02290
37870,1,1,1.43597,0.03763
37971,1,1,0.83364,0.02185
38080,1,1,1.31444,0.03445
38180,1,1,0.71771,0.01881
