Time_ms,UE_ID,RB_ID,Throughput_Mbps,Repetition,Scenario,Num_UEs
86815,2,1,1.0892,48,cb,5
86815,3,1,1.0892,48,cb,5
86818,2,1,1.08976,45,cb,5
86818,3,1,1.08976,45,cb,5
86825,1,1,1.09051,2,cb,5
86825,1,1,1.09159,13,cb,5
86825,1,1,1.07829,14,cb,5
86825,1,1,12.09014,21,cb,5
86825,2,1,1.07643,50,cb,5
86825,3,1,1.07643,50,cb,5
86825,3,1,1.09101,56,cb,5
86825,4,1,1.09101,56,cb,5
86825,5,1,1.09101,56,cb,5
86827,1,1,1.07757,56,cb,5
86827,2,1,1.07757,56,cb,5
86827,1,1,1.07702,57,cb,5
86827,2,1,1.07702,57,cb,5
86828,2,1,0.97533,37,cb,5
86828,3,1,1.0837,37,cb,5
86834,1,1,11.31955,19,cb,5
86834,3,1,1.11021,57,cb,5
86834,4,1,1.11021,57,cb,5
86834,5,1,1.11021,57,cb,5
86835,1,1,1.09178,8,cb,5
86835,2,1,1.08967,46,cb,5
86835,3,1,1.08967,46,cb,5
86837,2,1,1.09467,38,cb,5
86837,3,1,1.09467,38,cb,5
86837,2,1,1.0915,39,cb,5
86837,3,1,1.0915,39,cb,5
86837,1,1,1.09811,55,cb,5
86837,2,1,1.09811,55,cb,5
86838,2,1,1.07618,51,cb,5
86838,3,1,1.07618,51,cb,5
86844,1,1,1.09272,20,cb,5
86844,3,1,1.09665,55,cb,5
86844,4,1,1.09665,55,cb,5
86844,5,1,1.09665,55,cb,5
86845,1,1,0.98149,1,cb,5
86845,1,1,1.09515,6,cb,5
86845,1,1,1.09464,9,cb,5
86845,2,1,1.09202,30,cb,5
86845,3,1,1.09202,30,cb,5
86845,2,1,1.07239,42,cb,5
86845,3,1,1.07239,42,cb,5
86845,2,1,1.09165,43,cb,5
86845,3,1,1.09165,43,cb,5
86846,2,1,1.0668,41,cb,5
86846,3,1,1.0668,41,cb,5
86855,3,1,1.0901,58,cb,5
86855,4,1,1.0901,58,cb,5
86855,5,1,1.0901,58,cb,5
86858,2,1,1.07544,36,cb,5
86858,3,1,1.07544,36,cb,5
86865,2,1,1.08763,52,cb,5
86865,3,1,1.08763,52,cb,5
86866,1,1,1.089,10,cb,5
86868,2,1,1.09491,32,cb,5
86868,3,1,1.09491,32,cb,5
86868,2,1,1.09121,40,cb,5
86868,3,1,1.09121,40,cb,5
86875,2,1,1.07248,34,cb,5
86875,3,1,1.07248,34,cb,5
86884,2,1,1.07847,33,cb,5
86884,3,1,0.95864,33,cb,5
86885,1,1,1.07837,3,cb,5
86886,2,1,0.97461,49,cb,5
86886,3,1,1.0829,49,cb,5
86894,2,1,0.95801,53,cb,5
86894,3,1,1.07776,53,cb,5
86904,1,1,0.98393,5,cb,5
86904,2,1,1.07778,44,cb,5
86904,3,1,1.07778,44,cb,5
86905,2,1,1.07461,31,cb,5
86905,3,1,1.07461,31,cb,5
86905,2,1,1.08866,35,cb,5
86905,3,1,1.08866,35,cb,5
86905,2,1,1.08826,54,cb,5
86905,3,1,1.08826,54,cb,5
86908,1,1,1.07698,58,cb,5
86908,2,1,1.07698,58,cb,5
86914,1,1,1.09194,11,cb,5
86915,1,1,1.0892,12,cb,5
86915,1,1,0.82432,16,cb,5
86915,1,1,1.07672,29,cb,5
86915,2,1,1.07453,47,cb,5
86915,3,1,1.07453,47,cb,5
86918,2,1,1.07836,45,cb,5
86918,3,1,0.95854,45,cb,5
86921,1,1,1.09417,33,cb,5
86921,5,1,1.09417,33,cb,5
86921,4,1,1.09417,33,cb,5
86922,1,1,1.4288,47,cb,5
86922,5,1,1.31889,47,cb,5
86922,4,1,1.31889,47,cb,5
86925,1,1,1.07843,2,cb,5
86925,1,1,0.95774,13,cb,5
86925,1,1,1.07841,14,cb,5
86925,2,1,1.09159,48,cb,5
86925,3,1,1.09159,48,cb,5
86925,3,1,1.07401,56,cb,5
86925,4,1,1.07401,56,cb,5
86925,5,1,1.07401,56,cb,5
86927,1,1,0.02317,41,cb,5
86927,5,1,0.02317,41,cb,5
86927,4,1,0.02317,41,cb,5
86927,1,1,1.07684,56,cb,5
86927,2,1,1.07684,56,cb,5
86928,1,1,1.06901,57,cb,5
86928,2,1,1.06901,57,cb,5
86934,1,1,0.05498,4,cb,5
86934,1,1,1.07691,19,cb,5
86935,1,1,0.75831,21,cb,5
86935,2,1,1.0767,46,cb,5
86935,3,1,1.0767,46,cb,5
86935,3,1,1.0743,57,cb,5
86935,4,1,1.0743,57,cb,5
86935,5,1,1.0743,57,cb,5
86936,2,1,1.08782,50,cb,5
86936,3,1,1.08782,50,cb,5
86937,2,1,1.07767,39,cb,5
86937,3,1,1.07767,39,cb,5
86938,2,1,1.09148,37,cb,5
86938,3,1,1.09148,37,cb,5
86938,2,1,1.07213,38,cb,5
86938,3,1,1.07213,38,cb,5
86938,2,1,0.95741,51,cb,5
86938,3,1,1.07708,51,cb,5
86938,1,1,1.06815,55,cb,5
86938,2,1,1.06815,55,cb,5
86939,1,1,0.02233,17,cb,5
86945,1,1,1.07659,1,cb,5
86945,1,1,1.08724,8,cb,5
86945,1,1,0.95586,9,cb,5
86945,3,1,0.95326,55,cb,5
86945,4,1,1.07242,55,cb,5
86945,5,1,0.95326,55,cb,5
86954,2,1,1.09493,30,cb,5
86954,3,1,0.98544,30,cb,5
86955,1,1,1.09204,6,cb,5
86955,2,1,0.99377,41,cb,5
86955,3,1,1.10419,41,cb,5
86955,2,1,1.0915,42,cb,5
86955,3,1,1.0915,42,cb,5
86955,2,1,1.09326,43,cb,5
86955,3,1,1.09326,43,cb,5
86956,3,1,1.07769,58,cb,5
86956,4,1,1.07769,58,cb,5
86956,5,1,1.07769,58,cb,5
86968,2,1,1.07567,32,cb,5
86968,3,1,0.95615,32,cb,5
86968,2,1,1.08847,36,cb,5
86968,3,1,0.97963,36,cb,5
86968,2,1,1.07536,40,cb,5
86968,3,1,1.07536,40,cb,5
86974,2,1,0.98782,52,cb,5
86974,3,1,1.09758,52,cb,5
86975,1,1,0.98372,10,cb,5
86975,1,1,0.82582,20,cb,5
86984,2,1,0.98521,34,cb,5
86984,3,1,1.09468,34,cb,5
86985,1,1,1.07807,3,cb,5
86985,2,1,1.06805,33,cb,5
86985,3,1,1.06805,33,cb,5
86995,2,1,1.09592,49,cb,5
86995,3,1,1.09592,49,cb,5
86995,2,1,1.07693,53,cb,5
86995,3,1,1.07693,53,cb,5
87002,1,1,0.08666,28,cb,5
87004,2,1,1.07847,44,cb,5
87004,3,1,1.07847,44,cb,5
87005,2,1,1.07718,54,cb,5
87005,3,1,1.07718,54,cb,5
87014,1,1,1.09098,5,cb,5
87015,1,1,1.07692,11,cb,5
87015,1,1,1.07771,12,cb,5
87015,2,1,1.09008,31,cb,5
87015,3,1,1.09008,31,cb,5
87015,2,1,1.09387,35,cb,5
87015,3,1,0.98448,35,cb,5
87017,1,1,1.09612,58,cb,5
87017,2,1,1.09612,58,cb,5
87021,1,1,0.83354,33,cb,5
87021,5,1,0.83354,33,cb,5
87021,4,1,0.83354,33,cb,5
87025,1,1,1.07815,13,cb,5
87025,1,1,1.07573,14,cb,5
87025,1,1,0.97985,29,cb,5
87025,2,1,1.09013,47,cb,5
87025,3,1,1.09013,47,cb,5
87026,1,1,1.0728,2,cb,5
87027,2,1,0.98375,45,cb,5
87027,3,1,1.09305,45,cb,5
87027,1,1,1.07601,56,cb,5
87027,2,1,1.07601,56,cb,5
87035,1,1,12.00266,4,cb,5
87035,2,1,1.08986,48,cb,5
87035,3,1,1.08986,48,cb,5
87035,3,1,0.98059,56,cb,5
87035,4,1,1.08954,56,cb,5
87035,5,1,0.98059,56,cb,5
87037,1,1,1.10025,57,cb,5
87037,2,1,0.99022,57,cb,5
87038,2,1,1.07507,39,cb,5
87038,3,1,1.07507,39,cb,5
87044,3,1,1.09241,57,cb,5
87044,4,1,0.98317,57,cb,5
87044,5,1,1.09241,57,cb,5
87045,1,1,1.07636,9,cb,5
87045,1,1,1.31512,21,cb,5
87045,2,1,1.09165,46,cb,5
87045,3,1,1.09165,46,cb,5
87045,2,1,1.09504,50,cb,5
87045,3,1,1.09504,50,cb,5
87045,3,1,1.07778,55,cb,5
87045,4,1,1.07778,55,cb,5
87045,5,1,1.07778,55,cb,5
87046,1,1,1.07434,8,cb,5
87047,1,1,1.09572,55,cb,5
87047,2,1,1.09572,55,cb,5
87048,2,1,1.08575,37,cb,5
87048,3,1,1.08575,37,cb,5
87048,2,1,1.09094,38,cb,5
87048,3,1,0.98185,38,cb,5
87048,2,1,1.09576,51,cb,5
87048,3,1,1.09576,51,cb,5
87054,2,1,1.07711,30,cb,5
87054,3,1,1.07711,30,cb,5
87054,1,1,9.47,41,cb,5
87054,5,1,9.47,41,cb,5
87054,4,1,9.3753,41,cb,5
87055,1,1,1.08863,1,cb,5
87055,1,1,1.07464,6,cb,5
87055,1,1,1.02694,16,cb,5
87055,2,1,1.07172,41,cb,5
87055,3,1,1.07172,41,cb,5
87055,2,1,0.956,42,cb,5
87055,3,1,1.07551,42,cb,5
87055,2,1,1.07716,43,cb,5
87055,3,1,0.95748,43,cb,5
87056,1,1,10.32064,17,cb,5
87065,3,1,1.0921,58,cb,5
87065,4,1,1.0921,58,cb,5
87065,5,1,1.0921,58,cb,5
87068,2,1,1.07745,36,cb,5
87068,3,1,1.07745,36,cb,5
87073,1,1,0.71476,47,cb,5
87073,5,1,0.71476,47,cb,5
87073,4,1,0.71476,47,cb,5
87074,2,1,1.07803,52,cb,5
87074,3,1,1.07803,52,cb,5
87075,1,1,1.07806,10,cb,5
87078,2,1,1.09154,32,cb,5
87078,3,1,1.09154,32,cb,5
87078,2,1,0.98213,40,cb,5
87078,3,1,1.09126,40,cb,5
87085,1,1,1.08871,20,cb,5
87095,1,1,1.09007,3,cb,5
87095,2,1,1.09667,33,cb,5
87095,3,1,1.09667,33,cb,5
87095,2,1,1.08833,34,cb,5
87095,3,1,0.97949,34,cb,5
87104,2,1,1.07677,44,cb,5
87104,3,1,0.95713,44,cb,5
87105,1,1,11.85706,28,cb,5
87105,2,1,1.08941,49,cb,5
87105,3,1,1.08941,49,cb,5
87105,2,1,1.08788,53,cb,5
87105,3,1,1.08788,53,cb,5
87105,2,1,1.0767,54,cb,5
87105,3,1,1.0767,54,cb,5
87108,1,1,0.54399,45,cb,5
87108,5,1,0.54984,45,cb,5
87108,4,1,0.54399,45,cb,5
87114,1,1,1.07593,5,cb,5
87115,1,1,1.07722,11,cb,5
87115,2,1,1.07565,35,cb,5
87115,3,1,1.07565,35,cb,5
87117,1,1,1.07767,58,cb,5
87117,2,1,0.95792,58,cb,5
87125,1,1,1.09104,12,cb,5
87125,1,1,1.0773,29,cb,5
87125,2,1,1.09174,31,cb,5
87125,3,1,1.09174,31,cb,5
87125,2,1,0.95755,47,cb,5
87125,3,1,1.07725,47,cb,5
87133,1,1,0.05538,44,cb,5
87133,5,1,0.05538,44,cb,5
87133,4,1,0.0443,44,cb,5
87135,1,1,0.98146,2,cb,5
87135,1,1,1.07767,4,cb,5
87135,1,1,1.08971,13,cb,5
87135,1,1,1.09111,14,cb,5
87135,2,1,1.07706,48,cb,5
87135,3,1,1.07706,48,cb,5
87137,2,1,1.08922,45,cb,5
87137,3,1,1.08922,45,cb,5
87137,1,1,1.09011,56,cb,5
87137,2,1,0.9811,56,cb,5
87138,2,1,1.07832,39,cb,5
87138,3,1,1.07832,39,cb,5
87138,1,1,1.06992,57,cb,5
87138,2,1,1.06992,57,cb,5
87145,2,1,1.07464,46,cb,5
87145,3,1,1.07464,46,cb,5
87145,2,1,0.95552,50,cb,5
87145,3,1,1.07496,50,cb,5
87145,3,1,1.07689,55,cb,5
87145,4,1,0.95724,55,cb,5
87145,5,1,1.07689,55,cb,5
87145,3,1,1.08941,56,cb,5
87145,4,1,0.98046,56,cb,5
87145,5,1,1.08941,56,cb,5
87148,2,1,1.07255,51,cb,5
87148,3,1,1.07255,51,cb,5
87148,1,1,1.0734,55,cb,5
87148,2,1,1.0734,55,cb,5
87154,2,1,0.95689,30,cb,5
87154,3,1,1.0765,30,cb,5
87155,1,1,1.07756,1,cb,5
87155,1,1,1.09198,8,cb,5
87155,1,1,1.09102,9,cb,5
87155,2,1,1.07382,43,cb,5
87155,3,1,1.07382,43,cb,5
87155,3,1,1.08921,57,cb,5
87155,4,1,1.08921,57,cb,5
87155,5,1,0.98029,57,cb,5
87157,2,1,1.10046,37,cb,5
87157,3,1,0.99041,37,cb,5
87158,2,1,0.9797,38,cb,5
87158,3,1,1.08855,38,cb,5
87163,1,1,1.21014,41,cb,5
87163,5,1,1.21014,41,cb,5
87163,4,1,1.32015,41,cb,5
87164,1,1,1.42718,16,cb,5
87165,1,1,0.98042,6,cb,5
87165,1,1,1.42547,17,cb,5
87165,2,1,1.0916,41,cb,5
87165,3,1,1.0916,41,cb,5
87165,2,1,1.09272,42,cb,5
87165,3,1,1.09272,42,cb,5
87168,3,1,1.05022,58,cb,5
87168,4,1,0.93353,58,cb,5
87168,5,1,1.05022,58,cb,5
87175,2,1,1.07549,52,cb,5
87175,3,1,1.07549,52,cb,5
87177,2,1,1.09429,36,cb,5
87177,3,1,1.09429,36,cb,5
87178,2,1,1.07784,32,cb,5
87178,3,1,1.07784,32,cb,5
87182,1,1,1.53735,47,cb,5
87182,5,1,1.64716,47,cb,5
87182,4,1,1.53735,47,cb,5
87185,1,1,0.85167,21,cb,5
87188,2,1,1.09037,40,cb,5
87188,3,1,1.09037,40,cb,5
87195,1,1,1.07478,3,cb,5
87195,2,1,1.07548,33,cb,5
87195,3,1,1.07548,33,cb,5
87195,2,1,1.07658,34,cb,5
87195,3,1,1.07658,34,cb,5
87214,1,1,1.07803,5,cb,5
87214,2,1,1.09051,44,cb,5
87214,3,1,1.09051,44,cb,5
87214,1,1,21.51182,45,cb,5
87214,5,1,21.3992,45,cb,5
87214,4,1,21.51182,45,cb,5
87214,2,1,1.09495,53,cb,5
87214,3,1,0.98545,53,cb,5
87215,1,1,1.08955,28,cb,5
87215,2,1,1.08998,49,cb,5
87215,3,1,0.98098,49,cb,5
87216,2,1,1.07638,54,cb,5
87216,3,1,1.07638,54,cb,5
87218,1,1,1.07081,58,cb,5
87218,2,1,1.07081,58,cb,5
87224,1,1,0.98215,11,cb,5
87225,1,1,1.0759,12,cb,5
87225,2,1,1.08598,35,cb,5
87225,3,1,1.08598,35,cb,5
87234,1,1,1.09216,29,cb,5
87235,1,1,1.0785,4,cb,5
87235,1,1,1.07853,14,cb,5
87235,2,1,1.08748,31,cb,5
87235,3,1,1.08748,31,cb,5
87235,2,1,1.08951,47,cb,5
87235,3,1,1.08951,47,cb,5
87235,2,1,1.07703,48,cb,5
87235,3,1,1.07703,48,cb,5
87238,1,1,1.07582,57,cb,5
87238,2,1,1.07582,57,cb,5
87245,1,1,1.09496,2,cb,5
87245,1,1,1.09022,13,cb,5
87245,3,1,1.07659,56,cb,5
87245,4,1,1.07659,56,cb,5
87245,5,1,1.07659,56,cb,5
87247,2,1,1.08792,45,cb,5
87247,3,1,1.08792,45,cb,5
87247,1,1,0.97878,56,cb,5
87247,2,1,1.08754,56,cb,5
87248,2,1,1.08507,39,cb,5
87248,3,1,1.08507,39,cb,5
87251,1,1,10.11624,44,cb,5
87251,5,1,10.2174,44,cb,5
87251,4,1,10.2174,44,cb,5
87255,2,1,1.07637,30,cb,5
87255,3,1,1.07637,30,cb,5
87255,2,1,0.98606,46,cb,5
87255,3,1,0.98606,46,cb,5
87255,2,1,1.08964,50,cb,5
87255,3,1,0.98068,50,cb,5
87255,3,1,1.09125,55,cb,5
87255,4,1,1.09125,55,cb,5
87255,5,1,1.09125,55,cb,5
87255,3,1,1.07162,57,cb,5
87255,4,1,1.07162,57,cb,5
87255,5,1,1.07162,57,cb,5
87257,2,1,1.07372,37,cb,5
87257,3,1,1.07372,37,cb,5
87257,1,1,0.985,55,cb,5
87257,2,1,1.09445,55,cb,5
87258,2,1,1.09477,51,cb,5
87258,3,1,0.98529,51,cb,5
87259,1,1,1.03486,26,cb,5
87264,2,1,0.98695,43,cb,5
87264,3,1,1.09661,43,cb,5
87265,1,1,1.09289,1,cb,5
87265,1,1,1.07826,6,cb,5
87265,1,1,0.9839,8,cb,5
87265,1,1,1.0879,9,cb,5
87265,2,1,1.07854,41,cb,5
87265,3,1,1.07854,41,cb,5
87265,2,1,1.07467,42,cb,5
87265,3,1,1.07467,42,cb,5
87266,1,1,0.95291,17,cb,5
87267,2,1,1.0929,38,cb,5
87267,3,1,1.0929,38,cb,5
87274,1,1,1.09079,16,cb,5
87275,2,1,1.0759,52,cb,5
87275,3,1,1.0759,52,cb,5
87275,3,1,1.11877,58,cb,5
87275,4,1,1.11877,58,cb,5
87275,5,1,1.00689,58,cb,5
87277,2,1,0.95797,36,cb,5
87277,3,1,1.07772,36,cb,5
87278,2,1,1.0782,32,cb,5
87278,3,1,1.0782,32,cb,5
87282,1,1,0.08589,25,cb,5
87288,2,1,1.07771,40,cb,5
87288,3,1,0.95796,40,cb,5
87292,1,1,1.09011,47,cb,5
87292,5,1,0.9811,47,cb,5
87292,4,1,1.09011,47,cb,5
87293,1,1,0.91958,41,cb,5
87293,5,1,0.91958,41,cb,5
87293,4,1,0.91958,41,cb,5
87305,1,1,0.98661,3,cb,5
87305,2,1,1.09177,33,cb,5
87305,3,1,1.09177,33,cb,5
87305,2,1,1.08821,34,cb,5
87305,3,1,1.08821,34,cb,5
87306,1,1,0.20732,10,cb,5
87306,1,1,0.89497,21,cb,5
87314,2,1,1.077,44,cb,5
87314,3,1,1.077,44,cb,5
87315,1,1,1.0763,5,cb,5
87315,2,1,1.0751,49,cb,5
87315,3,1,1.0751,49,cb,5
87324,1,1,1.07842,11,cb,5
87324,1,1,1.09069,45,cb,5
87324,5,1,1.09069,45,cb,5
87324,4,1,1.09069,45,cb,5
87324,2,1,1.08873,53,cb,5
87324,3,1,1.08873,53,cb,5
87325,1,1,1.09072,28,cb,5
87325,2,1,1.07762,35,cb,5
87325,3,1,1.07762,35,cb,5
87325,2,1,1.10096,54,cb,5
87325,3,1,1.10096,54,cb,5
87327,1,1,1.09871,58,cb,5
87327,2,1,1.09871,58,cb,5
87335,1,1,0.98374,12,cb,5
87335,1,1,1.07462,29,cb,5
