Time_ms,Now_us,Latency_us
0,1755746047038049,70977048
1038,1755746048076164,70977199
2075,1755746049112259,70979046
3119,1755746050157030,70977076
4154,1755746051191864,70976888
5180,1755746052218080,70977151
6215,1755746053252335,70977347
7248,1755746054286066,70977153
8284,1755746055321302,70977384
9339,1755746056376591,70977614
10399,1755746057437170,70977046
11436,1755746058473284,70977373
12474,1755746059511287,70977334
13508,1755746060546000,70977100
14544,1755746061582129,70977155
15575,1755746062612233,70977297
16607,1755746063645000,70977051
17646,1755746064683906,70976985
18690,1755746065728030,70977879
19736,1755746066774058,70977149
20793,1755746067830231,70978286
21829,1755746068866494,70977542
22872,1755746069909647,70977633
23906,1755746070943426,70977300
24940,1755746071977783,70977679
25977,1755746073014224,70977307
27004,1755746074041893,70977710
28043,1755746075081017,70977103
29082,1755746076119709,70977741
30115,1755746077152689,70977719
31145,1755746078182460,70977481
32173,1755746079211165,70977249
33219,1755746080256470,70977559
34243,1755746081280512,70977487
35267,1755746082304622,70977701
36310,1755746083347290,70977373
37341,1755746084378195,70977296
38367,1755746085404589,70977629
39391,1755746086428997,70978044
40423,1755746087460453,70977519
41449,1755746088486645,70977647
42474,1755746089512100,70978144
43502,1755746090539309,70977393
44554,1755746091591930,70977730
45597,1755746092634638,70977711
46644,1755746093681464,70977549
47679,1755746094716908,70977672
48720,1755746095758110,70978118
49765,1755746096802704,70977782
50811,1755746097848722,70977617
51841,1755746098879069,70978154
52876,1755746099913593,70977677
53926,1755746100963818,70977886
54956,1755746101993859,70977923
55985,1755746103022964,70978055
57025,1755746104062556,70977612
58068,1755746105105797,70977723
59119,1755746106156830,70977867
60160,1755746107197913,70977896
61193,1755746108230790,70977890
62227,1755746109264288,70978190
63268,1755746110305905,70977994
64303,1755746111340872,70977864
65339,1755746112376954,70977993
66377,1755746113414959,70978015
67412,1755746114450009,70978101
68438,1755746115475889,70977936
69469,1755746116506838,70977910
70521,1755746117558714,70977804
71553,1755746118590702,70977776
72581,1755746119619148,70978244
73606,1755746120643881,70977910
74631,1755746121668215,70978225
75665,1755746122702262,70978310
76707,1755746123744907,70977972
77754,1755746124791703,70978741
78798,1755746125835734,70977825
79838,1755746126875818,70977911
80877,1755746127914831,70977895
81915,1755746128952245,70978290
82949,1755746129986234,70978330
83994,1755746131031729,70977806
85024,1755746132062038,70978104
86061,1755746133098880,70977978
87095,1755746134132191,70978266
88121,1755746135159111,70978221
89148,1755746136185307,70978186
