Time_ms,Now_us,Latency_us
0,1755743200144627,70941922
1044,1755743201189100,70941285
2079,1755743202223549,70941879
3104,1755743203249188,70941481
4140,1755743204285308,70941630
5167,1755743205311988,70941331
6202,1755743206346587,70941907
7246,1755743207391200,70941553
8282,1755743208427225,70941545
9308,1755743209452499,70941819
10335,1755743210479481,70941683
11384,1755743211528708,70942035
12420,1755743212565153,70941480
13463,1755743213607333,70941625
14487,1755743214631465,70941792
15513,1755743215657579,70941890
16538,1755743216682570,70941834
17563,1755743217707507,70941858
18588,1755743218732457,70941806
19612,1755743219757259,70941608
20637,1755743220782308,70941658
21666,1755743221810372,70941694
22701,1755743222845684,70941984
23750,1755743223894494,70941838
24787,1755743224931557,70941900
25828,1755743225972836,70942130
26884,1755743227028543,70941888
27923,1755743228067358,70941699
28954,1755743229099193,70942396
30004,1755743230148813,70941902
31028,1755743231172701,70941998
32065,1755743232209857,70942206
33113,1755743233257454,70941791
34155,1755743234299664,70941958
35188,1755743235332908,70942241
36215,1755743236359610,70941896
37245,1755743237389756,70942085
38280,1755743238424851,70942102
39321,1755743239466014,70942283
40364,1755743240508764,70941993
41404,1755743241548645,70941995
42435,1755743242579491,70941836
43461,1755743243605627,70941976
44488,1755743244633192,70942534
45515,1755743245659841,70942095
46548,1755743246692835,70942885
47573,1755743247717857,70942173
48613,1755743248757949,70942171
49649,1755743249794066,70942380
50675,1755743250819557,70941908
51701,1755743251846291,70942631
52730,1755743252874834,70942129
53762,1755743253907170,70942464
54796,1755743254940931,70942278
55822,1755743255966502,70942870
56855,1755743256999768,70942116
57909,1755743258054169,70942892
58965,1755743259109980,70942258
59997,1755743260142181,70942497
61033,1755743261178191,70942506
62072,1755743262217189,70942411
63121,1755743263265578,70952902
64140,1755743264285290,70942646
65181,1755743265326158,70942436
66223,1755743266367450,70942675
67260,1755743267404710,70942770
68319,1755743268464020,70942317
69361,1755743269506206,70942478
70391,1755743270536181,70942535
71425,1755743271570059,70942266
72463,1755743272608026,70942340
73510,1755743273655121,70942303
74548,1755743274692956,70942312
75584,1755743275728543,70943890
76652,1755743276796357,70942665
77691,1755743277836163,70942518
78734,1755743278878759,70943051
79765,1755743279909342,70942636
80791,1755743280936131,70942436
81822,1755743281967222,70942533
82867,1755743283012226,70942579
83906,1755743284051110,70942399
84941,1755743285086217,70942559
85969,1755743286114246,70942532
87006,1755743287150624,70942867
88063,1755743288208184,70942527
89104,1755743289248335,70942680
