Time_ms,Now_us,Latency_us
0,1755743941923986,70951186
1042,1755743942966197,70951363
2080,1755743944004684,70950642
3118,1755743945041802,70950926
4148,1755743946072460,70950666
5183,1755743947107002,70951068
6214,1755743948138740,70950848
7245,1755743949169497,70950702
8277,1755743950201341,70950549
9302,1755743951226714,70950864
10357,1755743952281732,70950945
11404,1755743953328588,70950805
12452,1755743954375868,70950991
13499,1755743955422824,70951006
14548,1755743956472637,70950841
15575,1755743957498835,70951028
16599,1755743958523763,70950913
17631,1755743959555110,70951230
18655,1755743960579719,70950885
19698,1755743961622718,70950887
20730,1755743962654659,70950838
21777,1755743963700833,70951050
22805,1755743964728847,70951061
23832,1755743965755862,70951030
24860,1755743966784225,70951402
25906,1755743967830073,70951233
26944,1755743968867910,70951064
27984,1755743969908599,70950761
29023,1755743970946834,70951056
30065,1755743971989071,70951216
31100,1755743973023835,70950986
32145,1755743974069605,70951657
33195,1755743975118812,70950891
34234,1755743976157980,70951140
35259,1755743977182987,70951189
36319,1755743978242803,70950952
37358,1755743979282106,70951204
38398,1755743980321953,70951122
39452,1755743981376035,70951183
40509,1755743982433101,70951250
41541,1755743983464858,70951792
42571,1755743984494805,70951013
43598,1755743985522462,70951579
44623,1755743986546844,70951053
45655,1755743987579183,70951295
46680,1755743988604211,70951425
47706,1755743989630139,70951331
48731,1755743990655080,70951239
49755,1755743991679252,70951440
50780,1755743992704436,70951606
51804,1755743993728081,70951242
52830,1755743994753886,70951097
53854,1755743995778289,70951399
54882,1755743996806467,70951529
55912,1755743997836233,70951436
56945,1755743998868917,70951127
57987,1755743999911123,70951337
59023,1755744000947442,70951555
60055,1755744001979526,70951712
61088,1755744003012273,70951439
62142,1755744004066139,70951326
63198,1755744005122101,70951264
64225,1755744006149263,70951425
65264,1755744007188146,70951318
66297,1755744008221572,70951500
67337,1755744009261238,70951455
68379,1755744010303158,70951333
69423,1755744011347106,70951328
70467,1755744012391342,70951522
71517,1755744013441455,70951667
72546,1755744014470756,70951678
73573,1755744015497188,70951380
74602,1755744016526718,70951871
75633,1755744017557725,70951823
76684,1755744018608613,70951730
77726,1755744019649813,70951977
78763,1755744020687701,70951861
79800,1755744021724461,70951632
80852,1755744022775882,70952024
81904,1755744023828241,70953415
82938,1755744024862674,70951892
83980,1755744025904707,70951867
85028,1755744026952415,70951570
86058,1755744027982123,70952281
87097,1755744029021450,70951658
88147,1755744030071484,70951666
89179,1755744031103683,70951856
