Time_ms,Now_us,Latency_us
0,1755745845566328,70975305
1046,1755745846611962,70975050
2080,1755745847645951,70974485
3116,1755745848682087,70975112
4153,1755745849719505,70974642
5180,1755745850745633,70974787
6208,1755745851773605,70974629
7234,1755745852799781,70975763
8259,1755745853825225,70974366
9303,1755745854869146,70975304
10342,1755745855908241,70975205
11388,1755745856954116,70974868
12431,1755745857996870,70974948
13455,1755745859020593,70974736
14499,1755745860064592,70974736
15522,1755745861088508,70974601
16551,1755745862117493,70974634
17581,1755745863146781,70974725
18605,1755745864170948,70975042
19642,1755745865207659,70974806
20695,1755745866261246,70975337
21727,1755745867292573,70974714
22760,1755745868326010,70975164
23809,1755745869375321,70975402
24834,1755745870400119,70975168
25871,1755745871436968,70975059
26905,1755745872470745,70974826
27954,1755745873519843,70974989
28982,1755745874547892,70974976
30014,1755745875579831,70974886
31040,1755745876605767,70974913
32073,1755745877638787,70974774
33107,1755745878672902,70975040
34136,1755745879701828,70974967
35182,1755745880748356,70975402
36220,1755745881786113,70975242
37254,1755745882819687,70975832
38293,1755745883858774,70974869
39325,1755745884890886,70974974
40359,1755745885924920,70975065
41389,1755745886954946,70976045
42416,1755745887981847,70974977
43440,1755745889006099,70975208
44474,1755745890040070,70975138
45520,1755745891086107,70975206
46548,1755745892113596,70975681
47575,1755745893141292,70975427
48612,1755745894178415,70975506
49639,1755745895205097,70975174
50668,1755745896233588,70975572
51694,1755745897259536,70975578
52718,1755745898284312,70975295
53749,1755745899314643,70975605
54775,1755745900341157,70975294
55817,1755745901382592,70975635
56859,1755745902425227,70975370
57889,1755745903454756,70975765
58925,1755745904491073,70975228
59956,1755745905522433,70975469
60992,1755745906557599,70975626
62038,1755745907604043,70975193
63080,1755745908646087,70975198
64119,1755745909685195,70976268
65158,1755745910723570,70975425
66204,1755745911770270,70975357
67254,1755745912820349,70975451
68317,1755745913883473,70975327
69352,1755745914917960,70975693
70419,1755745915984531,70975658
71470,1755745917036213,70975542
72498,1755745918064275,70975413
73531,1755745919096649,70976766
74564,1755745920129711,70975567
75604,1755745921170128,70975275
76661,1755745922226587,70975580
77703,1755745923269080,70975975
78742,1755745924308292,70975436
79774,1755745925339585,70975593
80805,1755745926370642,70975786
81834,1755745927400120,70976251
82863,1755745928428886,70975987
83890,1755745929456209,70976279
84921,1755745930486544,70975691
85951,1755745931516528,70975643
86978,1755745932543914,70975769
88003,1755745933568572,70975668
89030,1755745934595765,70975917
