Time_ms,Now_us,Latency_us
0,1755745520742673,70971262
1024,1755745521766794,70970512
2078,1755745522820961,70970568
3124,1755745523866825,70970509
4169,1755745524911300,70971063
5203,1755745525946022,70970710
6253,1755745526995912,70971563
7287,1755745528029209,70970927
8333,1755745529076093,70970793
9366,1755745530108681,70970445
10403,1755745531145972,70970724
11456,1755745532198521,70971180
12490,1755745533233043,70970772
13528,1755745534270853,70970600
14587,1755745535330016,70970777
15620,1755745536362842,70970547
16656,1755745537398905,70970634
17691,1755745538433905,70970627
18724,1755745539467048,70970643
19748,1755745540491055,70970774
20779,1755745541522131,70970827
21826,1755745542569130,70970815
22859,1755745543601459,70971087
23913,1755745544655264,70970970
24951,1755745545693896,70970634
25986,1755745546728267,70970942
27023,1755745547766019,70970765
28057,1755745548799928,70971595
29115,1755745549857233,70970973
30143,1755745550886074,70971802
31179,1755745551921924,70970649
32229,1755745552972149,70970858
33270,1755745554012193,70971893
34307,1755745555049956,70971446
35332,1755745556074530,70971211
36363,1755745557105678,70971405
37393,1755745558135463,70971214
38435,1755745559177681,70971341
39483,1755745560225703,70971451
40508,1755745561250498,70971040
41540,1755745562282303,70970982
42587,1755745563329561,70971210
43613,1755745564355266,70971024
44641,1755745565383743,70971444
45665,1755745566407210,70970926
46699,1755745567441828,70971518
47736,1755745568479120,70970851
48774,1755745569517145,70970902
49812,1755745570554366,70971112
50839,1755745571581249,70971008
51867,1755745572609441,70971119
52900,1755745573642481,70971157
53948,1755745574690354,70971110
54978,1755745575720755,70971432
56006,1755745576748460,70971161
57038,1755745577780232,70970986
58070,1755745578813101,70971295
59111,1755745579853983,70971731
60146,1755745580888635,70971333
61179,1755745581921660,70971385
62213,1755745582955766,70971497
63241,1755745583983449,70971192
64268,1755745585010593,70971344
65292,1755745586034728,70971424
66316,1755745587058505,70971251
67363,1755745588105655,70971409
68424,1755745589166798,70971505
69496,1755745590238641,70971347
70544,1755745591286485,70971241
71584,1755745592326202,70971605
72629,1755745593371437,70971992
73670,1755745594413153,70971783
74707,1755745595449885,70971506
75743,1755745596485399,70972045
76787,1755745597529714,70971412
77841,1755745598583592,70971296
78872,1755745599614845,70972543
79904,1755745600646885,70971587
80943,1755745601685821,70971547
81980,1755745602722711,70971384
83019,1755745603761469,70971941
84060,1755745604803003,70971660
85103,1755745605845901,70971643
86148,1755745606890322,70971979
87182,1755745607924176,70971846
88205,1755745608948098,70971781
89231,1755745609973310,70971932
