Time_ms,Now_us,Latency_us
0,1755743091911498,70941003
1025,1755743092935913,70940453
2074,1755743093985133,70940676
3131,1755743095041851,70940390
4169,1755743096080667,70940220
5210,1755743097121637,70940163
6242,1755743098153731,70940255
7272,1755743099183057,70940537
8305,1755743100215987,70940524
9341,1755743101251733,70941032
10381,1755743102291743,70940297
11412,1755743103322751,70940241
12437,1755743104347941,70940448
13473,1755743105383928,70940468
14497,1755743106407781,70940242
15538,1755743107449682,70940207
16584,1755743108494920,70940437
17623,1755743109533808,70940323
18661,1755743110571845,70940391
19691,1755743111602269,70941788
20731,1755743112642076,70940569
21762,1755743113673726,70940233
22796,1755743114707130,70940651
23831,1755743115742722,70940264
24865,1755743116775892,70940390
25904,1755743117814920,70940426
26938,1755743118848882,70940434
27977,1755743119888255,70940728
29011,1755743120921982,70940534
30038,1755743121949119,70940531
31077,1755743122988247,70940722
32123,1755743124034160,70940646
33154,1755743125064763,70941234
34177,1755743126088045,70940591
35208,1755743127119289,70940799
36244,1755743128155661,70940851
37284,1755743129194980,70940788
38347,1755743130257929,70940479
39383,1755743131294107,70940648
40437,1755743132348087,70940517
41464,1755743133375576,70941118
42515,1755743134425935,70941365
43582,1755743135493363,70940859
44613,1755743136524333,70940822
45637,1755743137548143,70940636
46663,1755743138574340,70940831
47691,1755743139601740,70941271
48723,1755743140634311,70940844
49758,1755743141669266,70940760
50792,1755743142703681,70941011
51834,1755743143745627,70941176
52883,1755743144794457,70940901
53932,1755743145843532,70940898
54960,1755743146871182,70940712
55986,1755743147897276,70940678
57014,1755743148925226,70940734
58039,1755743149950503,70940983
59073,1755743150984728,70941231
60118,1755743152029159,70940671
61160,1755743153071334,70941663
62217,1755743154128301,70940858
63277,1755743155188451,70940977
64351,1755743156261856,70941255
65396,1755743157306964,70941510
66436,1755743158347651,70941137
67502,1755743159413648,70941168
68551,1755743160462630,70941141
69601,1755743161511781,70941142
70633,1755743162543925,70941128
71685,1755743163596001,70941538
72714,1755743164625532,70941025
73745,1755743165656531,70941025
74784,1755743166695483,70940979
75829,1755743167740648,70941052
76858,1755743168769490,70940969
77916,1755743169827694,70941194
78976,1755743170886941,70941201
80015,1755743171926013,70941521
81039,1755743172950465,70941001
82076,1755743173987653,70941190
83123,1755743175034602,70941144
84158,1755743176069150,70941671
85189,1755743177100480,70941026
86222,1755743178132802,70941305
87251,1755743179161940,70941445
88312,1755743180222825,70941314
89341,1755743181252396,70941871
