Time_ms,Now_us,Latency_us
0,1755745737327254,70973965
1034,1755745738360992,70973610
2058,1755745739384838,70973473
3082,1755745740409476,70973166
4113,1755745741440611,70973273
5138,1755745742465666,70973337
6178,1755745743505053,70973568
7203,1755745744530182,70973825
8234,1755745745561095,70973800
9271,1755745746598505,70973167
10301,1755745747628680,70973359
11348,1755745748675621,70973257
12377,1755745749703735,70974453
13404,1755745750731611,70973268
14431,1755745751757761,70973390
15466,1755745752792740,70973457
16512,1755745753839459,70974116
17541,1755745754867757,70973423
18568,1755745755895074,70973736
19597,1755745756924601,70973279
20675,1755745758001905,70973554
21702,1755745759029536,70975247
22740,1755745760066814,70973504
23764,1755745761090937,70973596
24794,1755745762121548,70973258
25822,1755745763148949,70973595
26879,1755745764205968,70973650
27905,1755745765231875,70973534
28930,1755745766256815,70973492
29973,1755745767299820,70973536
31021,1755745768347840,70973555
32065,1755745769391887,70973538
33094,1755745770421341,70974017
34129,1755745771456472,70974110
35159,1755745772486612,70975309
36190,1755745773516736,70973874
37229,1755745774556604,70974237
38261,1755745775587845,70973558
39293,1755745776619798,70973507
40332,1755745777659001,70973676
41371,1755745778698047,70973740
42406,1755745779732831,70973521
43454,1755745780781089,70973804
44484,1755745781811205,70973912
45510,1755745782837002,70973712
46536,1755745783862907,70973619
47565,1755745784892062,70973765
48597,1755745785924365,70973850
49634,1755745786961316,70973815
50671,1755745787998497,70974201
51735,1755745789062148,70973797
52789,1755745790116288,70973890
53827,1755745791154272,70973919
54851,1755745792178231,70973940
55882,1755745793209594,70974222
56920,1755745794246973,70973676
57964,1755745795291298,70973967
58996,1755745796323445,70974155
60038,1755745797364723,70974378
61078,1755745798405339,70974030
62104,1755745799431659,70974319
63128,1755745800455200,70973891
64153,1755745801480540,70974234
65190,1755745802516715,70974381
66221,1755745803548520,70974171
67259,1755745804585987,70974590
68286,1755745805613589,70974249
69326,1755745806653212,70973863
70371,1755745807698349,70974040
71405,1755745808732603,70974260
72445,1755745809772290,70973961
73483,1755745810810203,70973900
74528,1755745811855535,70974195
75563,1755745812890515,70974201
76590,1755745813917544,70974178
77639,1755745814965729,70974386
78689,1755745816016401,70974063
79729,1755745817056502,70974195
80753,1755745818080661,70974350
81782,1755745819109507,70974226
82813,1755745820140581,70974288
83846,1755745821173549,70974195
84871,1755745822198613,70974301
85900,1755745823227585,70974251
86958,1755745824285656,70974240
88009,1755745825336500,70974208
89040,1755745826366762,70974446
