Time_ms,Now_us,Latency_us
0,1755744468229594,70957563
1024,1755744469254000,70957060
2056,1755744470286184,70957241
3090,1755744471319894,70956998
4130,1755744472360339,70957351
5180,1755744473409998,70959055
6222,1755744474451867,70956971
7258,1755744475487864,70956983
8288,1755744476517896,70956993
9315,1755744477545314,70957431
10349,1755744478579109,70957220
11390,1755744479619503,70957385
12433,1755744480662905,70957819
13492,1755744481722313,70957376
14527,1755744482757237,70957291
15560,1755744483790099,70957136
16596,1755744484826096,70957197
17649,1755744485878669,70958319
18683,1755744486913175,70957250
19717,1755744487946485,70957577
20745,1755744488975165,70957264
21775,1755744490004460,70957540
22824,1755744491054283,70957340
23884,1755744492114351,70957413
24910,1755744493140365,70957464
25941,1755744494170534,70957383
26968,1755744495197959,70957984
27999,1755744496229333,70957444
29048,1755744497277415,70957463
30087,1755744498317127,70958224
31121,1755744499351297,70957395
32148,1755744500377544,70957586
33178,1755744501407918,70958668
34225,1755744502454546,70964376
35262,1755744503492195,70958239
36288,1755744504517622,70957718
37316,1755744505545806,70957702
38343,1755744506572936,70958217
39368,1755744507598361,70957997
40411,1755744508640875,70957905
41444,1755744509674156,70957260
42482,1755744510711980,70958071
43558,1755744511788051,70958049
44585,1755744512815307,70957410
45611,1755744513841360,70957453
46658,1755744514887545,70957594
47689,1755744515919239,70958202
48716,1755744516945966,70958020
49749,1755744517978850,70958825
50803,1755744519033002,70958081
51836,1755744520065986,70958034
52873,1755744521102988,70958093
53904,1755744522133745,70957821
54969,1755744523198546,70958561
56011,1755744524240842,70957898
57041,1755744525270600,70957706
58090,1755744526320026,70958127
59120,1755744527349480,70957594
60155,1755744528384758,70957867
61195,1755744529424690,70957792
62229,1755744530458701,70958713
63256,1755744531486124,70958225
64284,1755744532514008,70958053
65322,1755744533552174,70958246
66373,1755744534602449,70958201
67413,1755744535642932,70958014
68451,1755744536680974,70958082
69479,1755744537709312,70958352
70509,1755744538738999,70958069
71533,1755744539763052,70958098
72559,1755744540788873,70958951
73593,1755744541822756,70958654
74623,1755744542852896,70957991
75650,1755744543879879,70958876
76710,1755744544940332,70958251
77770,1755744545999564,70958624
78824,1755744547053714,70957817
79866,1755744548095648,70958748
80902,1755744549132332,70958386
81928,1755744550158095,70958213
82971,1755744551201236,70960160
84025,1755744552255152,70958187
85074,1755744553303891,70957990
86113,1755744554343095,70958196
87158,1755744555387939,70958042
88208,1755744556438058,70958165
89237,1755744557467144,70958222
