Time_ms,Now_us,Latency_us
0,1755745629042200,70972766
1046,1755745630088225,70971720
2081,1755745631123300,70971847
3112,1755745632154304,70971873
4139,1755745633181273,70971861
5173,1755745634214509,70972103
6217,1755745635258435,70972026
7267,1755745636308633,70972092
8318,1755745637359432,70972023
9355,1755745638397267,70971708
10385,1755745639426889,70972180
11409,1755745640450543,70972112
12452,1755745641493563,70972157
13498,1755745642539706,70972249
14544,1755745643586365,70971911
15586,1755745644627508,70972057
16622,1755745645663446,70972035
17651,1755745646692984,70972467
18697,1755745647739388,70971975
19724,1755745648766358,70971945
20754,1755745649795508,70972095
21781,1755745650822412,70971978
22821,1755745651862410,70972003
23856,1755745652898082,70972528
24886,1755745653927584,70972123
25946,1755745654987818,70972408
26980,1755745656021574,70971976
28015,1755745657057189,70972773
29053,1755745658094910,70972447
30088,1755745659130128,70972573
31131,1755745660172848,70972378
32183,1755745661224627,70972205
33225,1755745662266602,70972198
34269,1755745663310730,70972285
35314,1755745664355935,70972275
36359,1755745665400886,70972417
37400,1755745666442153,70972697
38458,1755745667499665,70972248
39508,1755745668549545,70972146
40557,1755745669598650,70972246
41588,1755745670630236,70972636
42620,1755745671661878,70972477
43655,1755745672697085,70972653
44685,1755745673727020,70973608
45713,1755745674754815,70972342
46778,1755745675819833,70972431
47813,1755745676854520,70972119
48843,1755745677884556,70972138
49872,1755745678913775,70972335
50905,1755745679947235,70972799
51938,1755745680979841,70972439
52972,1755745682014043,70972613
54009,1755745683050977,70972568
55051,1755745684092955,70972502
56086,1755745685128118,70972655
57116,1755745686158262,70972719
58163,1755745687205012,70972557
59203,1755745688245161,70972762
60243,1755745689284890,70972491
61272,1755745690313981,70972435
62304,1755745691346191,70972750
63355,1755745692397301,70972791
64406,1755745693448186,70972779
65442,1755745694483882,70973471
66489,1755745695531139,70972704
67531,1755745696572622,70973175
68570,1755745697612080,70972600
69614,1755745698656098,70972568
70644,1755745699685582,70973113
71675,1755745700716535,70972964
72699,1755745701740961,70972560
73727,1755745702768463,70972998
74752,1755745703793944,70973534
75777,1755745704819170,70972716
76810,1755745705852251,70972772
77843,1755745706885041,70972618
78870,1755745707912300,70972895
79900,1755745708941412,70972902
80941,1755745709982456,70972991
81980,1755745711022264,70972806
83027,1755745712069349,70972949
84064,1755745713106301,70972886
85102,1755745714143669,70973204
86126,1755745715168311,70973862
87152,1755745716194344,70972934
88189,1755745717230843,70973374
89213,1755745718255363,70972906
