Time_ms,Now_us,Latency_us
0,1755744793030619,70961945
1034,1755744794064929,70961198
2071,1755744795101864,70961163
3114,1755744796145105,70961220
4148,1755744797179143,70961476
5174,1755744798204780,70961001
6203,1755744799234164,70961489
7232,1755744800263371,70961692
8262,1755744801292873,70961209
9288,1755744802319273,70961499
10317,1755744803347916,70961252
11341,1755744804372124,70961426
12367,1755744805398206,70961494
13393,1755744806424428,70961607
14421,1755744807452176,70961491
15448,1755744808478942,70961277
16478,1755744809509127,70961395
17509,1755744810539989,70961310
18547,1755744811577899,70961212
19589,1755744812619826,70962095
20623,1755744813654315,70961610
21654,1755744814685273,70961598
22679,1755744815709953,70961286
23709,1755744816740388,70961655
24742,1755744817773233,70961514
25769,1755744818800132,70961425
26815,1755744819846280,70961552
27864,1755744820895055,70962355
28901,1755744821932182,70961514
29928,1755744822959332,70961600
30956,1755744823987211,70961503
31999,1755744825030242,70961565
33051,1755744826081862,70962134
34078,1755744827109312,70961644
35128,1755744828159426,70961714
36166,1755744829197244,70961580
37207,1755744830238468,70962761
38253,1755744831284238,70961569
39304,1755744832334598,70961743
40343,1755744833373549,70961832
41384,1755744834415202,70961520
42413,1755744835444489,70961815
43453,1755744836484181,70962499
44480,1755744837510954,70962215
45517,1755744838548005,70962194
46561,1755744839591755,70962031
47611,1755744840641683,70961821
48641,1755744841671669,70961941
49673,1755744842703714,70962011
50705,1755744843736443,70961729
51734,1755744844764854,70962077
52763,1755744845793738,70962012
53790,1755744846820542,70961873
54817,1755744847847598,70961938
55859,1755744848889701,70961937
56901,1755744849932244,70962554
57950,1755744850980871,70962197
58978,1755744852008893,70962175
60004,1755744853034659,70961992
61028,1755744854059056,70962340
62067,1755744855097946,70962230
63122,1755744856152575,70961907
64188,1755744857219019,70962427
65224,1755744858255345,70962508
66271,1755744859302052,70962379
67330,1755744860360936,70962112
68369,1755744861399776,70962102
69412,1755744862442918,70962206
70441,1755744863472232,70962491
71470,1755744864500947,70962232
72538,1755744865568571,70962902
73579,1755744866609846,70962107
74616,1755744867646904,70962192
75641,1755744868671872,70962192
76709,1755744869740163,70962279
77753,1755744870784186,70963502
78799,1755744871829976,70962249
79829,1755744872860108,70962436
80859,1755744873890291,70962590
81907,1755744874938113,70962396
82946,1755744875976909,70962239
83986,1755744877017188,70962469
85019,1755744878050166,70962420
86058,1755744879089445,70962673
87099,1755744880129941,70962243
88141,1755744881172365,70962648
89177,1755744882208079,70962392
