Time_ms,Now_us,Latency_us
0,1755744143408048,70954172
1023,1755744144431715,70952841
2057,1755744145464948,70952956
3084,1755744146492587,70953632
4115,1755744147523212,70953261
5153,1755744148561328,70953439
6193,1755744149601324,70953407
7230,1755744150638522,70953227
8283,1755744151691737,70953294
9325,1755744152733764,70953886
10370,1755744153778442,70953443
11406,1755744154813998,70953063
12441,1755744155849388,70953410
13482,1755744156890492,70953573
14507,1755744157915358,70953246
15543,1755744158951500,70953566
16569,1755744159977163,70953295
17603,1755744161011437,70953517
18627,1755744162035357,70953469
19653,1755744163061323,70953442
20685,1755744164093104,70953224
21727,1755744165135616,70953474
22765,1755744166173754,70953800
23796,1755744167204547,70953530
24843,1755744168251534,70954461
25891,1755744169299249,70953375
26933,1755744170340938,70954001
27968,1755744171376527,70953533
28996,1755744172404681,70953563
30022,1755744173430164,70953279
31079,1755744174487612,70953728
32118,1755744175526465,70953579
33160,1755744176568266,70953383
34188,1755744177596292,70953406
35214,1755744178622312,70953430
36256,1755744179663956,70953913
37281,1755744180689745,70953796
38316,1755744181724194,70954222
39347,1755744182755444,70953577
40375,1755744183783638,70953654
41404,1755744184812730,70953787
42449,1755744185857500,70953608
43492,1755744186899888,70954009
44537,1755744187945535,70953594
45584,1755744188992079,70955196
46609,1755744190017422,70953534
47662,1755744191070361,70953490
48708,1755744192116023,70954128
49746,1755744193154567,70953651
50786,1755744194194523,70953588
51824,1755744195232772,70954322
52849,1755744196257831,70953945
53906,1755744197314538,70953648
54934,1755744198341888,70955815
55961,1755744199369113,70954119
56987,1755744200394995,70954125
58015,1755744201423277,70954361
59048,1755744202456557,70953686
60084,1755744203492317,70954434
61123,1755744204530938,70953978
62167,1755744205575269,70954360
63193,1755744206601256,70954296
64225,1755744207633046,70955089
65267,1755744208675366,70958488
66302,1755744209710700,70953816
67333,1755744210740976,70954064
68377,1755744211785320,70954320
69416,1755744212824050,70954120
70446,1755744213853899,70953964
71477,1755744214884974,70954099
72522,1755744215929996,70953899
73573,1755744216980975,70954074
74603,1755744218011789,70954850
75652,1755744219060323,70954402
76690,1755744220097995,70954103
77736,1755744221144540,70954389
78787,1755744222195395,70954525
79838,1755744223246152,70954230
80885,1755744224292936,70953973
81926,1755744225334351,70954474
82958,1755744226366094,70954939
83994,1755744227402454,70954491
85022,1755744228430332,70954451
86053,1755744229461217,70954287
87082,1755744230490249,70954334
88110,1755744231518148,70954204
89163,1755744232571567,70954577
