Time_ms,Now_us,Latency_us
0,1755743416606817,70944755
1029,1755743417636280,70944149
2056,1755743418663327,70944228
3088,1755743419695229,70944147
4119,1755743420726217,70944121
5156,1755743421763452,70944382
6182,1755743422789132,70944902
7226,1755743423833333,70944231
8261,1755743424868212,70944137
9295,1755743425902364,70944220
10336,1755743426942854,70944583
11368,1755743427974994,70944919
12397,1755743429004485,70944239
13435,1755743430041720,70944583
14489,1755743431096312,70944254
15518,1755743432125351,70944280
16548,1755743433154962,70944802
17572,1755743434178703,70944522
18611,1755743435217831,70944746
19638,1755743436245509,70944401
20673,1755743437280447,70944356
21708,1755743438314875,70944717
22742,1755743439348725,70944588
23782,1755743440388728,70944567
24809,1755743441415873,70944714
25842,1755743442448570,70944460
26869,1755743443476340,70946217
27894,1755743444500951,70944818
28935,1755743445541776,70945642
29965,1755743446572126,70945007
30989,1755743447596465,70944379
32026,1755743448632816,70944718
33060,1755743449667083,70944399
34110,1755743450716854,70944753
35146,1755743451753472,70944396
36185,1755743452791835,70944700
37225,1755743453832415,70944856
38261,1755743454867809,70945155
39292,1755743455898816,70944649
40325,1755743456931849,70944661
41349,1755743457956174,70944779
42376,1755743458982801,70944651
43403,1755743460009904,70944745
44432,1755743461038918,70944828
45465,1755743462071885,70944807
46505,1755743463111805,70944696
47543,1755743464149796,70945594
48577,1755743465183693,70945573
49602,1755743466209269,70945198
50641,1755743467248459,70945298
51677,1755743468283853,70944719
52722,1755743469328733,70945595
53763,1755743470369795,70944636
54807,1755743471413711,70944641
55847,1755743472454428,70945316
56888,1755743473494905,70944783
57929,1755743474535744,70944671
58959,1755743475565926,70945473
60004,1755743476611204,70945134
61049,1755743477655988,70944916
62079,1755743478685991,70944900
63143,1755743479749995,70944917
64207,1755743480814155,70945081
65256,1755743481863038,70944948
66312,1755743482919042,70944859
67353,1755743483960123,70945005
68397,1755743485004348,70945264
69423,1755743486030299,70945224
70464,1755743487071371,70945210
71498,1755743488105206,70945081
72529,1755743489136210,70945010
73569,1755743490176002,70944894
74601,1755743491207886,70945820
75642,1755743492249267,70945129
76697,1755743493304045,70944969
77741,1755743494348337,70945202
78780,1755743495386580,70945360
79814,1755743496421402,70945324
80843,1755743497450167,70945037
81871,1755743498478343,70945167
82907,1755743499514208,70945096
83931,1755743500538243,70945165
84977,1755743501583693,70945421
86006,1755743502613120,70945692
87038,1755743503645484,70945370
88074,1755743504681411,70945133
89135,1755743505741513,70945441
