Time_ms,Now_us,Latency_us
0,1755744251675740,70955075
1047,1755744252723075,70954328
2073,1755744253749099,70954412
3120,1755744254796217,70954529
4151,1755744255826966,70954299
5193,1755744256869083,70954418
6228,1755744257904140,70954455
7258,1755744258934212,70954489
8289,1755744259964818,70955128
9336,1755744261012081,70954381
10381,1755744262057245,70954575
11410,1755744263085584,70954862
12435,1755744264110537,70954816
13466,1755744265141510,70954793
14504,1755744266179491,70954809
15548,1755744267223291,70954544
16576,1755744268251291,70954608
17614,1755744269289471,70954754
18637,1755744270313226,70954491
19673,1755744271348438,70954693
20705,1755744272380689,70955476
21736,1755744273411455,70954756
22778,1755744274453285,70954616
23817,1755744275492432,70954659
24867,1755744276542636,70954917
25910,1755744277585576,70954862
26942,1755744278617850,70955129
27969,1755744279644621,70954954
29005,1755744280680455,70954790
30040,1755744281715310,70954647
31067,1755744282742822,70954910
32095,1755744283771158,70955486
33135,1755744284810703,70955029
34165,1755744285840488,70954819
35203,1755744286879174,70955016
36247,1755744287922327,70954984
37282,1755744288957874,70955581
38314,1755744289989717,70954994
39354,1755744291029580,70955691
40392,1755744292067868,70955108
41430,1755744293105762,70955098
42470,1755744294145575,70954881
43506,1755744295181869,70955099
44546,1755744296222007,70955299
45580,1755744297255944,70955116
46623,1755744298298828,70955138
47658,1755744299333639,70954915
48701,1755744300376629,70954945
49739,1755744301414836,70955152
50794,1755744302469262,70955475
51830,1755744303505343,70955641
52881,1755744304556695,70955968
53954,1755744305630235,70955565
54986,1755744306661540,70954865
56052,1755744307727268,70955459
57099,1755744308774800,70955111
58128,1755744309804064,70955365
59177,1755744310852806,70955104
60202,1755744311877883,70955062
61229,1755744312905212,70956539
62255,1755744313930710,70955047
63293,1755744314969205,70955473
64325,1755744316000905,70955210
65353,1755744317029246,70955558
66391,1755744318066963,70956265
67426,1755744319101977,70955222
68457,1755744320132538,70955319
69490,1755744321165981,70955258
70527,1755744322202998,70955249
71557,1755744323232913,70955204
72598,1755744324274002,70955102
73630,1755744325306123,70955461
74660,1755744326335327,70955651
75703,1755744327378361,70955670
76730,1755744328406135,70955439
77779,1755744329455179,70955505
78836,1755744330512046,70955385
79887,1755744331563130,70955428
80929,1755744332605101,70955443
81956,1755744333631276,70955565
82995,1755744334671204,70955491
84035,1755744335711096,70955422
85067,1755744336743144,70955425
86096,1755744337772066,70955359
87135,1755744338810666,70955706
88160,1755744339835401,70955702
89190,1755744340865975,70955302
