Time_ms,Now_us,Latency_us
0,1755744901291024,70963212
1026,1755744902317275,70962463
2056,1755744903347554,70962607
3092,1755744904383534,70962605
4120,1755744905411427,70962638
5154,1755744906445520,70962685
6211,1755744907501859,70963055
7241,1755744908532697,70962864
8282,1755744909573527,70963715
9311,1755744910602192,70963365
10349,1755744911640758,70962966
11395,1755744912686176,70963289
12434,1755744913725426,70962579
13458,1755744914749448,70962656
14488,1755744915779582,70962749
15562,1755744916853693,70962870
16601,1755744917892306,70964207
17648,1755744918939291,70963308
18697,1755744919988734,70962903
19731,1755744921022623,70962807
20767,1755744922057906,70963072
21794,1755744923084999,70963164
22818,1755744924109552,70962767
23844,1755744925135620,70962837
24873,1755744926164030,70963128
25905,1755744927196742,70962917
26934,1755744928225739,70962892
27968,1755744929259610,70962815
29007,1755744930298713,70962910
30040,1755744931331114,70963251
31064,1755744932354910,70963031
32088,1755744933378847,70962997
33112,1755744934402961,70963116
34135,1755744935426756,70962951
35166,1755744936457269,70963464
36190,1755744937480761,70962964
37226,1755744938516957,70963172
38256,1755744939547102,70963297
39283,1755744940573797,70962972
40309,1755744941599883,70963083
41335,1755744942625827,70963041
42364,1755744943655269,70964426
43387,1755744944678009,70963160
44415,1755744945706163,70963301
45445,1755744946736014,70963196
46495,1755744947786728,70965266
47527,1755744948817823,70963016
48572,1755744949863200,70963389
49612,1755744950903238,70963280
50642,1755744951933241,70963434
51668,1755744952959274,70963487
52716,1755744954007140,70963293
53755,1755744955046033,70963179
54786,1755744956077352,70963495
55814,1755744957105511,70963678
56842,1755744958133657,70963674
57875,1755744959166085,70964123
58925,1755744960216551,70963583
59961,1755744961252242,70963439
60993,1755744962284200,70963405
62019,1755744963310118,70963318
63050,1755744964341024,70963210
64087,1755744965378199,70963401
65118,1755744966409219,70963372
66162,1755744967453525,70963724
67193,1755744968484313,70963457
68221,1755744969512233,70963437
69246,1755744970537243,70963433
70272,1755744971563451,70963635
71300,1755744972591316,70963527
72325,1755744973615799,70963923
73350,1755744974641066,70964262
74395,1755744975686336,70963544
75440,1755744976731616,70963686
76485,1755744977776612,70963799
77537,1755744978828581,70964755
78585,1755744979876356,70963482
79628,1755744980919738,70963825
80658,1755744981949654,70963855
81682,1755744982973737,70963871
82706,1755744983997466,70963618
83730,1755744985021278,70963493
84759,1755744986050624,70963780
85788,1755744987079715,70963913
86815,1755744988105917,70964099
87849,1755744989140077,70964240
88896,1755744990187366,70963580
89939,1755744991230578,70963783
