Time_ms,Now_us,Latency_us
0,1755744359942261,70956283
1043,1755744360984963,70955924
2074,1755744362016256,70956231
3106,1755744363047987,70955990
4134,1755744364076537,70955585
5167,1755744365109136,70955811
6203,1755744366145087,70956134
7233,1755744367175758,70955811
8271,1755744368213331,70956096
9300,1755744369242114,70956115
10334,1755744370276133,70956135
11377,1755744371319003,70955939
12405,1755744372347014,70956070
13448,1755744373390443,70956332
14482,1755744374424036,70956061
15524,1755744375466053,70956091
16582,1755744376524166,70956204
17632,1755744377574105,70956101
18673,1755744378615096,70956091
19704,1755744379646751,70956742
20734,1755744380676048,70956061
21776,1755744381718767,70955820
22820,1755744382762170,70956128
23884,1755744383826333,70956323
24920,1755744384862093,70956134
25962,1755744385904311,70956341
26998,1755744386940510,70956392
28026,1755744387968469,70956441
29068,1755744389010448,70956920
30117,1755744390059625,70956606
31157,1755744391099138,70956176
32211,1755744392152845,70955898
33235,1755744393177333,70956345
34262,1755744394204114,70956113
35308,1755744395250138,70956179
36364,1755744396306666,70956598
37420,1755744397362259,70956280
38448,1755744398389965,70956634
39488,1755744399430430,70956415
40530,1755744400471864,70956856
41568,1755744401510508,70956507
42598,1755744402540224,70956276
43639,1755744403581227,70956280
44676,1755744404618278,70956285
45736,1755744405678203,70956223
46776,1755744406718712,70956733
47837,1755744407778826,70956801
48881,1755744408822947,70956987
49926,1755744409868200,70956248
50969,1755744410911211,70956255
52005,1755744411947287,70958263
53073,1755744413015156,70956207
54128,1755744414070590,70956604
55167,1755744415109788,70956576
56203,1755744416145363,70956404
57255,1755744417197122,70958909
58310,1755744418252112,70956823
59348,1755744419290564,70956608
60372,1755744420314206,70956207
61396,1755744421338477,70956483
62427,1755744422369635,70956680
63497,1755744423439549,70956593
64533,1755744424475568,70956580
65562,1755744425504581,70956482
66597,1755744426539278,70957931
67623,1755744427565671,70956702
68652,1755744428594475,70956519
69682,1755744429623941,70956822
70708,1755744430650624,70956620
71780,1755744431722635,70956644
72818,1755744432760637,70956655
73851,1755744433792892,70956913
74887,1755744434829665,70956658
75919,1755744435861706,70957718
76948,1755744436890772,70956782
77975,1755744437917236,70958225
79003,1755744438945006,70957004
80044,1755744439986023,70957823
81080,1755744441022507,70956559
82116,1755744442058123,70957168
83153,1755744443095081,70958085
84188,1755744444130817,70956865
85220,1755744445161967,70956964
86249,1755744446190960,70957011
87294,1755744447235875,70956915
88353,1755744448295003,70957044
89403,1755744449345186,70956842
