Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.47382,0.01242
0,5,1,1.77683,0.04656
0,6,1,0.00000,0.00000
0,8,1,1.18455,0.03104
0,10,1,1.42146,0.03725
0,15,1,1.18455,0.03104
0,18,1,1.06610,0.02794
0,20,1,0.47382,0.01242
0,9,1,1.06610,0.02794
0,12,1,1.53992,0.04035
103,1,1,1.03856,0.02722
103,5,1,1.96173,0.05141
103,6,1,0.00000,0.00000
103,8,1,0.69238,0.01814
103,10,1,0.57698,0.01512
103,15,1,1.50015,0.03931
103,18,1,0.23079,0.00605
103,20,1,1.15396,0.03024
103,9,1,0.69238,0.01814
103,12,1,1.15396,0.03024
210,1,1,1.01387,0.02657
210,5,1,0.00000,0.00000
210,6,1,2.59099,0.06790
210,8,1,1.01387,0.02657
210,10,1,0.56326,0.01476
210,15,1,0.56326,0.01476
210,18,1,1.57712,0.04133
210,20,1,1.01387,0.02657
210,9,1,2.02773,0.05314
210,12,1,0.78856,0.02066
311,1,1,0.70900,0.01858
311,5,1,2.59967,0.06813
311,6,1,1.18167,0.03097
311,8,1,1.18167,0.03097
311,10,1,1.65433,0.04335
311,15,1,0.82717,0.02168
311,18,1,1.18167,0.03097
311,20,1,1.41800,0.03716
311,9,1,0.82717,0.02168
311,12,1,1.18167,0.03097
420,1,1,1.10481,0.02895
420,5,1,0.55241,0.01448
420,6,1,0.11048,0.00290
420,8,1,1.43625,0.03764
420,10,1,0.99433,0.02606
420,15,1,1.21529,0.03185
420,18,1,1.43625,0.03764
420,20,1,1.54674,0.04053
420,9,1,0.11048,0.00290
420,12,1,0.77337,0.02027
520,1,1,2.03492,0.05333
520,5,1,0.83791,0.02196
520,6,1,1.79552,0.04705
520,8,1,0.59851,0.01568
520,10,1,1.67582,0.04392
520,15,1,1.43641,0.03764
520,18,1,0.35910,0.00941
520,20,1,0.47880,0.01255
520,9,1,1.79552,0.04705
520,12,1,0.83791,0.02196
629,1,1,0.76914,0.02016
629,5,1,1.09877,0.02879
629,6,1,1.42841,0.03743
629,8,1,1.09877,0.02879
629,10,1,0.54939,0.01440
629,15,1,1.42841,0.03743
629,18,1,1.09877,0.02879
629,20,1,1.20865,0.03167
629,9,1,1.42841,0.03743
