Time_ms,UE_ID,RB_ID,Throughput_Mbps,SE_bit_per_s_Hz
0,1,1,0.35773,0.00937
0,5,1,0.95395,0.02500
0,6,1,0.47698,0.01250
0,8,1,1.31168,0.03437
0,10,1,0.83471,0.02187
0,15,1,1.66941,0.04375
0,18,1,0.83471,0.02187
0,20,1,0.00000,0.00000
0,9,1,1.55017,0.04062
0,12,1,0.95395,0.02500
109,1,1,1.09769,0.02877
109,5,1,1.53676,0.04027
109,6,1,0.10977,0.00288
109,8,1,0.76838,0.02014
109,10,1,1.09769,0.02877
109,15,1,0.54884,0.01438
109,18,1,1.09769,0.02877
109,20,1,1.64653,0.04315
109,9,1,0.87815,0.02301
109,12,1,0.76838,0.02014
209,1,1,2.26997,0.05949
209,5,1,0.59736,0.01565
209,6,1,2.74786,0.07201
209,8,1,0.83630,0.02192
209,10,1,0.71683,0.01878
209,15,1,1.67261,0.04383
209,18,1,0.47789,0.01252
209,20,1,1.67261,0.04383
209,9,1,1.07525,0.02818
209,12,1,1.07525,0.02818
310,1,1,1.65793,0.04345
310,5,1,0.82897,0.02172
310,6,1,0.00000,0.00000
310,8,1,1.65793,0.04345
310,10,1,1.30266,0.03414
310,15,1,0.47369,0.01241
310,18,1,0.59212,0.01552
310,20,1,0.59212,0.01552
310,9,1,0.47369,0.01241
310,12,1,0.82897,0.02172
420,1,1,0.54801,0.01436
420,5,1,1.42481,0.03734
420,6,1,0.00000,0.00000
420,8,1,0.76721,0.02011
420,10,1,1.31521,0.03447
420,15,1,1.75362,0.04595
420,18,1,1.97282,0.05170
420,20,1,0.00000,0.00000
420,9,1,1.42481,0.03734
420,12,1,0.98641,0.02585
531,1,1,1.08077,0.02832
531,5,1,1.08077,0.02832
531,6,1,2.48577,0.06514
531,8,1,1.08077,0.02832
531,10,1,0.10808,0.00283
531,15,1,0.86462,0.02266
531,18,1,1.62115,0.04248
531,20,1,0.86462,0.02266
531,9,1,0.10808,0.00283
531,12,1,0.86462,0.02266
642,1,1,1.39992,0.03669
642,5,1,0.53843,0.01411
642,6,1,1.18455,0.03104
642,8,1,0.75381,0.01975
642,10,1,2.47679,0.06491
642,15,1,0.53843,0.01411
642,18,1,0.00000,0.00000
642,20,1,3.44597,0.09030
642,9,1,0.43075,0.01129
642,12,1,1.72298,0.04515
752,1,1,0.54564,0.01430
752,5,1,2.07341,0.05433
752,6,1,1.41865,0.03718
752,8,1,0.98214,0.02574
752,10,1,0.32738,0.00858
752,15,1,1.09127,0.02860
752,18,1,0.00000,0.00000
752,20,1,0.00000,0.00000
752,9,1,1.52778,0.04004
752,12,1,0.65476,0.01716
860,1,1,1.54571,0.04051
860,5,1,0.11041,0.00289
860,6,1,0.99367,0.02604
860,8,1,1.54571,0.04051
860,10,1,0.00000,0.00000
860,15,1,1.10408,0.02893
860,18,1,1.65612,0.04340
860,20,1,0.00000,0.00000
860,9,1,2.87060,0.07523
860,12,1,1.10408,0.02893
969,1,1,1.10341,0.02892
969,5,1,1.54477,0.04048
