Time_ms,UE_ID,RB_ID,Throughput_Mbps
0,1,1,0.95696
0,3,1,1.31582
0,8,1,1.07658
0,5,1,1.07658
0,11,1,0.71772
111,1,1,1.19461
111,3,1,0.76021
111,8,1,0.97741
111,5,1,0.86881
111,11,1,1.08601
220,1,1,1.09301
220,3,1,1.31161
220,8,1,1.31161
220,5,1,1.31161
220,11,1,1.31161
330,1,1,0.97943
330,3,1,0.97943
330,8,1,1.30591
330,5,1,0.76178
330,11,1,0.76178
440,1,1,0.98298
440,3,1,1.20141
440,8,1,0.87376
440,5,1,1.52907
440,11,1,0.87376
540,1,1,1.07530
540,3,1,0.83635
540,8,1,0.35843
540,5,1,0.83635
540,11,1,0.95582
650,1,1,0.98128
650,3,1,0.65418
650,8,1,2.07158
650,5,1,1.09031
650,11,1,0.87225
760,1,1,1.20139
760,3,1,1.31061
760,8,1,0.65531
760,5,1,0.98296
760,11,1,0.32765
860,1,1,0.95792
860,3,1,1.31715
860,8,1,1.19741
860,5,1,1.19741
860,11,1,0.95792
960,1,1,1.19759
960,3,1,0.95807
960,8,1,1.31734
960,5,1,0.83831
960,11,1,0.95807
1060,1,1,1.07813
1060,3,1,1.43750
1060,8,1,0.83854
1060,5,1,1.31771
1060,11,1,0.95834
1170,1,1,0.98236
1170,3,1,0.87321
1170,8,1,1.09151
1170,5,1,1.09151
1170,11,1,0.87321
1280,1,1,1.09161
1280,3,1,1.20077
1280,8,1,1.30993
1280,5,1,0.98245
1280,11,1,0.98245
1380,1,1,1.07371
1380,3,1,1.07371
1380,8,1,0.47720
1380,5,1,1.43161
1380,11,1,1.07371
1490,1,1,0.97915
1490,3,1,0.76156
1490,8,1,1.30553
1490,5,1,0.76156
1490,11,1,0.97915
1600,1,1,0.98264
1600,3,1,1.20101
1600,8,1,1.20101
1600,5,1,1.09183
1600,11,1,1.41937
1710,1,1,1.19961
1710,3,1,0.76339
1710,8,1,0.43622
1710,5,1,1.09056
1710,11,1,1.52678
1820,1,1,1.30517
1820,3,1,1.30517
1820,8,1,1.74023
1820,5,1,0.97888
1820,11,1,0.87012
1920,1,1,0.83874
1920,3,1,1.31802
1920,8,1,0.95856
1920,5,1,1.43784
1920,11,1,0.59910
2030,1,1,1.08833
2030,3,1,1.08833
2030,8,1,0.76183
2030,5,1,0.54416
2030,11,1,1.41482
2130,1,1,1.31621
2130,3,1,1.07690
2130,8,1,1.19656
2130,5,1,1.31621
2130,11,1,0.59828
2230,1,1,0.83886
2230,3,1,0.83886
2230,8,1,1.43805
2230,5,1,0.83886
2230,11,1,1.07854
2340,1,1,0.98196
2340,3,1,1.20017
2340,8,1,0.65464
2340,5,1,1.41838
2340,11,1,1.20017
2441,1,1,1.19638
2441,3,1,0.71783
2441,8,1,1.43565
2441,5,1,0.83746
2441,11,1,1.79457
2541,1,1,0.95577
2541,3,1,1.07524
2541,8,1,1.31418
2541,5,1,1.19471
2541,11,1,1.19471
2650,1,1,1.20741
2650,3,1,0.98788
2650,8,1,1.09765
2650,5,1,0.87812
2650,11,1,1.09765
2751,1,1,0.71411
2751,3,1,1.07116
2751,8,1,0.71411
2751,5,1,1.54723
2751,11,1,1.54723
2861,1,1,1.30938
2861,3,1,1.30938
2861,8,1,1.09115
2861,5,1,0.32735
2861,11,1,1.96407
2970,1,1,1.20411
2970,3,1,0.87572
2970,8,1,1.09465
2970,5,1,1.75144
2970,11,1,1.09465
3070,1,1,0.83492
3070,3,1,1.07347
3070,8,1,0.95420
3070,5,1,1.31202
3070,11,1,1.31202
3180,1,1,1.30773
3180,3,1,1.41670
3180,8,1,0.98079
3180,5,1,0.98079
3180,11,1,1.19875
3290,1,1,0.65427
3290,3,1,0.98141
3290,8,1,1.30855
3290,5,1,1.09046
3290,11,1,1.30855
3400,1,1,0.98292
3400,3,1,0.98292
3400,8,1,0.98292
3400,5,1,0.43685
3400,11,1,0.87371
3501,1,1,1.54657
3501,3,1,1.07070
3501,8,1,1.30863
3501,5,1,1.66553
3501,11,1,1.07070
3610,1,1,0.98482
3610,3,1,0.98482
3610,8,1,0.32827
3610,5,1,0.54712
3610,11,1,1.86022
3710,1,1,0.95820
3710,3,1,1.19775
3710,8,1,1.67685
3710,5,1,1.43730
3710,11,1,1.31753
3820,1,1,1.09085
3820,3,1,1.09085
3820,8,1,0.54543
3820,5,1,0.87268
3820,11,1,1.30902
3920,1,1,1.19643
3920,3,1,0.83750
3920,8,1,1.43571
3920,5,1,0.95714
3920,11,1,0.59821
4030,1,1,1.09142
4030,3,1,1.52799
4030,8,1,0.98228
4030,5,1,1.30970
4030,11,1,1.96455
4130,1,1,0.95650
4130,3,1,0.71738
4130,8,1,1.19563
4130,5,1,1.31519
4130,11,1,1.43475
4240,1,1,0.65433
4240,3,1,0.87244
4240,8,1,1.41771
4240,5,1,1.09055
4240,11,1,2.07204
4342,1,1,1.65737
4342,3,1,1.30222
4342,8,1,0.82869
4342,5,1,0.23677
4342,11,1,1.53899
4450,1,1,1.10135
4450,3,1,1.10135
4450,8,1,1.10135
4450,5,1,1.54189
4450,11,1,2.09256
4561,1,1,0.54382
4561,3,1,1.08765
4561,8,1,1.19641
4561,5,1,0.54382
4561,11,1,2.06653
4671,1,1,1.30719
4671,3,1,0.65360
4671,8,1,0.98039
4671,5,1,0.00000
4671,11,1,0.32680
4780,1,1,0.87302
4780,3,1,1.20041
4780,8,1,0.98215
4780,5,1,2.94646
4780,11,1,0.98215
4880,1,1,1.07814
4880,3,1,1.19793
4880,8,1,0.83855
4880,5,1,0.59897
4880,11,1,1.79690
4991,1,1,1.41482
4991,3,1,1.08833
4991,8,1,1.08833
4991,5,1,1.30599
4991,11,1,0.54416
5091,1,1,0.59785
5091,3,1,1.31528
5091,8,1,1.55442
5091,5,1,1.31528
5091,11,1,1.31528
5201,1,1,1.19747
5201,3,1,0.43545
5201,8,1,0.97975
5201,5,1,0.10886
5201,11,1,1.08861
5311,1,1,1.31023
5311,3,1,1.63778
5311,8,1,0.76430
5311,5,1,1.85616
5311,11,1,1.09186
5421,1,1,0.65242
5421,3,1,1.08737
5421,8,1,1.41358
5421,5,1,0.00000
5421,11,1,0.97863
5521,1,1,1.79588
5521,3,1,1.07753
5521,8,1,1.19725
5521,5,1,1.07753
5521,11,1,0.59863
5631,1,1,0.87252
5631,3,1,1.30877
5631,8,1,0.43626
5631,5,1,1.85410
5631,11,1,1.41784
5731,1,1,0.95797
5731,3,1,0.00000
5731,8,1,0.00000
5731,5,1,0.00000
5731,11,1,1.19747
5840,1,1,0.98418
5840,3,1,1.42159
5840,8,1,2.40577
5840,5,1,2.07771
5840,11,1,0.54677
5941,1,1,1.43660
5941,3,1,1.55632
5941,8,1,0.95773
5941,5,1,1.79575
5941,11,1,0.71830
6041,1,1,0.71854
6041,3,1,0.35927
6041,8,1,0.83829
6041,5,1,0.00000
6041,11,1,1.19756
6150,1,1,1.09297
6150,3,1,1.20227
6150,8,1,1.09297
6150,5,1,1.96735
6150,11,1,1.42086
6250,1,1,1.31798
6250,3,1,1.43779
6250,8,1,1.07834
6250,5,1,0.00000
6250,11,1,1.19816
