Time_ms,Now_us,Latency_us
0,1755827098379704,72006368
1024,1755827099404142,72005754
2050,1755827100430179,72005856
3076,1755827101455989,72005669
4101,1755827102480656,72006267
5126,1755827103506127,72005749
6152,1755827104532067,72005746
7177,1755827105556626,72006082
8202,1755827106581583,72006186
9233,1755827107612312,72005926
10263,1755827108642453,72006077
11293,1755827109672606,72006282
12321,1755827110700234,72005901
13346,1755827111726147,72005826
14372,1755827112752113,72005784
15397,1755827113776246,72005936
16425,1755827114804244,72005888
17453,1755827115832347,72005950
18481,1755827116860309,72005982
19505,1755827117884270,72005911
20531,1755827118910333,72005950
21558,1755827119937316,72005947
22582,1755827120961550,72006163
23607,1755827121986221,72005896
24631,1755827123010735,72006363
25657,1755827124036309,72005980
26682,1755827125061513,72006193
27707,1755827126086538,72006215
28731,1755827127110493,72006157
29755,1755827128134599,72006266
30781,1755827129160653,72006243
31809,1755827130188473,72006148
32834,1755827131213637,72006269
33861,1755827132240405,72006078
34885,1755827133265167,72006796
35909,1755827134288347,72006023
36935,1755827135314669,72006336
37961,1755827136340491,72006107
38985,1755827137364784,72006402
40009,1755827138388777,72006414
41034,1755827139413511,72006184
42058,1755827140437775,72006386
43084,1755827141463647,72006251
44112,1755827142491589,72006198
45137,1755827143517073,72006713
46162,1755827144541724,72006331
47187,1755827145566856,72006487
48214,1755827146593607,72006282
49240,1755827147619727,72006396
50264,1755827148643715,72006388
51290,1755827149669594,72006277
52315,1755827150694781,72006464
53339,1755827151718770,72006425
54363,1755827152742744,72006419
55388,1755827153767794,72006457
56418,1755827154798021,72006657
57444,1755827155823947,72006627
58468,1755827156848045,72006488
59494,1755827157874134,72006810
60520,1755827158900020,72006650
61544,1755827159923900,72006510
62568,1755827160947946,72006576
63594,1755827161973751,72006429
64619,1755827162998906,72006587
65643,1755827164023133,72006801
66667,1755827165046979,72006653
67692,1755827166072016,72006630
68717,1755827167096817,72006487
69741,1755827168121101,72006728
70765,1755827169145132,72006789
71790,1755827170169892,72006564
72816,1755827171195895,72006548
73840,1755827172220121,72006791
74865,1755827173244994,72006618
75898,1755827174278097,72006721
76927,1755827175307130,72006728
77954,1755827176334032,72006693
78980,1755827177360016,72006697
80004,1755827178384176,72006784
81029,1755827179409126,72006800
82060,1755827180440137,72006748
83095,1755827181474220,72006757
84118,1755827182498075,72006745
85142,1755827183522125,72006800
86168,1755827184548073,72006750
87197,1755827185576480,72007109
88222,1755827186601531,72007143
89248,1755827187627325,72006953
