Time_ms,Now_us,Latency_us
0,1755829200527072,72034021
1023,1755829201549980,72032871
2047,1755829202574103,72033040
3071,1755829203597954,72032893
4098,1755829204624993,72032923
5123,1755829205649910,72032848
6148,1755829206675115,72032953
7172,1755829207698849,72032760
8196,1755829208723211,72033111
9222,1755829209749090,72033028
10246,1755829210773174,72033070
11270,1755829211797288,72033186
12295,1755829212822107,72033090
13320,1755829213846678,72033475
14343,1755829214870098,72033038
15367,1755829215894133,72032982
16391,1755829216918323,72033184
17415,1755829217942245,72033108
18439,1755829218966225,72033171
19464,1755829219991481,72033150
20489,1755829221016199,72033146
21514,1755829222040921,72033841
22539,1755829223066157,72033101
23565,1755829224092453,72033301
24590,1755829225117261,72033112
25614,1755829226141198,72033129
26638,1755829227165394,72033338
27662,1755829228189235,72033165
28687,1755829229214236,72033161
29713,1755829230240329,72033236
30740,1755829231267253,72033190
31765,1755829232292302,72033231
32789,1755829233316439,72033375
33815,1755829234342470,72033397
34841,1755829235367679,72033587
35868,1755829236394585,72033530
36893,1755829237419693,72033633
37916,1755829238443349,72033256
38941,1755829239468457,72033347
39967,1755829240494049,72033967
40991,1755829241517796,72033664
42015,1755829242541512,72033307
43039,1755829243565575,72033482
44062,1755829244589443,72033388
45087,1755829245613645,72033527
46112,1755829246638519,72033455
47135,1755829247662485,72033436
48160,1755829248686619,72033547
49186,1755829249712719,72033601
50213,1755829250739695,72033572
51238,1755829251764784,72033627
52262,1755829252788730,72033632
53286,1755829253812653,72033598
54312,1755829254838855,72033790
55337,1755829255863816,72033723
56362,1755829256888660,72033543
57387,1755829257913831,72033773
58411,1755829258937938,72033852
59436,1755829259962917,72033868
60460,1755829260986883,72033823
61485,1755829262011821,72033746
62510,1755829263036885,72033788
63535,1755829264061808,72033704
64562,1755829265088847,72033796
65586,1755829266112747,72033682
66610,1755829267136892,72033766
67634,1755829268160769,72033669
68658,1755829269184877,72033808
69683,1755829270209809,72033693
70708,1755829271234830,72033746
71732,1755829272259016,72033879
72756,1755829273282668,72033615
73780,1755829274306944,72033850
74804,1755829275330949,72033787
75828,1755829276354840,72033776
76855,1755829277381920,72033836
77879,1755829278405902,72033844
78903,1755829279430265,72034125
79928,1755829280454921,72033787
80953,1755829281479884,72033762
81978,1755829282504927,72033876
83002,1755829283529049,72033927
84026,1755829284553013,72033955
85051,1755829285578122,72034047
86075,1755829286602162,72034027
87102,1755829287629141,72034004
88126,1755829288653169,72034094
89152,1755829289679012,72033950
