Time_ms,Now_us,Latency_us
0,1755827392688203,72009646
1029,1755827393717348,72009756
2054,1755827394742209,72009649
3078,1755827395766313,72009665
4108,1755827396796298,72009689
5133,1755827397821216,72009651
6157,1755827398845130,72009574
7185,1755827399873127,72009576
8209,1755827400897267,72009632
9238,1755827401926633,72010043
10264,1755827402952171,72009521
11290,1755827403978146,72009592
12316,1755827405004270,72009683
13340,1755827406028263,72009709
14365,1755827407053481,72009930
15390,1755827408078474,72009857
16414,1755827409102137,72009592
17439,1755827410127190,72009611
18463,1755827411151186,72009632
19487,1755827412175328,72009774
20512,1755827413199764,72010168
21536,1755827414224447,72009799
22561,1755827415249261,72009706
23585,1755827416273300,72009724
24612,1755827417300603,72009975
25636,1755827418324448,72009869
26660,1755827419348308,72009747
27684,1755827420372467,72009871
28711,1755827421399524,72009917
29736,1755827422424464,72009906
30761,1755827423449539,72009928
31786,1755827424474526,72009967
32811,1755827425499629,72010054
33837,1755827426524773,72010225
34861,1755827427549564,72009941
35886,1755827428574650,72010101
36910,1755827429598574,72010007
37935,1755827430622741,72010186
38959,1755827431646725,72010133
39984,1755827432671759,72010137
41011,1755827433698739,72010163
42035,1755827434723707,72010084
43060,1755827435747952,72010389
44083,1755827436771537,72009980
45110,1755827437797732,72010058
46134,1755827438821740,72010155
47160,1755827439848691,72010146
48189,1755827440877598,72010017
49213,1755827441901700,72010137
50239,1755827442927606,72010052
51264,1755827443951835,72010276
52289,1755827444976873,72010316
53313,1755827446000882,72010280
54338,1755827447026682,72010129
55364,1755827448051786,72010221
56389,1755827449076795,72010235
57416,1755827450103890,72011291
58439,1755827451126804,72010190
59463,1755827452150899,72010335
60488,1755827453176088,72010522
61512,1755827454200015,72010462
62537,1755827455224991,72010398
63561,1755827456248940,72010330
64585,1755827457273125,72010506
65610,1755827458297818,72010270
66639,1755827459326860,72010297
67664,1755827460352098,72010515
68689,1755827461377157,72010560
69717,1755827462405111,72010501
70741,1755827463429277,72010653
71765,1755827464452949,72010386
72789,1755827465477059,72010470
73815,1755827466503343,72010664
74841,1755827467529063,72010479
75867,1755827468555151,72010580
76892,1755827469580419,72010853
77916,1755827470604050,72010496
78942,1755827471630259,72010703
79969,1755827472657158,72010608
80994,1755827473682385,72010759
82020,1755827474708080,72010485
83044,1755827475732063,72010499
84069,1755827476757190,72010627
85094,1755827477782438,72010876
86121,1755827478809052,72010492
87146,1755827479834213,72010616
88171,1755827480859340,72010785
89195,1755827481883293,72010740
