Time_ms,Now_us,Latency_us
0,1755826341301458,71996587
1023,1755826342324494,71996216
2048,1755826343349451,71996114
3073,1755826344374165,71995816
4098,1755826345399198,71995916
5124,1755826346425385,71996081
6150,1755826347451775,71996451
7176,1755826348477995,71996170
8200,1755826349501727,71996387
9224,1755826350525691,71996381
10248,1755826351549307,71996030
11273,1755826352574537,71996257
12297,1755826353598582,71996244
13324,1755826354626058,71996703
14349,1755826355650333,71996057
15373,1755826356674964,71996558
16397,1755826357698507,71996159
17424,1755826358725490,71996209
18448,1755826359749682,71996365
19472,1755826360773564,71996210
20499,1755826361800359,71996069
21525,1755826362826695,71996407
22549,1755826363850724,71996442
23573,1755826364874783,71996496
24600,1755826365901565,71996238
25627,1755826366928506,71996224
26652,1755826367953832,71996519
27676,1755826368977789,71996449
28703,1755826370004578,71996287
29727,1755826371028788,71996460
30751,1755826372052767,71996485
31778,1755826373079661,71996344
32802,1755826374103891,71996580
33826,1755826375127735,71996455
34852,1755826376154054,71996770
35879,1755826377180731,71996450
36904,1755826378205750,71996439
37929,1755826379230716,71996417
38954,1755826380255748,71996463
39980,1755826381281108,71996817
41003,1755826382304844,71996566
42027,1755826383329003,71996682
43052,1755826384353172,71996851
44081,1755826385382984,71996639
45109,1755826386410489,71996794
46138,1755826387439280,71997000
47164,1755826388465951,71996618
48188,1755826389489756,71996475
49214,1755826390515107,71996761
50238,1755826391539817,71996533
51263,1755826392564916,71996591
52287,1755826393589046,71996693
53313,1755826394614128,71996816
54337,1755826395638100,71996729
55362,1755826396663271,71996968
56386,1755826397687110,71996817
57410,1755826398712056,71996775
58434,1755826399735891,71996617
59459,1755826400760133,71996854
60483,1755826401784437,71997091
61507,1755826402808116,71996759
62532,1755826403833998,71996719
63557,1755826404858401,71997035
64585,1755826405886189,71996910
65609,1755826406910522,71997170
66635,1755826407936316,71996952
67661,1755826408962343,71997062
68688,1755826409989252,71996964
69713,1755826411015080,71996799
70740,1755826412041352,71997061
71764,1755826413066032,71996754
72788,1755826414090039,71996756
73813,1755826415114292,71997000
74837,1755826416138370,71997092
75862,1755826417163119,71996829
76886,1755826418187093,71996809
77915,1755826419216209,71996928
78949,1755826420250317,71997038
79975,1755826421276110,71997822
80998,1755826422299543,71997200
82022,1755826423323213,71996920
83049,1755826424350455,71997139
84073,1755826425374677,71997358
85098,1755826426399677,71997356
86123,1755826427424435,71997166
87148,1755826428449563,71997217
88172,1755826429473545,71997243
89199,1755826430500320,71996988
