Time_ms,Now_us,Latency_us
0,1755828768086296,72027655
1025,1755828769111006,72027404
2051,1755828770137173,72027544
3075,1755828771160928,72027355
4099,1755828772185122,72027520
5123,1755828773208855,72027273
6147,1755828774233092,72027517
7172,1755828775258132,72027530
8196,1755828776281967,72027427
9224,1755828777309857,72027283
10249,1755828778334896,72027355
11273,1755828779358936,72027386
12299,1755828780385255,72027693
13324,1755828781410033,72027486
14349,1755828782434885,72027350
15374,1755828783459969,72027424
16398,1755828784484268,72027684
17422,1755828785508088,72027484
18452,1755828786538464,72027826
19478,1755828787563998,72027457
20502,1755828788588178,72027497
21526,1755828789612099,72027529
22550,1755828790636315,72027678
23574,1755828791660137,72027576
24598,1755828792684332,72027739
25622,1755828793708128,72027574
26646,1755828794732285,72027718
27670,1755828795756211,72027678
28700,1755828796786154,72027614
29724,1755828797810366,72027730
30751,1755828798837540,72027895
31779,1755828799865285,72027754
32805,1755828800891403,72027856
33832,1755828801918182,72027626
34858,1755828802944609,72027989
35888,1755828803974388,72027854
36913,1755828804999194,72027666
37940,1755828806026615,72028003
38967,1755828807053509,72027912
39991,1755828808077521,72027940
41018,1755828809104176,72027637
42042,1755828810128326,72027777
43068,1755828811154300,72027772
44094,1755828812180437,72027858
45118,1755828813204298,72027749
46146,1755828814232357,72027813
47172,1755828815257744,72028209
48197,1755828816283594,72027983
49223,1755828817309411,72027803
50252,1755828818337874,72028045
51278,1755828819364596,72027987
52304,1755828820389789,72028226
53328,1755828821413840,72028289
54352,1755828822438632,72028000
55377,1755828823462936,72028401
56401,1755828824486709,72028103
57429,1755828825514743,72028147
58454,1755828826539704,72028120
59479,1755828827565618,72028084
60508,1755828828594556,72027955
61534,1755828829619641,72028106
62560,1755828830646617,72028087
63585,1755828831670724,72028134
64612,1755828832697784,72028241
65636,1755828833722019,72028417
66664,1755828834749795,72028216
67688,1755828835774065,72028454
68715,1755828836800863,72028297
69739,1755828837824873,72028278
70763,1755828838848698,72028165
71789,1755828839874729,72028197
72814,1755828840900005,72028428
73839,1755828841924811,72028250
74863,1755828842948832,72028286
75887,1755828843972898,72028352
76911,1755828844996727,72028187
77937,1755828846022843,72028301
78962,1755828847047817,72028285
79986,1755828848072283,72028680
81010,1755828849095842,72028286
82035,1755828850120860,72028327
83060,1755828851146037,72028408
84085,1755828852171072,72028395
85111,1755828853197044,72028500
86135,1755828854220848,72028312
87161,1755828855247043,72028487
88186,1755828856272132,72028561
89210,1755828857296052,72028455
