Time_ms,Now_us,Latency_us
0,1755827191478714,72007161
1025,1755827192503444,72006866
2051,1755827193529705,72007170
3075,1755827194553611,72007021
4101,1755827195579733,72007114
5125,1755827196603570,72007046
6149,1755827197627574,72007005
7174,1755827198652490,72006971
8198,1755827199676425,72006893
9223,1755827200701432,72006910
10247,1755827201725676,72007145
11271,1755827202749655,72007005
12295,1755827203773583,72007049
13320,1755827204798769,72007236
14344,1755827205822653,72007070
15372,1755827206850579,72008027
16396,1755827207874650,72007124
17423,1755827208901894,72007367
18448,1755827209926784,72007227
19472,1755827210951271,72007672
20496,1755827211974844,72007282
21521,1755827212999913,72007337
22545,1755827214023915,72007329
23570,1755827215048922,72007269
24594,1755827216072978,72007351
25619,1755827217097892,72007316
26643,1755827218121657,72007135
27668,1755827219146779,72007244
28693,1755827220171871,72007277
29718,1755827221196801,72007279
30742,1755827222220768,72007244
31769,1755827223247630,72008053
32793,1755827224271909,72007323
33817,1755827225295962,72007438
34841,1755827226319988,72007426
35867,1755827227346096,72007464
36891,1755827228370197,72007528
37917,1755827229396265,72007744
38943,1755827230421921,72007361
39968,1755827231447112,72007579
40992,1755827232471247,72007542
42017,1755827233496077,72007507
43043,1755827234522080,72007533
44067,1755827235545934,72007418
45092,1755827236570741,72008217
46116,1755827237594995,72007419
47142,1755827238621230,72007687
48167,1755827239646206,72007608
49192,1755827240670947,72007418
50217,1755827241696214,72007598
51246,1755827242725270,72007749
52270,1755827243749106,72007590
53297,1755827244776226,72007636
54323,1755827245802042,72007521
55348,1755827246827155,72007639
56373,1755827247852014,72007481
57401,1755827248879368,72007799
58425,1755827249903303,72007747
59448,1755827250927146,72007618
60475,1755827251953647,72007965
61500,1755827252978363,72007767
62524,1755827254002624,72007942
63551,1755827255029326,72007779
64576,1755827256055205,72007639
65603,1755827257082058,72008149
66627,1755827258106238,72007718
67654,1755827259132414,72007833
68684,1755827260162482,72007900
69710,1755827261188680,72007930
70737,1755827262215593,72008008
71763,1755827263241696,72008048
72787,1755827264265585,72007835
73813,1755827265291427,72007920
74839,1755827266318235,72008510
75863,1755827267341366,72007838
76887,1755827268365519,72007947
77917,1755827269395335,72007818
78943,1755827270421635,72008113
79967,1755827271445985,72008430
80991,1755827272469874,72008345
82017,1755827273495506,72007980
83045,1755827274523603,72008236
84069,1755827275547589,72008032
85094,1755827276572632,72007985
86119,1755827277597614,72008096
87146,1755827278624639,72008024
88172,1755827279650717,72008176
89196,1755827280674537,72008001
