Time_ms,Now_us,Latency_us
0,1755827500792304,72012099
1024,1755827501816125,72010918
2050,1755827502842429,72011205
3078,1755827503870185,72010980
4107,1755827504899101,72010887
5131,1755827505923607,72011382
6156,1755827506948212,72011012
7180,1755827507972137,72010929
8205,1755827508997199,72010953
9231,1755827510023547,72011343
10255,1755827511047469,72011214
11280,1755827512072285,72011078
12304,1755827513096365,72011153
13330,1755827514122722,72011436
14356,1755827515148219,72011013
15381,1755827516173615,72011413
16407,1755827517199586,72011320
17434,1755827518226739,72011535
18460,1755827519252336,72011136
19485,1755827520277552,72011349
20509,1755827521301768,72011486
21533,1755827522325542,72011253
22559,1755827523351496,72011268
23584,1755827524376429,72011224
24608,1755827525400670,72011370
25632,1755827526424504,72011173
26656,1755827527448473,72011266
27682,1755827528474673,72011466
28707,1755827529499008,72011800
29730,1755827530522500,72011292
30754,1755827531546657,72011416
31779,1755827532571497,72011773
32803,1755827533595025,72011776
33827,1755827534619612,72011313
34853,1755827535645191,72011887
35876,1755827536668558,72011356
36901,1755827537693697,72011485
37928,1755827538720666,72011439
38954,1755827539745950,72011693
39978,1755827540769851,72011468
41005,1755827541797316,72011808
42029,1755827542821805,72011508
43055,1755827543847117,72011900
44083,1755827544874915,72011706
45107,1755827545899077,72011854
46131,1755827546923822,72011620
47156,1755827547948680,72011471
48181,1755827548973103,72011865
49205,1755827549997722,72011506
50240,1755827551031895,72011672
51264,1755827552055917,72011643
52288,1755827553080073,72011753
53312,1755827554104058,72011751
54337,1755827555129112,72011792
55363,1755827556154958,72011655
56387,1755827557178932,72011676
57413,1755827558204932,72011728
58440,1755827559231977,72011718
59464,1755827560256020,72011743
60489,1755827561280924,72011722
61513,1755827562305837,72011634
62541,1755827563332929,72011642
63565,1755827564357202,72011941
64590,1755827565382028,72011806
65617,1755827566408933,72011725
66642,1755827567433977,72011773
67668,1755827568460079,72011853
68693,1755827569485073,72011869
69718,1755827570509920,72011718
70742,1755827571533857,72011657
71767,1755827572559206,72012008
72793,1755827573585495,72012278
73818,1755827574610276,72012064
74843,1755827575635365,72012148
75868,1755827576660176,72011908
76893,1755827577685196,72011978
77918,1755827578710262,72011985
78943,1755827579735228,72011951
79969,1755827580761162,72011958
80995,1755827581787448,72012230
82023,1755827582815143,72011938
83047,1755827583839494,72012219
84074,1755827584866163,72012467
85100,1755827585892273,72012085
86128,1755827586920312,72012091
87152,1755827587944573,72012317
88178,1755827588970431,72012222
89203,1755827589995266,72012015
