Time_ms,Now_us,Latency_us
0,1755829092400891,72032041
1026,1755829093426479,72035644
2051,1755829094451212,72031378
3075,1755829095475475,72031638
4100,1755829096500496,72031382
5129,1755829097529266,72031428
6154,1755829098554942,72031845
7178,1755829099578608,72031746
8202,1755829100602666,72031721
9229,1755829101629767,72032800
10256,1755829102656630,72031729
11280,1755829103680498,72031615
12305,1755829104705528,72031632
13332,1755829105732344,72031504
14357,1755829106757457,72031615
15384,1755829107784522,72032624
16410,1755829108810630,72031797
17438,1755829109838727,72031820
18463,1755829110863737,72031866
19487,1755829111887612,72031775
20514,1755829112914669,72031816
21539,1755829113939796,72031958
22567,1755829114967620,72031783
23591,1755829115991841,72031980
24616,1755829117016843,72031941
25640,1755829118040774,72031879
26667,1755829119067530,72031702
27692,1755829120092304,72032353
28715,1755829121115792,72031958
29740,1755829122140824,72031984
30764,1755829123164792,72031942
31788,1755829124188815,72031970
32813,1755829125213851,72031942
33839,1755829126239908,72032033
34864,1755829127264691,72031821
35888,1755829128288822,72031947
36912,1755829129313068,72032222
37939,1755829130339687,72031858
38963,1755829131364003,72032092
39988,1755829132388851,72031948
41013,1755829133413955,72032006
42043,1755829134443208,72032880
43065,1755829135465926,72032093
44090,1755829136490865,72032019
45114,1755829137515085,72032234
46138,1755829138538928,72032086
47164,1755829139564941,72032043
48188,1755829140588872,72032043
49212,1755829141613073,72032228
50236,1755829142637092,72032225
51262,1755829143663108,72032275
52288,1755829144689159,72032321
53312,1755829145713061,72032170
54338,1755829146739086,72032241
55362,1755829147763073,72032219
56387,1755829148787854,72032709
57412,1755829149812450,72032521
58436,1755829150837108,72032218
59462,1755829151863127,72032252
60487,1755829152887258,72032356
61511,1755829153911174,72032293
62535,1755829154935240,72032378
63562,1755829155962725,72032889
64585,1755829156986133,72032236
65610,1755829158010192,72032300
66635,1755829159035199,72032311
67658,1755829160059123,72032298
68684,1755829161084763,72032859
69709,1755829162110150,72032296
70735,1755829163135853,72033004
71763,1755829164163246,72032411
72787,1755829165187231,72032395
73811,1755829166211353,72032473
74835,1755829167235543,72032641
75862,1755829168262207,72032366
76889,1755829169289551,72032652
77913,1755829170313904,72033044
78938,1755829171339041,72033141
79967,1755829172368015,72032499
80994,1755829173394823,72032946
82018,1755829174418420,72032582
83042,1755829175442365,72032518
84066,1755829176466451,72032617
85090,1755829177490548,72032699
86114,1755829178514390,72032518
87138,1755829179538317,72032484
88162,1755829180562433,72032548
89186,1755829181586599,72032700
