Time_ms,Now_us,Latency_us
0,1755828149454065,72019733
1026,1755828150479527,72019205
2050,1755828151503995,72019605
3076,1755828152529715,72019383
4101,1755828153554872,72019432
5125,1755828154578746,72019420
6151,1755828155604996,72019522
7175,1755828156628724,72019401
8200,1755828157653856,72019512
9224,1755828158677772,72019434
10248,1755828159701705,72019382
11274,1755828160727887,72019524
12299,1755828161753015,72019686
13324,1755828162777795,72019458
14349,1755828163802830,72019436
15373,1755828164827065,72019704
16397,1755828165850989,72019622
17423,1755828166877034,72019706
18447,1755828167901050,72019659
19472,1755828168925171,72019790
20495,1755828169949002,72019630
21520,1755828170973824,72019502
22547,1755828172000369,72019972
23574,1755828173028072,72019748
24599,1755828174052994,72019672
25623,1755828175077041,72019661
26649,1755828176102204,72019875
27672,1755828177125927,72019601
28696,1755828178149986,72019657
29722,1755828179175842,72019523
30749,1755828180202185,72019862
31772,1755828181226015,72019655
32799,1755828182252186,72019791
33824,1755828183277754,72020430
34847,1755828184300954,72019625
35871,1755828185325041,72019710
36897,1755828186351024,72019701
37922,1755828187375345,72020019
38945,1755828188399046,72019720
39974,1755828189427311,72019983
40997,1755828190451102,72019765
42024,1755828191477740,72020353
43049,1755828192503089,72019752
44074,1755828193527501,72020105
45102,1755828194555638,72020205
46126,1755828195579364,72019905
47151,1755828196604471,72020078
48175,1755828197628220,72019821
49202,1755828198655312,72019990
50228,1755828199681341,72019944
51252,1755828200705262,72019921
52276,1755828201729386,72020021
53301,1755828202754484,72020158
54326,1755828203779623,72020183
55355,1755828204808296,72019976
56380,1755828205833443,72019923
57404,1755828206857390,72020035
58429,1755828207882359,72020023
59453,1755828208906267,72019922
60477,1755828209930482,72020083
61503,1755828210956488,72020096
62527,1755828211980679,72020288
63551,1755828213004405,72020084
64577,1755828214030801,72020452
65604,1755828215057598,72020259
66629,1755828216082738,72020350
67654,1755828217107649,72020265
68679,1755828218132611,72020280
69704,1755828219157525,72020172
70731,1755828220184624,72020222
71756,1755828221209638,72020291
72781,1755828222234471,72020140
73805,1755828223258746,72020354
74832,1755828224285685,72020283
75856,1755828225309664,72020338
76885,1755828226338130,72020757
77908,1755828227361651,72020325
78932,1755828228385739,72020239
79956,1755828229409956,72020528
80981,1755828230434758,72020432
82007,1755828231460788,72020421
83033,1755828232486881,72020484
84058,1755828233511740,72020358
85082,1755828234535861,72020484
86110,1755828235563809,72020478
87138,1755828236591867,72020467
88166,1755828237619858,72020467
89193,1755828238646119,72020751
