Time_ms,Now_us,Latency_us
0,1755827717014278,72014093
1026,1755827718039916,72013710
2051,1755827719065299,72014072
3078,1755827720092044,72013783
4105,1755827721119009,72013737
5130,1755827722143876,72013683
6154,1755827723167948,72013744
7180,1755827724193964,72013778
8209,1755827725222975,72013747
9234,1755827726248097,72013888
10263,1755827727277098,72013903
11290,1755827728304093,72013897
12315,1755827729329169,72013978
13344,1755827730357692,72014479
14367,1755827731381108,72013850
15392,1755827732405439,72014160
16420,1755827733434011,72013822
17444,1755827734458230,72013989
18469,1755827735483237,72013960
19495,1755827736509238,72014003
20520,1755827737534142,72013871
21547,1755827738561228,72013991
22573,1755827739587164,72013964
23603,1755827740617137,72013929
24629,1755827741643258,72014055
25655,1755827742668348,72014074
26679,1755827743693230,72014038
27705,1755827744718607,72014359
28728,1755827745742310,72014106
29763,1755827746776983,72014217
30787,1755827747800488,72014210
31810,1755827748824232,72014075
32835,1755827749848747,72014556
33859,1755827750872353,72014240
34883,1755827751896469,72014321
35907,1755827752921180,72013986
36933,1755827753946778,72014579
37958,1755827754971337,72014145
38984,1755827755997715,72014394
40010,1755827757023626,72014422
41034,1755827758047615,72014430
42060,1755827759073602,72014341
43085,1755827760098659,72014422
44112,1755827761126264,72014138
45138,1755827762151581,72014367
46162,1755827763175638,72014358
47187,1755827764200616,72014380
48211,1755827765224628,72014445
49234,1755827766248322,72014185
50260,1755827767273729,72014532
51290,1755827768303472,72014283
52314,1755827769327864,72014653
53342,1755827770355484,72014320
54366,1755827771379696,72014509
55391,1755827772404733,72014455
56420,1755827773433523,72014329
57452,1755827774465668,72014405
58477,1755827775490892,72014555
59503,1755827776516679,72014488
60527,1755827777540871,72014594
61552,1755827778565745,72014519
62578,1755827779591871,72014632
63605,1755827780618853,72014634
64629,1755827781642688,72014509
65654,1755827782667597,72014398
66678,1755827783691895,72014701
67703,1755827784716885,72014670
68727,1755827785740869,72014681
69752,1755827786766302,72015104
70779,1755827787792903,72014699
71804,1755827788817856,72014637
72831,1755827789844841,72014644
73856,1755827790869619,72015329
74880,1755827791893949,72014767
75905,1755827792918799,72014606
76929,1755827793943021,72014757
77953,1755827794966782,72014597
78978,1755827795992077,72014843
80002,1755827797015976,72014784
81028,1755827798042292,72014975
82055,1755827799068999,72014805
83079,1755827800093021,72014778
84103,1755827801117210,72014980
85134,1755827802148108,72014913
86159,1755827803173171,72014984
87184,1755827804198032,72014766
88210,1755827805224063,72014884
89238,1755827806252055,72014924
