Time_ms,Now_us,Latency_us
0,1755827608906118,72012823
1023,1755827609929583,72012243
2052,1755827610958543,72012340
3076,1755827611982840,72012611
4102,1755827613009032,72012771
5126,1755827614032760,72012458
6151,1755827615057677,72012353
7175,1755827616081905,72012655
8199,1755827617105801,72012596
9223,1755827618129630,72012411
10247,1755827619153785,72012560
11271,1755827620177692,72012393
12298,1755827621204863,72012669
13323,1755827622229831,72012604
14349,1755827623255999,72012771
15373,1755827624279700,72012518
16403,1755827625309147,72012923
17427,1755827626333793,72012600
18452,1755827627358836,72012616
19476,1755827628382835,72012608
20501,1755827629407122,72012849
21524,1755827630430677,72012479
22549,1755827631455716,72012516
23574,1755827632480762,72012570
24598,1755827633504927,72012735
25622,1755827634528790,72012597
26653,1755827635559772,72012563
27680,1755827636586207,72012904
28714,1755827637620254,72012985
29738,1755827638645043,72012788
30766,1755827639672138,72012857
31790,1755827640696948,72012757
32819,1755827641725923,72012711
33843,1755827642750002,72012772
34871,1755827643777220,72013024
35896,1755827644803062,72012846
36925,1755827645831128,72012931
37951,1755827646857200,72013003
38976,1755827647882964,72012709
40005,1755827648912085,72012889
41032,1755827649938282,72013075
42057,1755827650963258,72013028
43083,1755827651989928,72012733
44109,1755827653015236,72013035
45134,1755827654040262,72013051
46159,1755827655065390,72013178
47184,1755827656090300,72013102
48207,1755827657114075,72012853
49232,1755827658139003,72012814
50257,1755827659163485,72013250
51283,1755827660189297,72013051
52306,1755827661213077,72012878
53331,1755827662237697,72013463
54358,1755827663264181,72012911
55382,1755827664288203,72012974
56406,1755827665312264,72013069
57432,1755827666338211,72012999
58456,1755827667362129,72012937
59484,1755827668391083,72012893
60509,1755827669415308,72013107
61535,1755827670441355,72013163
62560,1755827671466499,72013291
63585,1755827672491513,72013249
64610,1755827673516300,72013096
65634,1755827674540521,72013309
66660,1755827675566533,72013332
67685,1755827676591341,72013147
68710,1755827677616410,72013216
69734,1755827678640843,72013481
70759,1755827679665625,72013377
71783,1755827680689606,72013357
72808,1755827681714700,72013428
73832,1755827682738620,72013375
74857,1755827683763963,72013616
75887,1755827684793427,72013234
76913,1755827685819367,72013168
77939,1755827686845668,72013375
78965,1755827687871536,72013344
79991,1755827688897745,72013514
81015,1755827689921680,72013431
82040,1755827690946657,72013439
83065,1755827691971471,72013279
84090,1755827692996610,72013389
85115,1755827694021619,72013381
86140,1755827695046674,72013446
87166,1755827696072562,72013372
88195,1755827697102073,72013475
89219,1755827698125695,72013489
