Time_ms,Now_us,Latency_us
0,1755827284581820,72008445
1025,1755827285606685,72008289
2049,1755827286630568,72008155
3073,1755827287654560,72008196
4097,1755827288678627,72008267
5125,1755827289706605,72008200
6149,1755827290730870,72008448
7175,1755827291756874,72008458
8199,1755827292780763,72008386
9223,1755827293804607,72008250
10249,1755827294830551,72008170
11273,1755827295854713,72008331
12297,1755827296878596,72008214
13323,1755827297905000,72008548
14349,1755827298930737,72008364
15373,1755827299954681,72008318
16397,1755827300978985,72008623
17421,1755827302002995,72008551
18445,1755827303026907,72008540
19470,1755827304051639,72008278
20496,1755827305077897,72008503
21522,1755827306103926,72008368
22546,1755827307127766,72008402
23572,1755827308153909,72008452
24599,1755827309180905,72008541
25625,1755827310206761,72008396
26652,1755827311233557,72009024
27676,1755827312257867,72008494
28702,1755827313283858,72008499
29727,1755827314308975,72008460
30753,1755827315335084,72008567
31781,1755827316362849,72008484
32805,1755827317386912,72008478
33836,1755827318417949,72008526
34861,1755827319442134,72008746
35887,1755827320468877,72008423
36918,1755827321499908,72008550
37944,1755827322526022,72008647
38970,1755827323551463,72009100
39996,1755827324577983,72008622
41023,1755827325604295,72008871
42049,1755827326630995,72008632
43073,1755827327655036,72008671
44097,1755827328678977,72008608
45122,1755827329703284,72008925
46146,1755827330727967,72008597
47171,1755827331752202,72008764
48194,1755827332776045,72008683
49220,1755827333801315,72008951
50244,1755827334825316,72008909
51269,1755827335850517,72009040
52299,1755827336880417,72009030
53323,1755827337904183,72008754
54348,1755827338929280,72008912
55373,1755827339954161,72008734
56399,1755827340980648,72008844
57430,1755827342011202,72008838
58454,1755827343035315,72008945
59479,1755827344060332,72008910
60503,1755827345084199,72008828
61530,1755827346111532,72009114
62555,1755827347136164,72008800
63579,1755827348160346,72008934
64604,1755827349185669,72009292
65628,1755827350209355,72008990
66656,1755827351237279,72008902
67686,1755827352267455,72009034
68710,1755827353292035,72009604
69736,1755827354317498,72009123
70762,1755827355343638,72009248
71788,1755827356369510,72009152
72813,1755827357394595,72009220
73837,1755827358418566,72009203
74861,1755827359442582,72009165
75885,1755827360466475,72009102
76909,1755827361490439,72009069
77934,1755827362515639,72009223
78958,1755827363539348,72008987
79985,1755827364566588,72009230
81011,1755827365592869,72009433
82035,1755827366616627,72009264
83063,1755827367644781,72009357
84089,1755827368670418,72009044
85113,1755827369694516,72009151
86139,1755827370720783,72009425
87163,1755827371744669,72009304
88187,1755827372768843,72009425
89211,1755827373792673,72009300
