Time_ms,Now_us,Latency_us
0,1755826557630530,71999556
1025,1755826558654843,71998876
2050,1755826559680129,71999165
3075,1755826560705101,71999155
4099,1755826561728933,71998967
5124,1755826562754131,71999168
6148,1755826563778826,71998884
7173,1755826564803037,71999040
8197,1755826565827062,71998975
9223,1755826566852929,71998985
10247,1755826567876993,71999044
11271,1755826568900951,71999021
12298,1755826569928124,71999156
13324,1755826570953953,71999004
14348,1755826571977995,71999046
15373,1755826573003124,72000169
16396,1755826574026231,71999237
17420,1755826575050005,71999037
18446,1755826576075940,71999005
19472,1755826577102178,71999229
20497,1755826578126994,71999058
21524,1755826579154292,71999343
22551,1755826580181465,71999449
23578,1755826581208376,71999356
24603,1755826582233172,71999202
25627,1755826583257045,71999090
26651,1755826584281108,71999152
27675,1755826585305194,71999245
28700,1755826586330240,71999237
29724,1755826587354324,71999308
30754,1755826588384655,72005655
31772,1755826589402126,71999194
32796,1755826590426343,71999350
33821,1755826591451480,71999544
34845,1755826592475480,71999372
35870,1755826593500126,71999177
36894,1755826594524271,71999305
37920,1755826595550286,71999343
38944,1755826596574333,71999224
39970,1755826597600269,71999321
40994,1755826598624218,71999270
42019,1755826599648885,71999936
43042,1755826600672255,71999325
44070,1755826601700230,71999292
45095,1755826602725212,71999233
46120,1755826603750415,71999452
47144,1755826604774248,71999306
48168,1755826605798220,71999273
49192,1755826606822403,71999455
50216,1755826607846361,71999425
51240,1755826608870290,71999329
52265,1755826609894951,72000005
53290,1755826610920515,71999572
54316,1755826611946703,71999701
55340,1755826612970418,71999479
56364,1755826613994443,71999504
57389,1755826615019398,71999446
58413,1755826616043473,71999531
59441,1755826617071632,71999574
60468,1755826618098747,71999719
61493,1755826619123645,71999628
62522,1755826620151836,71999838
63553,1755826621183605,71999592
64579,1755826622209494,71999552
65604,1755826623234772,71999835
66629,1755826624259781,71999827
67653,1755826625283523,71999587
68683,1755826626313781,71999831
69709,1755826627339534,71999587
70734,1755826628364783,71999832
71759,1755826629388872,71999872
72789,1755826630419019,72000012
73813,1755826631442852,71999766
74836,1755826632466529,71999585
75863,1755826633493095,71999931
76887,1755826634517754,71999799
77914,1755826635544655,72001697
78939,1755826636569774,71999835
79964,1755826637594504,72000493
80988,1755826638618463,72000446
82011,1755826639641756,71999807
83036,1755826640666022,71999997
84060,1755826641689981,71999897
85084,1755826642713866,71999918
86108,1755826643738822,71999871
87135,1755826644765113,72000176
88159,1755826645789792,71999850
89184,1755826646814033,72000039
